contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AMZN260311P00235000,2026-02-25 20:26:43,235.0,24.49,,0,211.787,36.37,18.8,22.25,3.45,13.981,p
AMZN260311C00185000,2026-03-04 15:11:42,185.0,29.41,2.0,11,214.565,35.66,27.8,31.25,3.45,7.2,c
AMZN260311P00250000,2026-03-05 15:10:47,250.0,32.0,,0,218.08,35.54,33.8,37.25,3.45,6.201,p
AMZN260311P00227500,2026-03-05 15:16:51,227.5,10.0,,19,217.678,35.63,11.45,14.8,3.35,6.197,p
AMZN260311P00232500,2026-03-05 17:47:30,232.5,14.85,,0,217.825,36.58,17.35,19.75,2.4,6.092,p
AMZN260311P00230000,2026-03-06 19:20:48,230.0,15.11,2.0,0,214.82,38.38,13.95,17.05,3.1,5.027,p
AMZN260311C00245000,2026-03-09 13:37:20,245.0,0.01,1.0,533,210.35,42.77,0.0,0.01,0.01,2.266,c
AMZN260311P00160000,2026-03-09 14:03:36,160.0,0.02,25.0,30,208.67,43.06,0.0,1.5,1.5,2.248,p
AMZN260311C00175000,2026-03-09 14:06:56,175.0,32.94,1.0,1,208.04,43.89,37.8,41.2,3.4,2.245,c
AMZN260311P00165000,2026-03-09 14:56:25,165.0,0.01,43.0,38,209.91,41.25,0.0,1.49,1.49,2.211,p
AMZN260311C00260000,2026-03-09 16:53:12,260.0,0.16,57.0,4,210.2,39.74,0.0,0.01,0.01,2.13,c
AMZN260311C00192500,2026-03-09 18:12:14,192.5,17.0,1.0,8,209.477,39.97,20.3,23.75,3.45,2.075,c
AMZN260311P00170000,2026-03-09 19:00:34,170.0,0.01,35.0,60,209.455,39.65,0.0,0.01,0.01,2.041,p
AMZN260311P00177500,2026-03-09 19:16:41,177.5,0.03,149.0,143,209.91,39.41,0.0,0.02,0.02,2.03,p
AMZN260311C00180000,2026-03-09 19:21:49,180.0,31.95,7.0,12,211.895,38.68,32.8,36.25,3.45,2.027,c
AMZN260311P00182500,2026-03-09 19:25:51,182.5,0.01,3.0,64,212.16,38.37,0.01,0.02,0.01,2.024,p
AMZN260311P00222500,2026-03-09 19:52:01,222.5,9.35,28.0,45,213.44,37.45,6.9,9.45,2.55,2.006,p
AMZN260311C00240000,2026-03-10 13:30:00,240.0,0.01,2.0,84,214.275,36.53,0.0,0.01,0.01,1.271,c
AMZN260311C00275000,2026-03-10 13:47:47,275.0,0.1,71.0,405,213.615,36.47,0.0,0.01,0.01,1.258,c
AMZN260311C00280000,2026-03-10 13:47:47,280.0,0.05,71.0,409,213.615,36.47,0.0,0.05,0.05,1.258,c
AMZN260311C00195000,2026-03-10 13:48:56,195.0,18.6,2.0,1065,213.77,36.53,17.8,21.2,3.4,1.258,c
AMZN260311C00250000,2026-03-10 14:02:08,250.0,0.01,54.0,9,213.21,36.8,0.0,0.01,0.01,1.249,c
AMZN260311P00225000,2026-03-10 14:27:04,225.0,10.5,10.0,46,214.385,36.21,10.2,12.3,2.1,1.231,p
AMZN260311P00187500,2026-03-10 14:29:11,187.5,0.02,5.0,155,214.05,36.37,0.01,0.02,0.01,1.23,p
AMZN260311C00235000,2026-03-10 14:45:11,235.0,0.01,161.0,913,214.755,35.85,0.0,0.01,0.01,1.219,c
AMZN260311P00192500,2026-03-10 15:01:42,192.5,0.02,27.0,308,215.25,35.52,0.01,0.03,0.02,1.207,p
AMZN260311C00190000,2026-03-10 15:03:23,190.0,25.87,4.0,47,215.3,35.52,23.95,26.25,2.3,1.206,c
AMZN260311C00197500,2026-03-10 15:03:53,197.5,17.68,2.0,29,215.27,35.52,15.35,18.6,3.25,1.206,c
AMZN260311C00200000,2026-03-10 15:04:19,200.0,15.31,27.0,408,215.27,35.52,13.3,15.05,1.75,1.205,c
AMZN260311C00202500,2026-03-10 15:04:53,202.5,12.93,13.0,421,215.16,35.54,10.45,13.8,3.35,1.205,c
AMZN260311P00175000,2026-03-10 15:09:54,175.0,0.02,1.0,233,214.87,35.73,0.0,0.01,0.01,1.201,p
AMZN260311P00185000,2026-03-10 15:12:58,185.0,0.01,7.0,334,214.9,35.74,0.01,0.02,0.01,1.199,p
AMZN260311P00197500,2026-03-10 15:20:52,197.5,0.04,592.0,746,215.01,35.65,0.04,0.05,0.01,1.194,p
AMZN260311P00180000,2026-03-10 15:26:07,180.0,0.01,78.0,583,214.745,35.82,0.0,0.01,0.01,1.19,p
AMZN260311P00190000,2026-03-10 15:27:37,190.0,0.02,67.0,714,214.54,35.88,0.01,0.03,0.02,1.189,p
AMZN260311P00220000,2026-03-10 15:28:21,220.0,5.74,86.0,478,214.54,35.88,4.6,6.5,1.9,1.189,p
AMZN260311C00227500,2026-03-10 15:30:18,227.5,0.03,355.0,818,214.32,35.9,0.02,0.03,0.01,1.187,c
AMZN260311C00205000,2026-03-10 15:30:54,205.0,9.5,23.0,441,214.233,35.92,8.85,10.65,1.8,1.187,c
AMZN260311P00217500,2026-03-10 15:35:56,217.5,3.86,364.0,498,214.18,35.93,3.7,3.85,0.15,1.183,p
AMZN260311C00232500,2026-03-10 15:37:07,232.5,0.01,191.0,444,214.41,35.81,0.0,0.01,0.01,1.183,c
AMZN260311C00222500,2026-03-10 15:37:40,222.5,0.08,1312.0,1020,214.4,35.81,0.07,0.08,0.01,1.182,c
AMZN260311C00207500,2026-03-10 15:37:51,207.5,7.16,103.0,643,214.4,35.81,6.8,7.35,0.55,1.182,c
AMZN260311P00202500,2026-03-10 15:39:24,202.5,0.08,640.0,1423,214.36,35.75,0.07,0.09,0.02,1.181,p
AMZN260311C00212500,2026-03-10 15:39:38,212.5,3.0,2868.0,3257,214.291,35.75,2.94,3.0,0.06,1.181,c
AMZN260311C00230000,2026-03-10 15:40:01,230.0,0.01,290.0,999,214.291,35.75,0.01,0.02,0.01,1.181,c
AMZN260311P00200000,2026-03-10 15:40:05,200.0,0.06,827.0,8324,214.291,35.75,0.05,0.06,0.01,1.18,p
AMZN260311P00205000,2026-03-10 15:40:05,205.0,0.14,1004.0,1787,214.291,35.75,0.13,0.15,0.02,1.18,p
AMZN260311P00210000,2026-03-10 15:40:07,210.0,0.54,3587.0,1829,214.291,35.75,0.51,0.53,0.02,1.18,p
AMZN260311P00140000,2026-03-10 15:40:15,140.0,0.03,181.0,1,214.291,35.75,0.0,0.05,0.05,1.18,p
AMZN260311P00195000,2026-03-10 15:40:24,195.0,0.04,222.0,1073,214.291,35.75,0.02,0.04,0.02,1.18,p
AMZN260311P00215000,2026-03-10 15:40:51,215.0,2.17,1970.0,2082,214.455,35.74,2.16,2.19,0.03,1.18,p
AMZN260311C00220000,2026-03-10 15:40:56,220.0,0.21,42234.0,9194,214.455,35.74,0.2,0.22,0.02,1.18,c
AMZN260311C00225000,2026-03-10 15:41:09,225.0,0.03,974.0,2377,214.455,35.74,0.03,0.04,0.01,1.18,c
AMZN260311C00215000,2026-03-10 15:41:10,215.0,1.5,13703.0,3790,214.455,35.74,1.56,1.59,0.03,1.18,c
AMZN260311C00210000,2026-03-10 15:41:15,210.0,4.9,919.0,1486,214.455,35.74,4.75,5.0,0.25,1.18,c
AMZN260311C00255000,2026-03-10 15:41:23,255.0,0.1,148.0,114,214.455,35.74,0.0,0.1,0.1,1.18,c
AMZN260311C00265000,2026-03-10 15:41:23,265.0,0.04,191.0,3,214.455,35.74,0.0,0.04,0.04,1.18,c
AMZN260311P00207500,2026-03-10 15:41:28,207.5,0.25,1832.0,2322,214.455,35.74,0.25,0.27,0.02,1.18,p
AMZN260311C00217500,2026-03-10 15:41:35,217.5,0.61,14115.0,3493,214.635,35.66,0.6,0.62,0.02,1.179,c
AMZN260311P00212500,2026-03-10 15:41:56,212.5,1.09,5166.0,997,214.635,35.66,1.05,1.09,0.04,1.179,p
AMZN260316P00150000,2026-03-06 14:45:05,150.0,0.05,1.0,1,215.94,38.55,0.0,1.95,1.95,10.219,p
AMZN260316C00160000,2026-03-06 14:52:19,160.0,55.14,1.0,1,215.16,38.84,52.9,56.35,3.45,10.214,c
AMZN260316C00250000,2026-03-06 16:19:06,250.0,0.03,1.0,6,216.06,37.04,0.0,0.04,0.04,10.153,c
AMZN260316C00170000,2026-03-06 16:41:53,170.0,45.93,2.0,2,215.685,37.17,42.9,46.3,3.4,10.138,c
AMZN260316P00230000,2026-03-06 17:59:41,230.0,15.09,2.0,5,214.675,38.14,13.85,17.3,3.45,10.084,p
AMZN260316P00225000,2026-03-06 17:59:41,225.0,11.2,11.0,10,214.675,38.14,9.2,12.55,3.35,10.084,p
AMZN260316C00155000,2026-03-06 19:06:23,155.0,60.26,20.0,20,215.14,38.46,57.9,61.35,3.45,10.037,c
AMZN260316C00290000,2026-03-06 20:35:03,290.0,0.02,30.0,31,213.41,40.56,0.0,0.06,0.06,9.976,c
AMZN260316C00255000,2026-03-06 20:45:38,255.0,0.03,714.0,713,213.795,40.18,0.0,0.04,0.04,9.968,c
AMZN260316P00177500,2026-03-06 20:54:32,177.5,0.3,182.0,182,213.24,40.63,0.03,0.08,0.05,9.962,p
AMZN260316C00185000,2026-03-09 13:40:28,185.0,25.8,1.0,2,209.15,43.34,28.0,31.4,3.4,7.264,c
AMZN260316P00172500,2026-03-09 13:57:37,172.5,0.31,11.0,48,207.6,43.71,0.01,0.07,0.06,7.252,p
AMZN260316P00165000,2026-03-09 14:07:20,165.0,0.21,17.0,23,208.04,43.89,0.0,0.05,0.05,7.245,p
AMZN260316P00145000,2026-03-09 14:31:08,145.0,0.04,1.0,3,209.01,42.68,0.0,1.74,1.74,7.228,p
AMZN260316C00190000,2026-03-09 16:54:42,190.0,20.62,4.0,4,209.875,39.75,23.1,25.55,2.45,7.129,c
AMZN260316C00260000,2026-03-09 16:55:14,260.0,0.01,11.0,26,209.875,39.75,0.0,0.55,0.55,7.128,c
AMZN260316C00197500,2026-03-09 17:44:37,197.5,13.0,18.0,42,209.13,40.4,15.9,18.85,2.95,7.094,c
AMZN260316C00202500,2026-03-09 18:38:58,202.5,11.68,1.0,50,209.84,39.4,11.5,13.55,2.05,7.056,c
AMZN260316C00195000,2026-03-09 19:09:54,195.0,15.2,30.0,23,209.31,39.73,18.2,21.45,3.25,7.035,c
AMZN260316C00192500,2026-03-09 19:20:27,192.5,18.78,31.0,30,211.5,38.82,20.65,24.0,3.35,7.027,c
AMZN260316P00175000,2026-03-09 19:25:40,175.0,0.12,4.0,105,212.16,38.37,0.02,0.07,0.05,7.024,p
AMZN260316C00245000,2026-03-09 19:59:51,245.0,0.01,55.0,72,213.42,37.22,0.0,0.04,0.04,7.0,c
AMZN260316C00240000,2026-03-10 13:30:01,240.0,0.04,12.0,161,214.275,36.53,0.01,0.02,0.01,6.271,c
AMZN260316P00222500,2026-03-10 13:30:42,222.5,9.0,1.0,17,213.9,36.53,7.0,10.3,3.3,6.27,p
AMZN260316P00227500,2026-03-10 13:48:07,227.5,14.0,20.0,1,213.615,36.47,11.55,14.85,3.3,6.258,p
AMZN260316C00200000,2026-03-10 14:32:36,200.0,15.55,8.0,163,214.895,36.23,13.4,16.25,2.85,6.227,c
AMZN260316P00170000,2026-03-10 14:47:44,170.0,0.05,20.0,123,214.915,35.86,0.01,0.06,0.05,6.217,p
AMZN260316P00197500,2026-03-10 14:54:39,197.5,0.3,61.0,255,215.305,35.66,0.32,0.36,0.04,6.212,p
AMZN260316P00180000,2026-03-10 14:55:38,180.0,0.07,1.0,121,215.32,35.65,0.04,0.09,0.05,6.211,p
AMZN260316P00190000,2026-03-10 15:03:17,190.0,0.15,3.0,375,215.3,35.52,0.13,0.18,0.05,6.206,p
