contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260424C00355000,2026-03-05 15:32:58,355.0,1.73,,15,299.635,35.97,0.0,3.4,3.4,50.185,c
GOOG260424P00350000,2026-03-05 15:51:05,350.0,51.2,,2,300.35,35.27,41.5,44.55,3.05,50.173,p
GOOG260424C00275000,2026-03-05 17:32:42,275.0,31.1,,1,298.45,36.02,37.05,40.1,3.05,50.102,c
GOOG260424P00325000,2026-03-05 20:53:12,325.0,28.5,,3,300.41,34.75,21.2,24.35,3.15,49.963,p
GOOG260424C00250000,2026-03-06 19:51:05,250.0,52.25,2.0,2,298.02,36.92,59.75,62.65,2.9,49.006,c
GOOG260424C00370000,2026-03-06 19:59:08,370.0,0.75,20.0,20,298.5,36.94,0.0,2.45,2.45,49.001,c
GOOG260424P00335000,2026-03-06 20:05:08,335.0,38.2,5.0,5,299.38,36.7,28.85,31.65,2.8,48.996,p
GOOG260424P00235000,2026-03-06 20:35:20,235.0,1.75,1.0,17,297.72,38.02,0.0,2.9,2.9,48.975,p
GOOG260424C00295000,2026-03-09 16:41:11,295.0,19.16,48.0,48,301.37,35.34,21.6,23.75,2.15,46.138,c
GOOG260424P00300000,2026-03-09 16:41:14,300.0,13.23,112.0,129,301.37,35.34,9.3,10.05,0.75,46.138,p
GOOG260424C00280000,2026-03-09 18:05:04,280.0,29.35,1.0,1,301.223,36.31,33.0,35.95,2.95,46.08,c
GOOG260424P00275000,2026-03-09 19:26:30,275.0,3.55,10.0,10,304.26,35.37,3.25,4.05,0.8,46.023,p
GOOG260424P00315000,2026-03-09 19:59:47,315.0,18.05,1.0,31,306.02,34.1,15.95,18.35,2.4,46.0,p
GOOG260424C00345000,2026-03-10 13:43:02,345.0,2.51,1.0,18,306.87,33.9,1.74,3.05,1.31,45.262,c
GOOG260424C00300000,2026-03-10 13:55:00,300.0,18.15,4.0,38,305.8,33.63,18.75,20.8,2.05,45.253,c
GOOG260424P00295000,2026-03-10 14:19:01,295.0,9.4,12.0,4033,306.305,34.06,7.6,8.5,0.9,45.237,p
GOOG260424P00255000,2026-03-10 14:22:05,255.0,1.86,6.0,5,306.04,34.06,1.22,2.39,1.17,45.235,p
GOOG260424C00305000,2026-03-10 14:29:09,305.0,15.79,54.0,30,306.33,33.88,15.7,17.15,1.45,45.23,c
GOOG260424P00310000,2026-03-10 14:41:28,310.0,15.0,20.0,23,307.58,32.89,13.05,15.1,2.05,45.221,p
GOOG260424C00340000,2026-03-10 14:49:09,340.0,3.5,2.0,102,307.84,32.76,2.73,3.8,1.07,45.216,c
GOOG260424C00315000,2026-03-10 14:51:27,315.0,11.85,2.0,13,307.742,32.75,9.9,12.1,2.2,45.214,c
GOOG260424C00350000,2026-03-10 14:58:15,350.0,1.96,12.0,97,308.165,32.62,1.64,2.49,0.85,45.21,c
GOOG260424C00290000,2026-03-10 14:58:17,290.0,26.4,15.0,21,308.165,32.62,25.7,28.2,2.5,45.21,c
GOOG260424P00270000,2026-03-10 14:58:52,270.0,3.11,3.0,12,308.67,32.62,2.7,3.5,0.8,45.209,p
GOOG260424P00260000,2026-03-10 15:12:51,260.0,1.48,3.0,23,307.85,32.84,1.73,2.71,0.98,45.199,p
GOOG260424P00250000,2026-03-10 15:13:14,250.0,1.64,2.0,364,307.85,32.84,1.2,2.09,0.89,45.199,p
GOOG260424P00290000,2026-03-10 15:22:12,290.0,6.73,4.0,63,308.133,32.71,6.25,7.2,0.95,45.193,p
GOOG260424C00320000,2026-03-10 15:22:46,320.0,8.97,6.0,48,308.11,32.73,8.55,10.0,1.45,45.193,c
GOOG260424C00310000,2026-03-10 15:24:43,310.0,13.84,4.0,43,308.02,32.72,12.45,15.0,2.55,45.191,c
GOOG260424C00330000,2026-03-10 15:33:05,330.0,5.6,14.0,13,307.79,32.78,5.2,6.0,0.8,45.185,c
GOOG260424P00265000,2026-03-10 15:33:16,265.0,2.55,10.0,7,307.79,32.78,1.95,3.15,1.2,45.185,p
GOOG260424P00280000,2026-03-10 15:33:16,280.0,4.61,13.0,6,307.79,32.78,4.0,5.2,1.2,45.185,p
GOOG260424P00285000,2026-03-10 15:35:10,285.0,5.6,14.0,4,308.11,32.78,5.15,6.4,1.25,45.184,p
GOOG260424C00335000,2026-03-10 15:36:57,335.0,4.25,4.0,27,308.23,32.74,4.05,4.7,0.65,45.183,c
GOOG260424C00325000,2026-03-10 15:37:03,325.0,6.35,4.0,35,308.23,32.74,6.9,8.05,1.15,45.183,c
GOOG260410C00275000,2026-03-02 16:08:21,275.0,34.7,1.0,1,301.455,36.1,35.1,36.9,1.8,39.161,c
GOOG260410P00190000,2026-03-02 19:32:37,190.0,0.1,,1,301.455,36.1,0.01,0.1,0.09,39.019,p
GOOG260410P00180000,2026-03-03 14:41:41,180.0,0.13,,1,301.455,36.1,0.0,2.15,2.15,38.221,p
GOOG260410P00325000,2026-03-03 16:56:07,325.0,27.11,1.0,6,301.455,36.1,19.0,21.4,2.4,38.128,p
GOOG260410C00200000,2026-03-03 19:17:15,200.0,103.29,,1,301.455,36.1,107.15,111.2,4.05,38.03,c
GOOG260410C00400000,2026-03-03 20:16:05,400.0,0.1,,4,301.455,36.1,0.0,0.09,0.09,37.989,c
GOOG260410C00285000,2026-03-04 17:32:48,285.0,25.12,,3,303.73,34.4,27.15,28.25,1.1,37.102,c
GOOG260410C00280000,2026-03-04 17:41:16,280.0,29.15,,1,303.78,34.27,30.65,32.65,2.0,37.096,c
