contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
GLD261231P00280000,2026-03-05 16:02:23+00:00,280.0,0.96,0.27,1.55,1.0,431,0,32.32,468.4675,30.7867,0.0362,35.29
GLD261231P00285000,2026-03-05 19:20:10+00:00,285.0,1.2,0.3,1.66,1.0,121,0,31.78,465.22,30.7287,0.0362,35.96
GLD261231P00290000,2026-03-05 19:20:59+00:00,290.0,1.59,0.58,1.95,3.0,34,0,31.8,465.22,31.3768,0.0362,35.96
GLD261231P00295000,2026-03-03 21:08:13+00:00,295.0,1.41,0.4,1.85,4.0,220,0,30.53,468.22,30.0072,0.0362,38.77
GLD261231P00300000,2026-02-26 17:32:21+00:00,300.0,1.31,0.83,1.74,1.0,127,0,29.25,,29.044,0.0362,
GLD261231P00305000,2026-02-25 16:07:28+00:00,305.0,1.77,0.8,2.88,2.0,54,0,31.46,,29.7583,0.0362,
GLD261231P00310000,2026-03-03 20:26:55+00:00,310.0,2.19,0.82,2.88,6.0,30,0,30.49,471.075,30.1347,0.0362,38.34
GLD261231P00315000,2026-03-03 14:31:46+00:00,315.0,2.62,0.88,4.25,1.0,44,0,32.37,470.225,30.2461,0.0362,36.74
GLD261231P00320000,2026-03-04 15:05:20+00:00,320.0,2.44,1.08,4.25,152.0,392,0,31.36,472.82,29.2052,0.0362,37.41
GLD261231P00325000,2026-03-03 19:26:14+00:00,325.0,3.1,0.82,4.15,2.0,76,0,30.18,469.18,29.3921,0.0362,38.14
GLD261231P00330000,2026-03-04 15:14:05+00:00,330.0,2.92,1.44,4.5,4.0,18,0,29.81,471.76,28.4055,0.0362,37.48
GLD261231P00335000,2026-02-23 21:01:40+00:00,335.0,3.02,2.61,4.4,6.0,174,0,28.66,,27.5688,0.0362,
GLD261231P00340000,2026-03-06 19:13:50+00:00,340.0,3.9,2.9,4.4,2.0,351,0,27.69,474.96,28.9897,0.0362,33.99
GLD261231P00345000,2026-02-19 16:34:47+00:00,345.0,4.79,2.5,6.35,2.0,162,0,29.62,,28.7875,0.0362,
GLD261231P00350000,2026-03-05 16:30:44+00:00,350.0,5.65,4.25,5.5,2.0,661,0,27.43,464.42,28.5448,0.0362,35.43
GLD261231P00355000,2026-03-03 20:20:19+00:00,355.0,6.63,3.35,6.8,3.0,701,0,28.18,470.5,29.6444,0.0362,38.33
GLD261231P00360000,2026-03-03 16:35:48+00:00,360.0,7.01,3.95,7.2,26.0,155,0,27.66,469.72,29.0279,0.0362,38.33
GLD261231P00361000,2026-02-26 17:09:01+00:00,361.0,5.75,4.35,8.35,2.0,138,0,28.82,,27.4571,0.0362,
GLD261231P00362000,2026-02-03 16:16:40+00:00,362.0,8.92,4.3,8.5,274.0,245,0,28.78,,30.3143,0.0362,
GLD261231P00363000,2026-02-26 15:15:03+00:00,363.0,6.05,4.6,8.65,2.0,454,0,28.74,,27.4809,0.0362,
GLD261231P00364000,2026-03-05 17:17:33+00:00,364.0,7.44,5.05,8.7,2.0,4,0,28.58,467.06,28.4753,0.0362,35.46
GLD261231P00365000,2026-03-03 20:20:19+00:00,365.0,7.54,5.7,8.85,2.0,17,0,28.54,470.5,28.7955,0.0362,38.33
GLD261231P00366000,2026-02-18 19:20:12+00:00,366.0,7.44,5.05,9.05,,10,0,28.55,,28.3716,0.0362,
GLD261231P00368000,2026-01-21 15:21:30+00:00,368.0,7.35,5.35,9.35,,1,0,28.45,,26.8958,0.0362,
GLD261231P00369000,2026-02-10 15:15:19+00:00,369.0,7.0,5.5,9.5,2.0,50,0,28.39,,26.963,0.0362,
GLD261231P00370000,2026-02-20 17:58:27+00:00,370.0,7.86,5.65,9.05,4.0,82,0,27.7,,28.1548,0.0362,
GLD261231P00371000,2026-02-06 17:38:36+00:00,371.0,8.85,5.7,9.85,2.0,1,0,28.33,,28.5555,0.0362,
GLD261231P00372000,2026-02-23 20:39:48+00:00,372.0,7.31,5.85,10.0,8.0,71,0,28.28,,27.2279,0.0362,
GLD261231P00373000,2026-02-09 14:41:55+00:00,373.0,7.63,6.15,10.15,2.0,2,0,28.21,,26.9024,0.0362,
