contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AMZN271217P00085000,2026-03-09 15:16:56+00:00,85.0,2.06,1.8,2.03,2.0,1830,0,44.59,210.6452,47.153,0.0364,40.51
AMZN271217P00090000,2026-03-02 15:00:14+00:00,90.0,2.36,2.14,2.38,9.0,181,0,43.67,,46.2911,0.0364,
AMZN271217P00095000,2026-03-09 18:59:58+00:00,95.0,2.84,2.54,2.79,1.0,306,0,42.85,209.34,45.3869,0.0364,39.65
AMZN271217P00100000,2026-03-09 19:16:13+00:00,100.0,3.28,2.94,3.25,11.0,778,0,42.08,209.59,44.642,0.0364,39.63
AMZN271217P00105000,2026-03-05 19:43:50+00:00,105.0,3.9,3.5,3.8,3.0,165,0,41.47,217.65,45.5946,0.0364,37.72
AMZN271217P00110000,2026-03-06 18:43:57+00:00,110.0,4.25,4.1,4.35,2.0,525,0,40.7,215.39,43.9797,0.0364,38.13
AMZN271217P00115000,2026-02-23 16:04:28+00:00,115.0,5.45,4.65,5.0,5.0,974,0,40.09,,44.2447,0.0364,
AMZN271217P00120000,2026-03-06 18:45:16+00:00,120.0,5.65,5.5,5.75,1.0,6494,0,39.56,215.35,43.1239,0.0364,38.13
AMZN271217P00125000,2026-03-03 15:46:18+00:00,125.0,7.35,6.2,6.55,230.0,597,0,39.01,,44.184,0.0364,
AMZN271217P00130000,2026-03-09 19:46:11+00:00,130.0,7.35,7.2,7.45,2.0,812,0,38.53,213.05,42.0146,0.0364,37.66
AMZN271217P00135000,2026-03-04 20:15:26+00:00,135.0,7.95,8.05,8.45,30.0,4511,0,38.09,216.52,41.5563,0.0364,35.6
AMZN271217P00140000,2026-03-09 19:06:43+00:00,140.0,9.95,9.15,9.5,47.0,9429,0,37.62,209.04,41.4546,0.0364,39.84
AMZN271217P00145000,2026-03-05 15:50:08+00:00,145.0,10.15,10.3,10.65,1.0,1029,0,37.17,217.02,41.2055,0.0364,35.67
AMZN271217P00150000,2026-03-05 15:26:46+00:00,150.0,11.35,11.5,11.9,5.0,4204,0,36.76,216.31,40.7851,0.0364,36.32
AMZN271217P00155000,2026-03-05 15:50:41+00:00,155.0,12.6,12.85,13.25,20.0,1227,0,36.37,217.02,40.6367,0.0364,35.67
AMZN271217P00160000,2026-03-09 13:54:37+00:00,160.0,16.13,14.3,14.7,20.0,2381,0,35.99,208.1286,41.2317,0.0364,43.67
AMZN271217P00165000,2026-03-09 18:44:45+00:00,165.0,16.71,15.8,16.2,43.0,785,0,35.57,209.78,40.1155,0.0364,39.45
AMZN271217P00170000,2026-03-09 18:49:41+00:00,170.0,18.5,17.5,17.8,1.0,4259,0,35.16,209.67,40.0308,0.0364,39.59
AMZN271217P00175000,2026-03-09 18:49:58+00:00,175.0,20.3,19.15,19.55,1.0,3312,0,34.82,209.67,39.8736,0.0364,39.59
AMZN271217P00180000,2026-03-09 18:52:01+00:00,180.0,22.2,20.95,21.35,4.0,4547,0,34.43,209.815,39.7706,0.0364,39.53
AMZN271217P00185000,2026-03-09 19:11:19+00:00,185.0,24.45,22.9,23.3,2.0,4345,0,34.1,209.43,39.8017,0.0364,39.68
AMZN271217P00190000,2026-03-09 18:49:58+00:00,190.0,26.3,24.95,25.35,1.0,3934,0,33.77,209.67,39.4807,0.0364,39.59
AMZN271217P00195000,2026-03-09 18:47:47+00:00,195.0,28.45,27.1,27.45,3.0,1535,0,33.39,209.9795,39.42,0.0364,39.54
AMZN271217P00200000,2026-03-09 15:06:31+00:00,200.0,31.15,29.35,29.75,40.0,4675,0,33.12,210.22,39.8085,0.0364,40.86
AMZN271217P00205000,2026-03-06 20:31:38+00:00,205.0,32.71,31.65,32.1,50.0,1139,0,32.79,213.285,39.8323,0.0364,40.69
AMZN271217P00210000,2026-03-09 13:42:03+00:00,210.0,36.74,34.0,34.6,4.0,1656,0,32.51,208.805,39.8544,0.0364,43.54
AMZN271217P00215000,2026-03-09 13:42:03+00:00,215.0,39.4,36.6,37.1,4.0,729,1,32.15,208.805,39.8425,0.0364,43.54
AMZN271217P00220000,2026-03-06 20:50:21+00:00,220.0,40.35,39.2,39.8,26.0,3946,1,31.88,213.33,39.7069,0.0364,40.22
AMZN271217P00225000,2026-02-27 20:17:55+00:00,225.0,44.51,41.95,42.5,5.0,465,1,31.52,,40.915,0.0364,
AMZN271217P00230000,2026-03-09 18:49:00+00:00,230.0,46.8,44.8,45.35,3.0,1338,1,31.2,209.67,39.1785,0.0364,39.59
AMZN271217P00235000,2026-03-05 16:33:53+00:00,235.0,46.36,47.75,48.3,1.0,591,1,30.9,217.5901,39.0403,0.0364,35.88
AMZN271217P00240000,2026-03-06 15:15:36+00:00,240.0,50.65,50.8,51.35,2.0,1814,1,30.59,214.595,39.1531,0.0364,37.93
AMZN271217P00245000,2026-03-05 16:35:40+00:00,245.0,52.55,53.9,54.5,1.0,458,1,30.3,217.4173,39.2488,0.0364,35.79
AMZN271217P00250000,2026-03-09 15:24:19+00:00,250.0,59.5,57.15,57.7,1.0,923,1,29.96,210.62,39.982,0.0364,40.35
AMZN271217P00255000,2026-02-27 18:34:10+00:00,255.0,64.21,60.45,61.0,1.0,448,1,29.64,,42.3489,0.0364,
AMZN271217P00260000,2026-03-04 14:59:55+00:00,260.0,63.55,63.85,64.4,100.0,1323,1,29.32,214.855,39.6,0.0364,36.73
AMZN271217P00265000,2026-02-06 16:05:14+00:00,265.0,72.06,67.3,67.95,6.0,267,1,29.06,,43.1436,0.0364,
AMZN271217P00270000,2026-02-17 15:46:54+00:00,270.0,80.13,70.85,71.5,2.0,1221,1,28.72,,47.4412,0.0364,
AMZN271217P00275000,2026-02-23 15:38:40+00:00,275.0,81.0,74.5,75.1,2.0,143,1,28.34,,45.3585,0.0364,
AMZN271217P00280000,2026-02-06 15:18:45+00:00,280.0,83.7,78.2,78.85,11.0,919,1,28.03,,44.4327,0.0364,
AMZN271217P00285000,2026-02-17 16:21:14+00:00,285.0,90.75,82.0,82.65,11.0,309,1,27.69,,47.7168,0.0364,
AMZN271217P00290000,2026-01-21 19:27:38+00:00,290.0,75.7,85.85,86.5,2.0,1319,1,27.32,,31.1439,0.0364,
AMZN271217P00295000,2026-03-09 16:27:04+00:00,295.0,92.2,89.8,90.45,1.0,11,1,26.97,210.7083,41.6327,0.0364,39.35
AMZN271217P00300000,2026-03-04 15:27:20+00:00,300.0,91.4,93.75,94.5,1.0,277,1,26.64,217.26,41.0089,0.0364,35.1
AMZN271217P00305000,2026-03-09 18:51:53+00:00,305.0,100.95,97.9,98.55,8.0,176,1,26.23,209.7,42.3356,0.0364,39.53
AMZN271217P00310000,2026-02-06 14:45:52+00:00,310.0,109.4,100.45,104.5,1.0,30,1,28.13,,48.1391,0.0364,
