contractSymbol,lastTradeDate,strike,lastPrice,volume,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate
MSFT260515P00215000,2026-02-13 15:59:40+00:00,215.0,0.12,1.0,0,53.0766,400.445,51.0884,0.0365
MSFT260515P00220000,2026-02-17 14:32:06+00:00,220.0,0.12,1.0,0,48.438,398.41,49.0084,0.0365
MSFT260515P00230000,2026-02-17 14:50:16+00:00,230.0,0.19,2.0,0,46.8755,395.845,47.7121,0.0365
MSFT260515P00240000,2026-02-18 14:30:04+00:00,240.0,0.25,5.0,0,45.4107,397.33,46.1938,0.0365
MSFT260515P00250000,2026-02-17 19:18:30+00:00,250.0,0.36,10.0,0,44.0679,397.17,44.9998,0.0365
MSFT260515P00255000,2026-02-18 18:43:59+00:00,255.0,0.34,3.0,0,43.3599,400.4996,43.6195,0.0365
MSFT260515P00260000,2026-02-06 20:59:06+00:00,260.0,0.57,18.0,0,42.7008,,45.1137,0.0365
MSFT260515P00265000,2026-02-17 16:13:27+00:00,265.0,0.56,5.0,0,42.1148,400.265,43.4059,0.0365
MSFT260515P00270000,2026-02-17 17:13:30+00:00,270.0,0.74,1.0,0,41.5045,397.265,42.9897,0.0365
MSFT260515P00275000,2026-02-18 20:07:07+00:00,275.0,0.73,1.0,0,41.8097,400.065,41.7743,0.0365
MSFT260515P00280000,2026-02-18 14:30:00+00:00,280.0,0.95,1.0,0,40.3204,397.33,41.3429,0.0365
MSFT260515P00285000,2026-02-17 19:09:45+00:00,285.0,1.19,2.0,0,39.8321,396.76,41.1795,0.0365
MSFT260515P00290000,2026-02-17 14:35:02+00:00,290.0,1.45,2.0,0,39.5026,399.164,41.5798,0.0365
MSFT260515P00295000,2026-02-18 15:23:15+00:00,295.0,1.33,4.0,0,38.6969,400.06,39.2955,0.0365
MSFT260515P00300000,2026-02-18 17:27:12+00:00,300.0,1.52,2.0,0,38.1964,400.95,38.8133,0.0365
MSFT260515P00310000,2026-02-18 19:49:44+00:00,310.0,2.17,2.0,0,37.3663,399.795,37.9508,0.0365
MSFT260515P00320000,2026-02-18 19:54:33+00:00,320.0,2.94,46.0,0,36.3837,399.58,37.0022,0.0365
MSFT260515P00330000,2026-02-18 20:58:05+00:00,330.0,4.05,39.0,0,35.5719,399.84,36.523,0.0365
MSFT260515P00340000,2026-02-18 20:51:28+00:00,340.0,5.35,1626.0,0,34.4428,399.9,35.7089,0.0365
MSFT260515P00350000,2026-02-18 20:56:08+00:00,350.0,6.95,217.0,0,33.3991,400.17,34.9222,0.0365
MSFT260515P00360000,2026-02-18 20:50:00+00:00,360.0,9.15,173.0,0,32.4775,399.76,34.2884,0.0365
MSFT260515P00370000,2026-02-18 20:56:08+00:00,370.0,11.6,137.0,0,31.623,400.17,33.6074,0.0365
MSFT260515P00380000,2026-02-18 20:53:25+00:00,380.0,14.45,112.0,0,30.7288,399.96,32.5433,0.0365
MSFT260515P00390000,2026-02-18 20:59:30+00:00,390.0,18.3,535.0,0,29.9201,399.525,31.9756,0.0365
MSFT260515P00400000,2026-02-18 20:58:08+00:00,400.0,22.74,221.0,1,29.4395,399.84,31.7515,0.0365
MSFT260515P00410000,2026-02-18 20:53:25+00:00,410.0,27.66,48.0,1,28.852,399.96,31.2461,0.0365
MSFT260515P00420000,2026-02-18 20:30:45+00:00,420.0,34.0,156.0,1,28.2844,399.77,31.5674,0.0365
MSFT260515P00430000,2026-02-18 17:50:02+00:00,430.0,40.63,98.0,1,27.4757,401.53,33.1427,0.0365
MSFT260515P00440000,2026-02-18 18:38:46+00:00,440.0,46.29,16.0,1,27.1949,401.09,30.8539,0.0365
MSFT260515P00450000,2026-02-18 20:22:59+00:00,450.0,55.71,69.0,1,26.844,399.455,31.8914,0.0365
MSFT260515P00460000,2026-02-18 16:02:28+00:00,460.0,61.83,8.0,1,26.5388,402.44,32.6248,0.0365
MSFT260515P00470000,2026-02-18 16:47:33+00:00,470.0,72.69,17.0,1,27.3964,401.37,35.8893,0.0365
MSFT260515P00480000,2026-02-18 20:45:10+00:00,480.0,81.63,4.0,1,27.613,400.235,35.1886,0.0365
MSFT260515P00490000,2026-02-18 20:17:02+00:00,490.0,91.37,15.0,1,29.3708,399.53,36.1602,0.0365
MSFT260515P00500000,2026-02-18 20:27:13+00:00,500.0,101.39,2.0,1,32.1479,399.3,38.3913,0.0365
MSFT260515P00510000,2026-02-18 20:45:10+00:00,510.0,110.99,12.0,1,34.3818,400.235,41.8678,0.0365
MSFT260515P00520000,2026-02-18 14:47:32+00:00,520.0,122.29,1.0,1,36.2128,398.08,42.998,0.0365
MSFT260515P00530000,2026-02-13 14:56:45+00:00,530.0,127.34,1.0,1,38.1476,402.1815,41.8751,0.0365
MSFT260515P00540000,2026-02-13 14:56:45+00:00,540.0,137.22,1.0,1,40.0214,402.1815,43.8274,0.0365
MSFT260515P00550000,2026-02-11 15:08:42+00:00,550.0,144.0,2.0,1,41.8341,,,0.0365
MSFT260515P00560000,2026-02-03 15:32:18+00:00,560.0,147.71,2.0,1,43.6041,,,0.0365
MSFT260515P00570000,2026-02-04 15:09:27+00:00,570.0,155.56,1.0,1,45.3192,,,0.0365
MSFT260515P00580000,2025-12-09 18:39:47+00:00,580.0,91.75,10.0,1,0.001,,,0.0365
MSFT260515P00590000,2025-12-02 15:41:02+00:00,590.0,100.23,9.0,1,0.001,,,0.0365
MSFT260515P00600000,2026-02-13 15:26:10+00:00,600.0,198.12,2.0,1,51.0198,402.62,60.1221,0.0365
MSFT260515P00610000,2025-11-04 17:59:07+00:00,610.0,101.4,5.0,1,0.001,,,0.0365
MSFT260515P00620000,2025-10-27 19:22:45+00:00,620.0,92.64,2.0,1,0.001,,,0.0365
MSFT260515P00630000,2026-01-02 14:45:56+00:00,630.0,149.73,1.0,1,0.001,,,0.0365
MSFT260515P00640000,2026-01-29 18:57:50+00:00,640.0,216.78,1.0,1,56.1772,,,0.0365
MSFT260515P00650000,2026-01-14 20:56:10+00:00,650.0,192.1,1.0,1,57.5932,,,0.0365
MSFT260515P00700000,2026-02-09 17:33:47+00:00,700.0,288.0,,1,52.5884,,,0.0365
MSFT260515P00800000,2026-02-03 20:42:37+00:00,800.0,390.3,2.0,1,64.4291,,,0.0365
