contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AMZN260402C00150000,2026-02-13 19:17:26+00:00,150.0,51.2,59.0,62.45,,2,1,65.48,,,0.0363,
AMZN260402C00165000,2026-02-13 19:04:25+00:00,165.0,36.43,44.4,47.85,,1,1,55.05,,,0.0363,
AMZN260402C00170000,2026-02-26 19:24:48+00:00,170.0,39.05,39.9,42.6,10.0,32,1,50.99,207.84,42.8985,0.0363,34.9
AMZN260402C00175000,2026-02-25 14:34:03+00:00,175.0,37.73,35.3,37.85,1.0,3,1,58.48,210.13,52.5702,0.0363,35.58
AMZN260402C00180000,2026-02-27 19:37:08+00:00,180.0,31.08,30.95,33.05,1.0,14,1,53.48,208.92,43.7296,0.0363,35.87
AMZN260402C00185000,2026-02-27 19:37:08+00:00,185.0,26.58,26.95,28.15,1.0,25,1,47.69,208.92,41.4973,0.0363,35.87
AMZN260402C00190000,2026-02-26 19:46:20+00:00,190.0,21.42,22.7,23.65,6.0,63,1,43.93,208.005,38.2132,0.0363,34.88
AMZN260402C00195000,2026-02-27 17:09:04+00:00,195.0,18.4,18.55,19.6,2.0,222,1,41.73,209.38,36.8503,0.0363,34.85
AMZN260402C00200000,2026-02-27 19:31:49+00:00,200.0,14.45,15.05,15.7,122.0,443,1,39.15,208.73,36.6364,0.0363,35.91
AMZN260402C00205000,2026-02-27 20:56:55+00:00,205.0,12.0,11.7,11.9,678.0,1001,1,35.84,210.16,35.2529,0.0363,35.56
AMZN260402C00210000,2026-02-27 20:55:54+00:00,210.0,8.92,8.75,8.95,1122.0,1019,0,34.51,210.06,33.8991,0.0363,35.54
AMZN260402C00215000,2026-02-27 20:58:59+00:00,215.0,6.4,6.3,6.5,1044.0,1565,0,33.44,210.07,32.7266,0.0363,35.63
AMZN260402C00220000,2026-02-27 20:59:30+00:00,220.0,4.38,4.35,4.5,1129.0,830,0,32.36,210.01,31.7775,0.0363,35.71
AMZN260402C00225000,2026-02-27 20:55:06+00:00,225.0,2.95,2.88,3.05,231.0,1592,0,31.79,210.06,31.2814,0.0363,35.54
AMZN260402C00230000,2026-02-27 20:57:54+00:00,230.0,1.9,1.87,1.97,590.0,1059,0,31.18,210.14,30.7622,0.0363,35.55
AMZN260402C00235000,2026-02-27 20:59:52+00:00,235.0,1.23,1.19,1.27,1183.0,1427,0,31.02,210.01,30.9411,0.0363,35.71
AMZN260402C00240000,2026-02-27 20:49:49+00:00,240.0,0.66,0.73,0.81,73.0,679,0,31.04,208.58,31.0186,0.0363,35.83
AMZN260402C00245000,2026-02-27 19:54:28+00:00,245.0,0.49,0.47,0.52,51.0,558,0,31.28,208.66,32.264,0.0363,36.12
AMZN260402C00250000,2026-02-27 19:43:34+00:00,250.0,0.3,0.3,0.34,13.0,373,0,31.69,208.55,32.392,0.0363,36.14
AMZN260402C00255000,2026-02-27 20:23:05+00:00,255.0,0.21,0.19,0.23,4.0,22,0,32.32,209.735,32.4373,0.0363,35.6
AMZN260402C00260000,2026-02-27 18:18:25+00:00,260.0,0.14,0.12,0.17,25.0,58,0,33.35,208.05,34.0841,0.0363,35.56
AMZN260402C00265000,2026-02-27 17:56:48+00:00,265.0,0.1,0.08,0.12,10.0,66,0,34.08,207.77,35.08,0.0363,35.58
AMZN260402C00270000,2026-02-26 17:11:34+00:00,270.0,0.08,0.05,0.09,2.0,306,0,35.06,207.37,36.0248,0.0363,35.6
AMZN260402C00275000,2026-02-27 20:25:41+00:00,275.0,0.06,0.02,0.07,13.0,24,0,36.13,209.39,36.367,0.0363,35.59
AMZN260402C00280000,2026-02-26 15:20:19+00:00,280.0,0.04,0.03,0.07,1.0,7,0,38.18,207.94,36.886,0.0363,35.97
AMZN260402C00285000,2026-02-25 20:35:34+00:00,285.0,0.04,0.0,0.08,3.0,8,0,40.82,210.23,37.1541,0.0363,35.14
AMZN260402C00290000,2026-02-24 15:23:14+00:00,290.0,0.03,0.0,0.25,1.0,12,0,49.81,207.28,38.7446,0.0363,36.55
AMZN260402C00295000,2026-02-20 15:09:52+00:00,295.0,0.05,0.0,0.07,1.0,1,0,44.14,,39.1135,0.0363,
AMZN260402C00300000,2026-02-26 18:18:10+00:00,300.0,0.02,0.0,0.24,10.0,14,0,53.76,205.75,42.6457,0.0363,36.47
AMZN260402C00305000,2026-02-23 18:12:22+00:00,305.0,0.04,0.0,0.06,1.0,6,0,46.97,204.33,46.1678,0.0363,37.49
