contractSymbol,lastTradeDate,strike,lastPrice,volume,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate
GOOG281215C00160000,2026-02-12 20:20:36+00:00,160.0,175.0,14.0,1,52.9668,309.1901,41.6908,0.0365
GOOG281215C00165000,2026-02-11 18:20:38+00:00,165.0,172.85,1.0,1,52.7471,311.58,40.5073,0.0365
GOOG281215C00170000,2026-02-11 17:40:17+00:00,170.0,170.6,1.0,1,51.9902,311.9689,41.5354,0.0365
GOOG281215C00175000,2026-02-10 20:13:22+00:00,175.0,174.0,2.0,1,51.5782,319.54,41.3568,0.0365
GOOG281215C00180000,2026-02-12 19:36:28+00:00,180.0,161.92,6.0,1,51.0762,310.54,40.6857,0.0365
GOOG281215C00185000,2026-02-10 20:11:37+00:00,185.0,167.03,10.0,1,50.4125,319.62,40.9028,0.0365
GOOG281215C00190000,2026-02-04 20:43:52+00:00,190.0,177.0,23.0,1,50.2141,,61.1606,0.0365
GOOG281215C00195000,2026-02-10 20:13:31+00:00,195.0,160.1,2.0,1,51.3829,319.595,40.4311,0.0365
GOOG281215C00200000,2026-02-12 17:57:12+00:00,200.0,146.8,10.0,1,51.1357,313.02,36.2661,0.0365
GOOG281215C00210000,2026-02-10 16:42:44+00:00,210.0,148.43,1.0,1,50.2034,318.08,39.4849,0.0365
GOOG281215C00220000,2026-02-10 20:10:46+00:00,220.0,143.76,4.0,1,49.2071,319.715,39.3921,0.0365
GOOG281215C00230000,2026-02-10 18:21:24+00:00,230.0,136.42,2.0,1,48.4792,318.74,38.8101,0.0365
GOOG281215C00240000,2026-02-12 19:12:26+00:00,240.0,124.0,5.0,1,47.9894,310.545,38.6892,0.0365
GOOG281215C00250000,2026-02-12 20:19:04+00:00,250.0,117.81,7.0,1,47.4111,309.59,38.5408,0.0365
GOOG281215C00260000,2026-02-11 18:16:50+00:00,260.0,113.1,3.0,1,46.7565,311.72,37.6613,0.0365
GOOG281215C00270000,2026-02-11 19:00:01+00:00,270.0,109.05,5.0,1,46.0325,312.34,37.8774,0.0365
GOOG281215C00280000,2026-02-12 15:17:45+00:00,280.0,106.59,4.0,1,45.7937,312.295,39.195,0.0365
GOOG281215C00290000,2026-02-12 18:04:39+00:00,290.0,100.25,1.0,1,45.2032,312.7,37.9127,0.0365
GOOG281215C00300000,2026-02-12 18:58:32+00:00,300.0,94.6,9.0,1,44.2861,312.015,37.4185,0.0365
GOOG281215C00310000,2026-02-12 16:35:58+00:00,310.0,89.3,3.0,0,44.3456,313.76,36.1276,0.0365
GOOG281215C00320000,2026-02-11 20:30:41+00:00,320.0,85.0,19.0,0,44.0687,310.2436,37.2049,0.0365
GOOG281215C00325000,2026-02-12 17:11:35+00:00,325.0,85.68,2.0,0,43.9039,313.65,37.3657,0.0365
GOOG281215C00330000,2026-02-12 14:36:14+00:00,330.0,81.2,5.0,0,43.9726,311.66,36.6883,0.0365
GOOG281215C00335000,2026-02-12 14:32:32+00:00,335.0,79.75,2.0,0,43.4507,311.88,36.8028,0.0365
GOOG281215C00340000,2026-02-12 20:26:48+00:00,340.0,76.0,2.0,0,43.5591,308.535,36.8677,0.0365
GOOG281215C00345000,2026-02-12 20:09:39+00:00,345.0,75.47,3.0,0,43.5751,309.58,37.1326,0.0365
GOOG281215C00350000,2026-02-12 20:26:44+00:00,350.0,72.5,4.0,0,43.3294,308.535,36.7997,0.0365
GOOG281215C00355000,2026-02-06 18:49:42+00:00,355.0,81.68,3.0,0,42.7275,,41.954,0.0365
GOOG281215C00360000,2026-02-12 17:18:07+00:00,360.0,72.5,1.0,0,42.3574,313.76,36.8478,0.0365
GOOG281215C00365000,2026-02-11 19:21:40+00:00,365.0,69.58,1.0,0,42.2636,312.11,36.6757,0.0365
GOOG281215C00370000,2026-02-06 19:47:01+00:00,370.0,75.3,3.0,0,42.1545,,41.0265,0.0365
GOOG281215C00375000,2026-02-11 19:49:44+00:00,375.0,67.0,1.0,0,42.0553,311.69,37.0209,0.0365
GOOG281215C00380000,2026-02-10 15:05:09+00:00,380.0,69.0,2.0,0,41.9653,318.34,36.8656,0.0365
GOOG281215C00385000,2026-01-29 14:30:04+00:00,385.0,81.35,1.0,0,41.9096,,46.0919,0.0365
GOOG281215C00390000,2026-02-09 14:34:40+00:00,390.0,68.59,11.0,0,41.8402,323.29,36.7431,0.0365
GOOG281215C00395000,2026-02-04 16:05:02+00:00,395.0,74.31,40.0,0,41.7082,,43.9238,0.0365
GOOG281215C00400000,2026-02-12 20:07:54+00:00,400.0,57.85,10.0,0,41.635,309.8462,36.4557,0.0365
GOOG281215C00405000,2026-02-12 20:25:16+00:00,405.0,56.1,1.0,0,41.548,308.775,36.4999,0.0365
GOOG281215C00410000,2026-02-11 14:58:46+00:00,410.0,58.84,7.0,0,41.4969,316.055,36.6191,0.0365
GOOG281215C00420000,2026-02-04 20:09:51+00:00,420.0,67.6,47.0,0,41.3801,,43.6616,0.0365
GOOG281215C00430000,2026-02-10 15:48:59+00:00,430.0,54.6,2.0,0,41.239,317.93,36.5135,0.0365
GOOG281215C00440000,2026-02-10 20:30:32+00:00,440.0,52.87,1.0,0,41.0986,320.23,36.2768,0.0365
GOOG281215C00450000,2026-02-11 19:07:42+00:00,450.0,47.19,1.0,0,41.0101,311.335,36.5906,0.0365
GOOG281215C00460000,2026-02-06 16:22:49+00:00,460.0,50.0,1.0,0,40.9025,,39.3558,0.0365
GOOG281215C00470000,2026-02-12 18:26:36+00:00,470.0,43.31,2.0,0,40.8018,312.5255,36.3852,0.0365
GOOG281215C00480000,2026-02-12 18:26:36+00:00,480.0,41.41,2.0,0,40.711,312.5255,36.3643,0.0365
GOOG281215C00490000,2026-02-12 20:02:50+00:00,490.0,38.45,5.0,0,40.6302,310.23,36.2245,0.0365
GOOG281215C00500000,2026-02-12 20:25:42+00:00,500.0,36.51,37.0,0,40.563,308.6,36.3931,0.0365
