contractSymbol,lastTradeDate,strike,lastPrice,volume,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate
GOOG270115P00075000,2026-02-04 20:54:53+00:00,75.0,0.08,35.0,0,55.3715,,55.8058,0.0365
GOOG270115P00080000,2026-01-30 18:44:08+00:00,80.0,0.09,1.0,0,54.0044,,54.0311,0.0365
GOOG270115P00085000,2026-02-04 20:49:16+00:00,85.0,0.15,40.0,0,53.2231,,54.6792,0.0365
GOOG270115P00090000,2026-01-20 14:30:01+00:00,90.0,0.15,5.0,0,52.3442,,52.3988,0.0365
GOOG270115P00095000,2026-01-16 18:13:35+00:00,95.0,0.18,6.0,0,51.563,,51.3155,0.0365
GOOG270115P00100000,2026-02-09 14:30:11+00:00,100.0,0.27,3.0,0,50.6353,318.97,52.8257,0.0365
GOOG270115P00105000,2026-01-30 18:12:37+00:00,105.0,0.26,2.0,0,50.6597,,49.4289,0.0365
GOOG270115P00110000,2026-02-05 16:01:18+00:00,110.0,0.38,1.0,0,49.7075,,49.889,0.0365
GOOG270115P00115000,2026-01-21 18:21:40+00:00,115.0,0.42,5.0,0,48.8042,,48.5965,0.0365
GOOG270115P00120000,2026-02-10 17:38:34+00:00,120.0,0.55,26.0,0,48.1695,319.36,49.7751,0.0365
GOOG270115P00125000,2026-02-06 20:04:31+00:00,125.0,0.67,6.0,0,47.376,,48.0722,0.0365
GOOG270115P00130000,2026-02-10 20:59:08+00:00,130.0,0.75,2.0,0,46.6558,318.62,48.2325,0.0365
GOOG270115P00135000,2026-02-11 14:57:06+00:00,135.0,0.87,3.0,0,45.9966,316.4,47.2583,0.0365
GOOG270115P00140000,2026-02-11 14:31:10+00:00,140.0,1.0,1.0,0,45.2886,320.69,47.1139,0.0365
GOOG270115P00145000,2026-02-06 19:54:25+00:00,145.0,1.23,2.0,0,44.605,,45.4744,0.0365
GOOG270115P00150000,2026-02-11 15:41:59+00:00,150.0,1.48,4.0,0,43.9459,313.125,45.7856,0.0365
GOOG270115P00155000,2026-02-05 18:28:50+00:00,155.0,1.42,1.0,0,43.3294,,43.1677,0.0365
GOOG270115P00160000,2026-02-11 18:14:58+00:00,160.0,1.78,1.0,0,42.713,311.28,43.6446,0.0365
GOOG270115P00165000,2026-02-12 16:55:25+00:00,165.0,2.17,1.0,0,42.0782,313.55,44.0562,0.0365
