contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AAPL260327P00120000,2026-02-24 15:32:07+00:00,120.0,0.01,0.0,1.05,,1,0,152.15,,85.8287,0.0364,
AAPL260327P00145000,2026-02-17 15:34:21+00:00,145.0,0.05,0.0,0.98,50.0,50,0,116.99,,68.9741,0.0364,
AAPL260327P00150000,2026-02-24 15:54:51+00:00,150.0,0.02,0.0,0.94,1.0,10,0,110.21,,66.1832,0.0364,
AAPL260327P00155000,2026-02-12 15:33:26+00:00,155.0,0.03,0.0,0.04,2.0,6,0,71.09,,55.0893,0.0364,
AAPL260327P00160000,2026-02-13 19:50:26+00:00,160.0,0.11,0.02,0.05,,2,0,71.09,,60.694,0.0364,
AAPL260327P00170000,2026-03-05 18:34:52+00:00,170.0,0.06,0.04,0.07,70.0,6,0,66.02,258.905,68.8283,0.0364,32.71
AAPL260327P00175000,2026-03-05 19:41:16+00:00,175.0,0.1,0.05,0.08,2.0,71,0,62.89,257.8898,67.9888,0.0364,33.09
AAPL260327P00180000,2026-03-04 14:38:24+00:00,180.0,0.09,0.07,0.1,4.0,38,0,60.74,263.0936,63.9055,0.0364,30.94
AAPL260327P00185000,2026-03-05 17:32:41+00:00,185.0,0.14,0.1,0.13,5.0,26,0,58.89,258.71,62.2243,0.0364,32.36
AAPL260327P00190000,2026-03-05 20:38:28+00:00,190.0,0.16,0.13,0.17,13.0,97,0,56.74,258.98,59.2534,0.0364,31.63
AAPL260327P00195000,2026-03-05 17:31:41+00:00,195.0,0.23,0.18,0.21,5.0,133,0,54.59,258.63,57.4739,0.0364,32.21
AAPL260327P00200000,2026-03-05 20:30:55+00:00,200.0,0.27,0.23,0.26,9.0,123,0,52.15,258.8544,54.6685,0.0364,32.12
AAPL260327P00205000,2026-03-05 20:30:55+00:00,205.0,0.31,0.3,0.33,12.0,951,0,50.29,258.8544,51.3382,0.0364,32.12
AAPL260327P00210000,2026-03-05 19:52:46+00:00,210.0,0.43,0.38,0.41,76.0,919,0,47.78,258.07,49.051,0.0364,32.81
AAPL260327P00215000,2026-03-05 20:44:40+00:00,215.0,0.56,0.49,0.52,5.0,214,0,45.41,258.61,47.2226,0.0364,31.76
AAPL260327P00220000,2026-03-05 20:01:53+00:00,220.0,0.72,0.64,0.68,54.0,548,0,43.26,257.77,44.1019,0.0364,32.82
AAPL260327P00225000,2026-03-05 20:25:16+00:00,225.0,0.91,0.82,0.87,34.0,244,0,40.87,259.305,42.7425,0.0364,31.75
AAPL260327P00230000,2026-03-05 20:48:18+00:00,230.0,1.24,1.02,1.13,103.0,1813,0,38.57,258.91,40.548,0.0364,31.7
AAPL260327P00235000,2026-03-05 19:39:11+00:00,235.0,1.52,1.42,1.48,85.0,622,0,36.3,257.54,36.0089,0.0364,33.32
AAPL260327P00240000,2026-03-05 20:54:32+00:00,240.0,1.98,1.82,1.98,318.0,748,0,34.19,259.97,35.9459,0.0364,31.41
AAPL260327P00245000,2026-03-05 20:53:04+00:00,245.0,2.73,2.41,2.68,448.0,1104,0,32.2,259.96,34.1506,0.0364,31.4
AAPL260327P00250000,2026-03-05 20:57:03+00:00,250.0,3.65,3.55,3.65,783.0,801,0,30.26,260.54,32.675,0.0364,31.3
AAPL260327P00255000,2026-03-05 20:39:01+00:00,255.0,5.42,4.7,5.05,601.0,1240,0,28.68,258.89,30.135,0.0364,31.67
AAPL260327P00260000,2026-03-05 20:57:47+00:00,260.0,6.75,6.7,6.9,383.0,1555,0,27.05,260.54,29.1822,0.0364,31.3
AAPL260327P00265000,2026-03-05 20:40:22+00:00,265.0,10.1,8.8,9.35,122.0,1534,1,25.61,258.71,27.3072,0.0364,31.76
AAPL260327P00270000,2026-03-05 20:54:34+00:00,270.0,12.32,11.85,12.4,37.0,768,1,24.15,259.97,25.697,0.0364,31.41
AAPL260327P00275000,2026-03-05 16:19:25+00:00,275.0,16.85,15.55,17.55,3.0,476,1,30.52,259.915,28.9862,0.0364,31.44
AAPL260327P00280000,2026-03-05 19:35:54+00:00,280.0,23.0,18.75,21.45,23.0,163,1,29.69,257.334,27.6009,0.0364,33.28
AAPL260327P00285000,2026-03-04 20:38:26+00:00,285.0,22.58,23.35,26.5,28.0,246,1,34.49,262.793,26.6505,0.0364,30.36
AAPL260327P00290000,2026-03-04 20:38:26+00:00,290.0,27.32,28.55,31.15,55.0,191,1,36.28,262.793,28.4842,0.0364,30.36
AAPL260327P00295000,2026-03-04 20:36:19+00:00,295.0,33.77,33.55,36.15,23.0,0,1,40.2,262.65,42.6964,0.0364,30.38
AAPL260327P00300000,2026-03-05 20:48:56+00:00,300.0,41.0,38.75,41.15,6.0,5,1,43.95,258.91,37.0921,0.0364,31.7
AAPL260327P00305000,2026-02-12 18:28:18+00:00,305.0,42.73,43.6,46.15,25.0,0,1,47.56,,,0.0364,
AAPL260327P00310000,2026-02-12 18:26:44+00:00,310.0,48.19,48.65,51.4,24.0,0,1,53.2,,,0.0364,
AAPL260327P00315000,2026-02-27 14:35:30+00:00,315.0,43.8,53.55,56.15,1.0,0,1,54.41,,,0.0364,
AAPL260327P00320000,2026-02-23 16:22:11+00:00,320.0,53.93,58.1,61.4,,0,1,59.99,,,0.0364,
