contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GLD260227C00250000,2026-02-18 20:25:51+00:00,250.0,207.83,1.0,3,475.73,33.42,221.2,225.1,3.9,9.024,c
GLD260227C00255000,2026-02-25 17:32:45+00:00,255.0,223.94,6.0,2,479.0,34.66,216.6,220.1,3.5,2.144,c
GLD260227C00260000,2026-02-25 14:58:37+00:00,260.0,216.84,2.0,3,477.08,35.46,211.85,215.1,3.25,2.251,c
GLD260227C00265000,2026-02-25 17:50:08+00:00,265.0,213.97,9.0,3,478.365,34.64,206.8,209.65,2.85,2.132,c
GLD260227C00290000,2026-02-20 19:37:42+00:00,290.0,176.4,1.0,1,466.03,34.67,181.6,185.1,3.5,7.057,c
GLD260227C00295000,2026-02-19 18:36:50+00:00,295.0,163.35,,3,475.73,33.42,176.9,179.8,2.9,8.099,c
GLD260227C00300000,2026-02-20 20:15:29+00:00,300.0,167.09,1.0,0,466.835,34.81,171.8,175.1,3.3,7.031,c
GLD260227C00305000,2026-02-24 19:15:07+00:00,305.0,168.93,2.0,12,473.89,36.2,166.35,169.35,3.0,3.073,c
GLD260227C00310000,2026-02-24 19:15:07+00:00,310.0,163.96,2.0,5,473.89,36.2,161.85,164.25,2.4,3.073,c
GLD260227C00315000,2026-02-19 19:52:57+00:00,315.0,143.33,,5,475.73,33.42,156.85,160.25,3.4,8.047,c
GLD260227C00320000,2026-02-06 20:44:58+00:00,320.0,135.0,5.0,5,475.73,33.42,151.85,155.2,3.35,21.01,c
GLD260227C00325000,2026-02-25 21:05:40+00:00,325.0,149.11,2.0,1,473.456,34.94,146.8,149.55,2.75,1.996,c
GLD260227C00330000,2026-02-25 21:05:40+00:00,330.0,144.13,4.0,2,473.456,34.94,141.9,144.25,2.35,1.996,c
GLD260227C00335000,2026-02-25 21:05:14+00:00,335.0,139.2,4.0,5,473.456,34.94,136.9,139.25,2.35,1.996,c
GLD260227C00340000,2026-02-25 21:05:02+00:00,340.0,134.25,2.0,6,473.456,34.94,131.6,134.25,2.65,1.997,c
GLD260227C00345000,2026-02-12 18:43:26+00:00,345.0,109.36,1.0,0,463.615,34.88,126.9,129.25,2.35,15.095,c
GLD260227C00350000,2026-02-20 19:25:38+00:00,350.0,116.45,2.0,5,466.0,34.87,121.45,124.35,2.9,7.066,c
