contractSymbol,lastTradeDate,strike,lastPrice,volume,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AAPL260821P00110000,2026-02-12 20:52:06+00:00,110.0,0.22,17.0,0,52.7348,261.12,53.6781,0.0364,32.55
AAPL260821P00115000,2026-01-15 16:39:16+00:00,115.0,0.15,1.0,0,51.3677,,49.2851,0.0364,
AAPL260821P00120000,2026-02-06 15:03:35+00:00,120.0,0.22,7.0,0,50.2446,,49.2765,0.0364,
AAPL260821P00125000,2026-02-11 20:10:17+00:00,125.0,0.25,12.0,0,49.2437,,47.7623,0.0364,
AAPL260821P00130000,2026-02-11 20:10:52+00:00,130.0,0.29,12.0,0,47.9009,,46.4353,0.0364,
AAPL260821P00135000,2026-02-04 16:04:55+00:00,135.0,0.34,9.0,0,46.7779,,45.2289,0.0364,
AAPL260821P00140000,2026-02-11 16:17:54+00:00,140.0,0.37,10.0,0,45.5328,,43.5889,0.0364,
AAPL260821P00145000,2026-02-13 15:44:05+00:00,145.0,0.69,2.0,0,44.3121,259.4896,44.7827,0.0364,30.19
AAPL260821P00150000,2026-02-12 20:52:06+00:00,150.0,0.88,3.0,0,43.189,261.12,44.7917,0.0364,32.55
AAPL260821P00155000,2026-02-13 15:44:05+00:00,155.0,0.99,2.0,0,42.3834,259.4896,43.1015,0.0364,30.19
AAPL260821P00160000,2026-02-13 16:49:33+00:00,160.0,1.17,1.0,0,41.3336,259.51,42.2377,0.0364,29.93
AAPL260821P00165000,2026-02-12 17:36:07+00:00,165.0,1.28,10.0,0,40.3448,263.8299,41.8257,0.0364,29.91
AAPL260821P00170000,2026-02-17 18:29:10+00:00,170.0,1.52,205.0,0,39.4171,263.4,40.9995,0.0364,31.07
AAPL260821P00175000,2026-02-06 17:09:54+00:00,175.0,1.26,3.0,0,38.4467,,37.4135,0.0364,
AAPL260821P00180000,2026-02-17 20:46:04+00:00,180.0,1.91,7.0,0,37.5372,264.34,38.8914,0.0364,30.43
AAPL260821P00185000,2026-02-12 18:23:22+00:00,185.0,2.55,108.0,0,36.5241,261.37,38.6213,0.0364,31.1
AAPL260821P00190000,2026-02-13 18:32:08+00:00,190.0,2.91,22.0,0,35.755,259.02,37.009,0.0364,29.74
AAPL260821P00195000,2026-02-13 15:35:08+00:00,195.0,3.2,28.0,0,34.8639,261.425,36.4304,0.0364,29.76
AAPL260821P00200000,2026-02-13 20:58:28+00:00,200.0,4.4,110.0,0,34.1498,255.99,35.9441,0.0364,32.41
AAPL260821P00205000,2026-02-12 19:27:43+00:00,205.0,4.32,7.0,0,33.2587,261.7801,35.2391,0.0364,31.08
AAPL260821P00210000,2026-02-17 18:54:10+00:00,210.0,4.45,1.0,0,32.4653,265.85,34.568,0.0364,30.44
AAPL260821P00215000,2026-02-17 20:33:35+00:00,215.0,5.3,25.0,0,31.7268,263.95,33.6903,0.0364,30.43
AAPL260821P00220000,2026-02-17 20:33:08+00:00,220.0,6.05,110.0,0,30.915,263.8907,32.9468,0.0364,30.43
AAPL260821P00225000,2026-02-17 19:52:47+00:00,225.0,6.75,318.0,0,30.4084,265.64,32.5931,0.0364,30.27
AAPL260821P00230000,2026-02-17 19:43:21+00:00,230.0,7.7,53.0,0,29.502,265.71,31.9808,0.0364,30.19
AAPL260821P00235000,2026-02-17 19:52:47+00:00,235.0,8.8,19.0,0,28.7574,265.64,31.3926,0.0364,30.27
AAPL260821P00240000,2026-02-17 19:35:37+00:00,240.0,10.05,57.0,0,28.1257,265.62,30.8722,0.0364,30.15
AAPL260821P00245000,2026-02-17 20:29:59+00:00,245.0,11.65,34.0,0,27.4238,264.15,30.0384,0.0364,30.3
AAPL260821P00250000,2026-02-17 20:24:08+00:00,250.0,13.2,98.0,0,26.8593,264.1,29.4893,0.0364,30.32
