contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260410C00275000,2026-03-02 16:08:21,275.0,34.7,1.0,0,305.31,35.69,0.0,0.0,0.0,39.161,c
GOOG260410C00380000,2026-03-02 18:24:07,380.0,0.22,1.0,0,306.34,35.05,0.0,0.0,0.0,39.067,c
GOOG260410P00325000,2026-03-03 16:56:07,325.0,27.11,1.0,0,301.745,37.05,0.0,0.0,0.0,38.128,p
GOOG260410P00315000,2026-03-04 15:12:23,315.0,18.41,1.0,0,303.09,35.0,0.0,0.0,0.0,37.2,p
GOOG260410P00250000,2026-03-05 15:23:19,250.0,1.25,3.0,0,299.87,35.53,0.0,0.0,0.0,36.192,p
GOOG260410C00290000,2026-03-05 16:09:27,290.0,18.46,1.0,0,299.29,35.6,0.0,0.0,0.0,36.16,c
GOOG260410P00310000,2026-03-05 16:15:56,310.0,17.89,5.0,0,299.03,35.91,0.0,0.0,0.0,36.156,p
GOOG260410C00360000,2026-03-05 17:02:46,360.0,0.47,1.0,0,299.89,35.35,0.0,0.0,0.0,36.123,c
GOOG260410C00315000,2026-03-05 17:21:06,315.0,5.95,43.0,0,298.63,35.73,0.0,0.0,0.0,36.11,c
GOOG260410P00305000,2026-03-05 17:52:46,305.0,14.9,3.0,0,299.22,36.13,0.0,0.0,0.0,36.088,p
GOOG260410P00255000,2026-03-05 18:18:33,255.0,1.78,6.0,0,299.16,36.06,0.0,0.0,0.0,36.07,p
GOOG260410C00295000,2026-03-05 18:39:16,295.0,14.97,8.0,0,298.49,36.33,0.0,0.0,0.0,36.056,c
GOOG260410P00320000,2026-03-05 19:03:41,320.0,24.6,3.0,0,298.87,36.24,0.0,0.0,0.0,36.039,p
GOOG260410C00350000,2026-03-05 19:09:30,350.0,0.74,13.0,0,298.84,36.2,0.0,0.0,0.0,36.035,c
GOOG260410C00340000,2026-03-05 19:14:47,340.0,1.33,24.0,0,298.92,36.01,0.0,0.0,0.0,36.031,c
GOOG260410P00260000,2026-03-05 19:30:06,260.0,2.3,12.0,0,299.13,36.16,0.0,0.0,0.0,36.021,p
GOOG260410P00270000,2026-03-05 20:11:14,270.0,3.5,52.0,0,299.545,35.58,0.0,0.0,0.0,35.992,p
GOOG260410P00265000,2026-03-05 20:11:47,265.0,2.75,21.0,0,299.39,35.58,0.0,0.0,0.0,35.992,p
GOOG260410C00335000,2026-03-05 20:20:06,335.0,1.9,37.0,0,300.25,35.35,0.0,0.0,0.0,35.986,c
GOOG260410P00290000,2026-03-05 20:34:12,290.0,7.77,61.0,0,299.92,35.01,0.0,0.0,0.0,35.976,p
GOOG260410P00300000,2026-03-05 20:36:42,300.0,11.8,167.0,0,299.82,35.06,0.0,0.0,0.0,35.975,p
GOOG260410C00310000,2026-03-05 20:41:10,310.0,7.8,40.0,0,299.52,35.15,0.0,0.0,0.0,35.971,c
GOOG260410C00320000,2026-03-05 20:47:40,320.0,4.5,234.0,0,299.57,35.14,0.0,0.0,0.0,35.967,c
GOOG260410C00325000,2026-03-05 20:49:30,325.0,3.35,69.0,0,299.66,35.12,0.0,0.0,0.0,35.966,c
GOOG260410C00300000,2026-03-05 20:50:03,300.0,12.82,102.0,0,300.15,34.93,0.0,0.0,0.0,35.965,c
GOOG260410C00345000,2026-03-05 20:52:00,345.0,0.94,92.0,0,300.27,34.81,0.0,0.0,0.0,35.964,c
GOOG260410P00275000,2026-03-05 20:52:44,275.0,4.0,92.0,0,300.41,34.75,0.0,0.0,0.0,35.963,p
GOOG260410P00295000,2026-03-05 20:54:35,295.0,9.3,34.0,0,300.707,34.53,0.0,0.0,0.0,35.962,p
GOOG260410C00305000,2026-03-05 20:57:21,305.0,10.75,176.0,0,301.276,34.37,0.0,0.0,0.0,35.96,c
GOOG260410C00330000,2026-03-05 20:57:45,330.0,2.64,77.0,0,301.04,34.36,0.0,0.0,0.0,35.96,c
GOOG260410P00280000,2026-03-05 20:58:25,280.0,4.72,38.0,0,301.04,34.36,0.0,0.0,0.0,35.959,p
GOOG260410P00285000,2026-03-05 20:58:25,285.0,5.87,53.0,0,301.04,34.36,0.0,0.0,0.0,35.959,p
GOOG260306P00385000,2026-01-27 17:35:57,385.0,50.6,,0,305.44,34.8,76.95,79.95,3.0,38.142,p
GOOG260306C00230000,2026-01-28 16:49:23,230.0,104.76,,1,305.44,34.8,75.3,78.7,3.4,37.174,c
GOOG260306P00375000,2026-02-05 15:47:08,375.0,56.75,,0,305.44,34.8,0.0,0.0,0.0,29.217,p
GOOG260306P00405000,2026-02-05 20:14:21,405.0,71.7,,0,305.44,34.8,0.0,0.0,0.0,29.032,p
GOOG260306P00365000,2026-02-10 14:36:27,365.0,46.8,1.0,0,305.44,34.8,0.0,0.0,0.0,24.266,p
GOOG260306P00195000,2026-02-11 15:25:57,195.0,0.04,1.0,0,305.44,34.8,0.0,0.0,0.0,23.232,p
GOOG260306P00350000,2026-02-12 14:32:26,350.0,38.5,5.0,0,305.44,34.8,0.0,0.0,0.0,22.269,p
GOOG260306C00440000,2026-02-17 17:53:27,440.0,0.01,14.0,0,305.44,34.8,0.0,0.0,0.0,17.13,c
GOOG260306P00200000,2026-02-17 19:27:17,200.0,0.04,3.0,0,305.44,34.8,0.0,0.0,0.0,17.064,p
GOOG260306P00360000,2026-02-18 15:07:25,360.0,55.52,1.0,0,305.44,34.8,0.0,0.0,0.0,16.245,p
GOOG260306P00205000,2026-02-19 14:42:59,205.0,0.03,6.0,0,305.44,34.8,0.0,0.0,0.0,15.262,p
GOOG260306C00430000,2026-02-19 16:30:37,430.0,0.01,5.0,0,305.44,34.8,0.0,0.0,0.0,15.187,c
GOOG260306C00262500,2026-02-20 15:01:12,262.5,48.95,1.0,0,305.44,34.8,0.0,0.0,0.0,14.249,c
GOOG260306P00345000,2026-02-20 15:42:37,345.0,31.75,15.0,0,305.44,34.8,0.0,0.0,0.0,14.22,p
GOOG260306P00190000,2026-02-20 16:43:21,190.0,0.01,12.0,0,305.44,34.8,0.0,0.0,0.0,14.178,p
GOOG260306P00180000,2026-02-20 16:52:22,180.0,0.02,25.0,0,305.44,34.8,0.0,0.0,0.0,14.172,p
GOOG260306P00332500,2026-02-20 17:08:31,332.5,18.8,40.0,0,305.44,34.8,0.0,0.0,0.0,14.161,p
GOOG260306C00445000,2026-02-20 18:42:41,445.0,0.01,43.0,0,305.44,34.8,0.0,0.0,0.0,14.095,c
GOOG260306C00435000,2026-02-20 20:55:01,435.0,0.01,2.0,0,305.44,34.8,0.0,0.0,0.0,14.003,c
GOOG260306P00425000,2026-02-23 14:31:45,425.0,106.94,1.0,0,305.44,34.8,0.0,0.0,0.0,11.27,p
GOOG260306C00185000,2026-02-23 18:38:53,185.0,129.7,1.0,0,305.44,34.8,0.0,0.0,0.0,11.098,c
