contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AAPL280121C00005000,2026-02-02 15:33:56+00:00,5.0,260.05,256.5,261.5,161.0,21,1,132.62,,171.6032,0.0365,
AAPL280121C00010000,2026-01-14 14:30:07+00:00,10.0,249.67,251.5,256.5,26.0,26,1,105.37,,,0.0365,
AAPL280121C00015000,2026-02-19 20:28:14+00:00,15.0,245.12,246.5,251.5,1.0,9,1,90.72,,,0.0365,
AAPL280121C00020000,2026-02-06 20:53:05+00:00,20.0,258.54,242.0,247.0,3.0,10,1,95.36,,241.0916,0.0365,
AAPL280121C00025000,2026-02-02 14:55:08+00:00,25.0,238.42,237.0,242.0,2.0,4,1,86.4,,,0.0365,
AAPL280121C00030000,2026-02-10 20:51:25+00:00,30.0,244.24,232.5,237.5,,2,1,86.69,,145.3147,0.0365,
AAPL280121C00035000,2026-02-11 14:45:54+00:00,35.0,241.75,228.0,233.0,3.0,4,1,85.57,,145.0874,0.0365,
AAPL280121C00040000,2026-01-02 15:52:01+00:00,40.0,234.0,235.0,240.0,20.0,14,1,144.08,,114.6526,0.0365,
AAPL280121C00045000,2026-03-02 20:23:43+00:00,45.0,221.12,218.5,223.5,2.0,5,1,78.52,264.55,,0.0365,30.45
AAPL280121C00050000,2026-02-11 20:23:39+00:00,50.0,227.12,214.0,219.0,1.0,54,1,77.06,,113.7545,0.0365,
AAPL280121C00060000,2026-02-17 15:39:52+00:00,60.0,203.2,205.0,210.0,1.0,5,1,73.79,,,0.0365,
AAPL280121C00070000,2026-02-27 17:01:08+00:00,70.0,203.0,195.5,200.5,1.0,145,1,68.42,268.8002,,0.0365,27.68
AAPL280121C00080000,2026-01-30 20:41:08+00:00,80.0,186.0,186.7,191.5,7.0,39,1,65.74,,,0.0365,
AAPL280121C00090000,2026-02-10 17:44:47+00:00,90.0,189.7,177.6,182.5,10.0,110,1,62.54,,74.8865,0.0365,
AAPL280121C00100000,2026-02-11 15:23:27+00:00,100.0,183.95,169.0,173.5,2.0,118,1,60.05,,76.5998,0.0365,
AAPL280121C00110000,2026-02-24 19:57:25+00:00,110.0,170.15,160.0,164.5,15.0,76,1,57.1,,61.942,0.0365,
AAPL280121C00120000,2026-02-13 20:02:09+00:00,120.0,148.25,151.0,155.5,2.0,33,1,54.23,,,0.0365,
AAPL280121C00125000,2026-02-10 14:41:06+00:00,125.0,148.08,147.0,151.5,1.0,6,1,53.73,,30.5494,0.0365,
AAPL280121C00130000,2026-02-10 14:40:45+00:00,130.0,155.05,142.5,147.0,20.0,74,1,52.3,,58.2091,0.0365,
AAPL280121C00135000,2026-02-10 14:40:46+00:00,135.0,150.8,138.0,142.4,20.0,59,1,50.81,,56.5995,0.0365,
AAPL280121C00140000,2026-02-13 18:26:38+00:00,140.0,129.01,134.0,138.5,24.0,64,1,50.28,,,0.0365,
AAPL280121C00145000,2026-02-12 14:37:03+00:00,145.0,141.5,129.5,134.0,1.0,12,1,52.11,,52.3739,0.0365,
AAPL280121C00150000,2026-02-24 17:42:43+00:00,150.0,136.2,125.5,130.0,2.0,86,1,51.27,,49.9566,0.0365,
AAPL280121C00155000,2026-02-24 16:05:02+00:00,155.0,133.0,121.5,126.0,2.0,46,1,50.4,,50.1078,0.0365,
AAPL280121C00160000,2026-02-24 20:02:18+00:00,160.0,127.8,117.5,122.0,2.0,857,1,49.51,,47.3789,0.0365,
AAPL280121C00165000,2026-02-04 16:04:02+00:00,165.0,127.71,113.5,117.2,1.0,95,1,47.64,,50.5249,0.0365,
AAPL280121C00170000,2026-02-25 18:14:21+00:00,170.0,120.85,109.5,114.0,1.0,97,1,47.66,,46.7736,0.0365,
AAPL280121C00175000,2026-02-20 20:59:20+00:00,175.0,108.0,105.5,108.3,1.0,103,1,44.83,,33.6158,0.0365,
AAPL280121C00180000,2026-03-03 17:00:43+00:00,180.0,103.5,101.8,105.0,2.0,194,1,44.68,262.67,34.1997,0.0365,32.32
AAPL280121C00185000,2026-02-12 15:07:52+00:00,185.0,99.42,98.05,101.0,1.0,475,1,43.73,,31.3817,0.0365,
AAPL280121C00190000,2026-02-24 15:01:14+00:00,190.0,105.0,94.75,97.5,2.0,121,1,43.26,,42.6274,0.0365,
AAPL280121C00195000,2026-02-27 15:45:21+00:00,195.0,96.86,90.9,93.75,2.0,67,1,42.5,269.06,31.8554,0.0365,28.07
AAPL280121C00200000,2026-03-03 19:19:50+00:00,200.0,88.28,87.65,90.2,62.0,922,1,41.9,263.51,31.532,0.0365,31.1
AAPL280121C00210000,2026-03-03 17:25:09+00:00,210.0,81.0,79.95,82.85,1.0,257,1,40.36,261.9,32.1029,0.0365,32.46
AAPL280121C00220000,2026-03-03 17:20:33+00:00,220.0,74.0,73.25,76.4,2.0,758,1,39.46,261.945,31.1844,0.0365,32.71
AAPL280121C00230000,2026-03-02 15:37:52+00:00,230.0,68.0,66.7,69.8,2.0,678,1,38.26,264.37,29.3241,0.0365,30.45
AAPL280121C00240000,2026-03-03 15:30:47+00:00,240.0,61.4,61.5,63.05,11.0,1934,1,36.8,262.6399,29.5958,0.0365,34.48
AAPL280121C00250000,2026-03-02 20:42:06+00:00,250.0,55.24,56.65,57.8,2.0,2032,1,36.3,264.23,27.9315,0.0365,30.81
AAPL280121C00260000,2026-03-03 20:19:29+00:00,260.0,50.91,50.25,52.35,84.0,2822,1,35.46,262.75,29.1713,0.0365,31.41
AAPL280121C00270000,2026-03-03 19:58:01+00:00,270.0,46.07,45.15,47.55,23.0,2820,0,34.9,263.25,28.6856,0.0365,31.22
AAPL280121C00280000,2026-03-02 17:35:19+00:00,280.0,41.32,41.35,41.8,10.0,2617,0,33.48,265.8133,27.1804,0.0365,29.98
AAPL280121C00290000,2026-03-03 17:37:41+00:00,290.0,35.7,35.95,37.4,12.0,1532,0,32.83,260.73,27.9933,0.0365,32.94
AAPL280121C00300000,2026-03-03 17:41:27+00:00,300.0,32.02,32.0,34.25,18.0,5123,0,32.85,260.96,27.7486,0.0365,32.89
AAPL280121C00310000,2026-03-03 20:35:04+00:00,310.0,29.15,28.2,30.1,1.0,931,0,31.99,263.6699,27.0579,0.0365,31.18
AAPL280121C00320000,2026-03-03 17:26:07+00:00,320.0,25.33,24.8,26.25,9.0,2670,0,31.15,261.61,27.0743,0.0365,32.59
AAPL280121C00330000,2026-03-03 19:32:38+00:00,330.0,22.91,21.8,23.5,5.0,1230,0,30.91,263.49,26.6709,0.0365,31.23
AAPL280121C00340000,2026-03-02 20:49:48+00:00,340.0,20.15,20.0,21.15,2.0,2558,0,30.79,263.71,26.3285,0.0365,30.86
AAPL280121C00350000,2026-03-03 17:32:46+00:00,350.0,17.0,17.55,18.95,3.0,6099,0,30.63,260.9811,26.2947,0.0365,32.64
AAPL280121C00360000,2026-03-03 17:55:40+00:00,360.0,14.83,14.4,16.8,3.0,1058,0,30.35,260.83,26.0881,0.0365,33.28
AAPL280121C00370000,2026-03-03 14:56:42+00:00,370.0,13.61,13.4,14.8,1.0,432,0,30.04,262.53,26.0594,0.0365,33.82
AAPL280121C00380000,2026-02-27 20:55:19+00:00,380.0,12.0,10.75,13.1,1.0,3565,0,29.82,263.51,25.6796,0.0365,29.69
AAPL280121C00390000,2026-03-03 20:33:41+00:00,390.0,10.35,10.25,10.65,4.0,579,0,28.75,263.2001,25.5756,0.0365,31.26
AAPL280121C00400000,2026-03-03 18:03:13+00:00,400.0,8.7,8.5,10.3,13.0,2025,0,29.5,260.93,25.579,0.0365,33.22
AAPL280121C00410000,2026-03-03 17:54:04+00:00,410.0,7.6,7.8,8.15,3.0,374,0,28.34,260.83,25.5116,0.0365,33.23
AAPL280121C00420000,2026-03-03 20:34:02+00:00,420.0,6.85,5.8,7.2,4.0,281,0,28.25,263.24,25.2369,0.0365,31.25
AAPL280121C00430000,2026-03-03 20:33:44+00:00,430.0,6.0,4.95,6.25,3.0,157,0,28.04,263.2001,25.2035,0.0365,31.26
AAPL280121C00440000,2026-03-03 20:38:22+00:00,440.0,5.25,5.15,5.5,2.0,956,0,27.95,263.3745,25.1332,0.0365,31.27
AAPL280121C00450000,2026-03-03 20:33:41+00:00,450.0,4.6,4.5,4.85,3.0,1652,0,27.88,263.2001,25.1377,0.0365,31.26
AAPL280121C00460000,2026-02-26 19:20:25+00:00,460.0,4.1,2.99,4.3,1.0,74,0,27.85,272.5302,23.6389,0.0365,27.05
AAPL280121C00470000,2026-03-03 16:51:56+00:00,470.0,3.55,3.45,3.75,2.0,310,0,27.73,262.39,25.2526,0.0365,32.49
AAPL280121C00480000,2026-03-03 16:50:27+00:00,480.0,3.15,2.8,4.3,4.0,88,0,29.34,262.81,25.2392,0.0365,32.35
AAPL280121C00490000,2026-03-03 15:40:50+00:00,490.0,2.9,2.45,3.3,3.0,142,0,28.35,263.19,25.4284,0.0365,33.77
AAPL280121C00500000,2026-02-27 17:47:14+00:00,500.0,2.71,2.32,2.59,1.0,646,0,27.63,266.9383,25.1107,0.0365,28.2
AAPL280121C00510000,2026-02-26 19:57:23+00:00,510.0,2.75,2.05,2.3,1.0,894,0,27.62,273.26,24.926,0.0365,26.99
AAPL280121C00520000,2026-03-03 15:29:43+00:00,520.0,1.97,1.81,2.2,1.0,749,0,27.99,262.26,25.5295,0.0365,34.63
AAPL280121C00530000,2026-03-03 17:27:49+00:00,530.0,1.7,1.61,1.82,17.0,2683,0,27.62,261.8,25.498,0.0365,32.5
