contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AMZN260410P00145000,2026-03-03 20:10:16+00:00,145.0,0.23,0.17,0.26,22.0,5,0,53.86,209.0,56.4069,0.0365,37.44
AMZN260410P00150000,2026-03-03 20:10:16+00:00,150.0,0.28,0.25,0.35,20.0,15,0,52.15,209.0,53.4855,0.0365,37.44
AMZN260410P00155000,2026-03-03 20:09:07+00:00,155.0,0.37,0.36,0.47,10.0,8,0,50.39,209.0,51.3013,0.0365,37.44
AMZN260410P00160000,2026-03-03 20:02:38+00:00,160.0,0.51,0.51,0.62,12.0,8,0,49.51,208.65,49.3132,0.0365,37.58
AMZN260410P00165000,2026-03-03 19:59:19+00:00,165.0,0.68,0.7,0.82,6.0,364,0,47.56,208.59,47.2555,0.0365,37.53
AMZN260410P00170000,2026-03-03 20:55:02+00:00,170.0,1.02,0.96,1.08,28.0,64,0,45.59,208.455,46.5034,0.0365,37.99
AMZN260410P00175000,2026-03-03 19:43:52+00:00,175.0,1.25,1.3,1.42,37.0,57,0,43.65,208.37,43.5522,0.0365,37.51
AMZN260410P00180000,2026-03-03 20:55:02+00:00,180.0,1.82,1.75,1.88,33.0,3722,0,41.85,208.455,42.9503,0.0365,37.99
AMZN260410P00185000,2026-03-03 20:47:29+00:00,185.0,2.41,2.36,2.49,120.0,243,0,40.13,208.575,41.2886,0.0365,37.77
AMZN260410P00190000,2026-03-03 20:51:42+00:00,190.0,3.23,3.15,3.3,111.0,215,0,38.5,208.49,39.7332,0.0365,37.94
AMZN260410P00195000,2026-03-03 20:53:25+00:00,195.0,4.32,4.15,4.35,93.0,120,0,36.93,208.41,38.3283,0.0365,38.06
AMZN260410P00200000,2026-03-03 20:41:23+00:00,200.0,5.62,5.5,5.7,132.0,75,0,35.41,208.53,36.8268,0.0365,37.76
AMZN260410P00205000,2026-03-03 20:26:33+00:00,205.0,7.4,7.2,7.45,97.0,39,0,34.11,208.46,35.6569,0.0365,37.99
AMZN260410P00210000,2026-03-03 19:31:35+00:00,210.0,9.72,9.35,9.6,5.0,49,1,32.8,207.78,33.8448,0.0365,37.77
AMZN260410P00215000,2026-03-03 18:37:00+00:00,215.0,12.35,11.9,12.2,3.0,22,1,31.54,208.38,33.9956,0.0365,37.64
AMZN260410P00220000,2026-03-03 18:48:50+00:00,220.0,15.35,14.9,15.25,42.0,49,1,30.24,208.23,32.3902,0.0365,37.56
AMZN260410P00225000,2026-03-03 18:48:50+00:00,225.0,18.76,17.2,20.25,12.0,6,1,35.76,208.23,30.9895,0.0365,37.56
AMZN260410P00230000,2026-03-03 16:22:13+00:00,230.0,25.82,20.85,22.75,62.0,13,1,27.97,205.4699,35.1449,0.0365,39.05
AMZN260410P00235000,2026-02-27 15:03:25+00:00,235.0,29.0,26.5,27.75,3.0,3,1,31.97,206.13,29.9617,0.0365,36.35
AMZN260410P00240000,2026-02-27 17:15:59+00:00,240.0,31.9,29.7,33.9,3.0,4,1,42.9,208.27,32.1341,0.0365,35.14
AMZN260410P00245000,2026-02-27 14:40:11+00:00,245.0,38.82,35.5,37.15,3.0,3,1,34.4,205.93,33.778,0.0365,36.66
