contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AMZN280121P00105000,2026-02-25 15:32:51+00:00,105.0,3.8,1.0,31,0,40.0061,210.43,42.8453,0.0364,35.11
AMZN280121P00110000,2026-02-25 14:53:49+00:00,110.0,4.45,1.0,555,0,39.3439,210.705,42.5168,0.0364,35.17
AMZN280121P00115000,2026-02-24 18:24:00+00:00,115.0,5.28,485.0,1270,0,38.7946,209.1005,42.116,0.0364,35.68
AMZN280121P00120000,2026-02-23 19:49:50+00:00,120.0,6.5,1.0,693,0,38.2208,204.7,41.8069,0.0364,37.85
AMZN280121P00125000,2026-02-25 18:53:23+00:00,125.0,6.9,9.0,409,0,37.7234,209.56,41.4181,0.0364,35.6
AMZN280121P00130000,2026-02-24 17:47:54+00:00,130.0,7.75,4.0,584,0,37.1924,209.65,40.9,0.0364,35.67
AMZN280121P00135000,2026-02-18 18:30:39+00:00,135.0,9.14,82.0,570,0,36.7957,,41.2974,0.0364,
AMZN280121P00140000,2026-02-25 18:33:20+00:00,140.0,9.96,3.0,2548,0,36.3501,209.025,40.3248,0.0364,35.78
AMZN280121P00145000,2026-02-25 15:06:54+00:00,145.0,10.87,25.0,505,0,35.9351,210.63,39.948,0.0364,35.24
AMZN280121P00150000,2026-02-25 18:50:19+00:00,150.0,12.5,2.0,2716,0,35.6101,209.66,40.0011,0.0364,35.59
AMZN280121P00155000,2026-02-20 14:46:56+00:00,155.0,14.44,2.0,1500,0,35.2301,206.95,39.7614,0.0364,35.39
AMZN280121P00160000,2026-02-25 16:35:20+00:00,160.0,15.27,4.0,2209,0,35.1645,209.79,39.4426,0.0364,35.09
AMZN280121P00165000,2026-02-24 19:20:08+00:00,165.0,17.3,20.0,2073,0,34.5664,208.89,39.5595,0.0364,36.55
AMZN280121P00170000,2026-02-25 20:34:59+00:00,170.0,18.71,102.0,3650,0,34.2704,210.29,39.4122,0.0364,35.13
AMZN280121P00175000,2026-02-25 18:16:22+00:00,175.0,20.75,4.0,984,0,33.9759,209.27,39.2711,0.0364,35.66
AMZN280121P00180000,2026-02-25 16:18:57+00:00,180.0,22.45,50.0,7012,0,33.6326,209.8,39.0481,0.0364,35.29
AMZN280121P00185000,2026-02-25 15:50:16+00:00,185.0,24.2,2.0,947,0,33.3915,210.89,38.9658,0.0364,35.25
AMZN280121P00190000,2026-02-24 16:02:04+00:00,190.0,27.45,1.0,6591,0,33.0527,208.16,39.2507,0.0364,35.97
AMZN280121P00195000,2026-02-25 16:24:26+00:00,195.0,28.85,20.0,581,0,32.7628,210.05,38.9057,0.0364,35.13
AMZN280121P00200000,2026-02-25 20:15:35+00:00,200.0,31.2,5.0,7490,0,32.476,210.39,38.9846,0.0364,35.09
AMZN280121P00210000,2026-02-24 20:29:23+00:00,210.0,37.05,2.0,791,0,31.9038,208.22,39.051,0.0364,36.72
AMZN280121P00220000,2026-02-25 17:17:36+00:00,220.0,41.95,64.0,4046,1,31.3422,209.54,39.0645,0.0364,35.09
AMZN280121P00230000,2026-02-24 18:03:02+00:00,230.0,47.66,11.0,6690,1,30.7517,209.68,39.1368,0.0364,35.53
AMZN280121P00240000,2026-02-23 20:58:04+00:00,240.0,56.66,17.0,1549,1,30.1841,205.09,40.0038,0.0364,37.65
AMZN280121P00250000,2026-02-25 16:35:10+00:00,250.0,59.8,3.0,1943,1,29.6058,209.79,39.1717,0.0364,35.09
AMZN280121P00260000,2026-02-25 19:05:52+00:00,260.0,67.3,2.0,334,1,28.9833,209.9445,40.1388,0.0364,35.51
AMZN280121P00270000,2026-02-24 15:02:17+00:00,270.0,77.76,6.0,1559,1,28.4141,205.3,41.2945,0.0364,37.27
AMZN280121P00280000,2026-02-23 15:40:56+00:00,280.0,85.34,1.0,724,1,27.7748,204.995,41.6482,0.0364,37.57
AMZN280121P00290000,2026-02-10 19:02:50+00:00,290.0,90.2,27.0,373,1,27.1751,,42.2559,0.0364,
AMZN280121P00300000,2026-02-24 14:39:19+00:00,300.0,101.65,1.0,111,1,26.4686,205.01,43.2818,0.0364,37.7
AMZN280121P00310000,2026-02-06 14:46:01+00:00,310.0,109.7,13.0,961,1,25.7789,,46.5186,0.0364,
AMZN280121P00320000,2026-02-11 19:21:15+00:00,320.0,118.2,30.0,96,1,24.9916,,47.5118,0.0364,
AMZN280121P00330000,2026-02-25 18:23:13+00:00,330.0,123.81,1.0,172,1,24.0944,209.165,45.1179,0.0364,35.7
AMZN280121P00340000,2026-02-23 15:34:37+00:00,340.0,136.77,6.0,1157,1,27.1125,204.65,47.277,0.0364,37.65
AMZN280121P00350000,2026-02-24 20:18:30+00:00,350.0,142.65,20.0,85,1,22.0223,208.67,47.8273,0.0364,36.62
AMZN280121P00360000,2026-02-24 20:13:50+00:00,360.0,151.85,27.0,73,1,26.606,208.87,49.1467,0.0364,36.6
AMZN280121P00370000,2026-02-19 14:43:05+00:00,370.0,166.92,1.0,43,1,21.2898,,56.5437,0.0364,
