contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid_ask_spread,days_to_expire,optionType
AMZN260225C00237500,2026-02-23 17:54:38+00:00,237.5,0.01,1.0,8,204.17,37.75,0.01,2.129,c
AMZN260225C00240000,2026-02-23 15:38:25+00:00,240.0,0.02,12.0,25,204.57,37.64,0.02,2.223,c
AMZN260225C00245000,2026-02-20 15:03:04+00:00,245.0,0.02,1.0,31,208.115,34.71,0.02,5.248,c
AMZN260225C00250000,2026-02-23 14:30:06+00:00,250.0,0.06,1.0,62,207.935,37.05,0.02,2.271,c
AMZN260225C00255000,2026-02-25 14:30:01+00:00,255.0,0.01,1.0,2,211.12,35.51,0.02,0.271,c
AMZN260225C00260000,2026-02-24 20:59:50+00:00,260.0,0.12,301.0,321,208.555,36.32,0.02,1.0,c
AMZN260225C00270000,2026-02-24 19:50:20+00:00,270.0,0.1,2.0,6,208.96,36.49,0.01,1.048,c
AMZN260225P00150000,2026-02-25 16:03:24+00:00,150.0,0.01,1.0,3,210.26,35.33,0.01,0.206,p
AMZN260225P00160000,2026-02-24 20:16:56+00:00,160.0,0.06,15.0,38,208.691,36.62,0.02,1.03,p
AMZN260225P00165000,2026-02-24 15:54:07+00:00,165.0,0.01,10.0,45,207.49,35.75,0.02,1.212,p
AMZN260225P00170000,2026-02-24 15:27:06+00:00,170.0,0.01,1.0,725,207.54,36.07,0.02,1.231,p
AMZN260225P00175000,2026-02-24 20:46:41+00:00,175.0,0.01,44.0,322,208.5,36.52,0.02,1.009,p
AMZN260225P00177500,2026-02-24 18:14:46+00:00,177.5,0.01,4.0,20,209.05,35.67,0.02,1.115,p
AMZN260225P00180000,2026-02-25 15:24:04+00:00,180.0,0.01,2.0,2100,210.175,35.18,0.01,0.233,p
AMZN260225P00182500,2026-02-25 14:52:25+00:00,182.5,0.01,1.0,417,210.39,35.32,0.01,0.255,p
AMZN260225P00185000,2026-02-25 14:30:09+00:00,185.0,0.01,1.0,4920,211.12,35.51,0.01,0.271,p
AMZN260225P00187500,2026-02-25 15:27:02+00:00,187.5,0.01,29.0,1736,210.51,35.07,0.01,0.231,p
AMZN260225P00190000,2026-02-25 18:43:04+00:00,190.0,0.01,661.0,568,209.25,35.71,0.01,0.095,p
AMZN260225P00192500,2026-02-25 18:39:26+00:00,192.5,0.01,342.0,1214,209.15,35.75,0.01,0.098,p
AMZN260225P00195000,2026-02-25 17:48:13+00:00,195.0,0.01,787.0,1611,209.275,35.28,0.01,0.133,p
AMZN260225P00197500,2026-02-25 18:33:32+00:00,197.5,0.01,819.0,1189,208.955,35.82,0.01,0.102,p
AMZN260225P00200000,2026-02-25 18:39:12+00:00,200.0,0.02,1237.0,2456,209.15,35.75,0.01,0.098,p
AMZN260225P00202500,2026-02-25 18:43:51+00:00,202.5,0.02,2990.0,2698,209.35,35.66,0.01,0.095,p
AMZN260225P00205000,2026-02-25 18:42:38+00:00,205.0,0.02,4590.0,5404,209.25,35.71,0.01,0.095,p
AMZN260225P00207500,2026-02-25 18:43:15+00:00,207.5,0.12,18084.0,2496,209.25,35.71,0.01,0.095,p
AMZN260225P00210000,2026-02-25 18:44:12+00:00,210.0,0.99,14618.0,1098,209.35,35.66,0.02,0.094,p
AMZN260225P00212500,2026-02-25 18:39:12+00:00,212.5,3.4,3328.0,252,209.15,35.75,0.1,0.098,p
AMZN260225P00215000,2026-02-25 18:36:06+00:00,215.0,6.03,1988.0,130,209.035,35.78,0.15,0.1,p
AMZN260225P00217500,2026-02-25 17:04:11+00:00,217.5,7.97,15.0,3,209.435,35.05,0.15,0.164,p
AMZN260225P00220000,2026-02-25 16:15:51+00:00,220.0,10.12,79.0,2,209.87,35.29,0.15,0.197,p
AMZN260225P00222500,2026-02-25 14:30:34+00:00,222.5,11.44,1.0,1,210.94,35.51,0.15,0.27,p
AMZN260225P00225000,2026-02-20 16:06:48+00:00,225.0,14.65,9.0,0,209.95,34.72,0.15,5.204,p
AMZN260225P00227500,2026-02-23 14:56:13+00:00,227.5,21.55,1.0,0,205.935,37.51,0.15,2.253,p
AMZN260225P00232500,2026-02-12 16:12:36+00:00,232.5,34.35,,0,204.663,36.66,0.15,13.2,p
AMZN260225P00250000,2026-02-24 20:41:26+00:00,250.0,41.71,100.0,0,208.29,36.66,1.85,1.013,p
AMZN260225P00270000,2026-02-17 20:29:23+00:00,270.0,69.34,,0,204.663,36.66,2.0,8.021,p
AMZN260227C00125000,2026-02-25 18:42:54+00:00,125.0,84.37,41.0,12,209.25,35.71,3.65,2.095,c
AMZN260227C00135000,2026-02-24 19:49:25+00:00,135.0,73.68,2.0,25,208.846,36.52,3.75,3.049,c
AMZN260227C00140000,2026-02-24 20:43:19+00:00,140.0,68.5,86.0,60,208.36,36.6,3.75,3.012,c
AMZN260227C00145000,2026-02-25 18:36:56+00:00,145.0,64.18,75.0,27,209.13,35.76,3.45,2.099,c
AMZN260227C00150000,2026-02-25 14:59:00+00:00,150.0,60.72,1.0,36,210.833,35.13,3.85,2.251,c
AMZN260227C00155000,2026-02-25 17:41:08+00:00,155.0,54.43,97.0,47,209.33,35.25,3.65,2.138,c
AMZN260227C00160000,2026-02-25 17:53:49+00:00,160.0,49.58,59.0,78,209.415,35.31,3.4,2.129,c
AMZN260227C00165000,2026-02-25 18:05:35+00:00,165.0,44.04,6.0,22,209.28,35.47,3.25,2.121,c
AMZN260227C00170000,2026-02-25 18:28:02+00:00,170.0,39.24,1.0,56,209.16,35.73,2.1,2.106,c
AMZN260227C00175000,2026-02-24 14:40:00+00:00,175.0,30.02,1.0,82,205.45,37.57,2.95,3.264,c
AMZN260227C00177500,2026-02-24 16:03:01+00:00,177.5,30.82,4.0,4,208.22,35.96,2.85,3.206,c
AMZN260227C00180000,2026-02-25 14:30:41+00:00,180.0,31.0,3.0,189,210.94,35.51,3.4,2.27,c
AMZN260227C00182500,2026-02-24 16:55:29+00:00,182.5,26.33,34.0,76,209.035,35.96,2.75,3.17,c
AMZN260227C00185000,2026-02-24 20:01:48+00:00,185.0,24.4,24.0,305,209.46,36.44,1.75,3.04,c
AMZN260227C00187500,2026-02-24 18:38:27+00:00,187.5,22.6,4.0,1046,209.91,36.03,3.05,3.098,c
AMZN260227C00190000,2026-02-25 17:45:24+00:00,190.0,19.75,15.0,1230,209.13,35.28,1.4,2.135,c
AMZN260227C00192500,2026-02-25 18:05:49+00:00,192.5,16.82,9.0,203,209.28,35.47,0.95,2.121,c
AMZN260227C00195000,2026-02-25 18:29:35+00:00,195.0,14.12,1090.0,610,209.18,35.73,1.05,2.104,c
AMZN260227C00197500,2026-02-25 18:13:27+00:00,197.5,12.04,1017.0,463,209.265,35.63,1.0,2.116,c
AMZN260227C00200000,2026-02-25 18:42:53+00:00,200.0,9.54,361.0,11568,209.25,35.71,0.35,2.095,c
AMZN260227C00202500,2026-02-25 18:36:35+00:00,202.5,7.09,273.0,2499,209.13,35.76,0.2,2.1,c
AMZN260227C00205000,2026-02-25 18:43:27+00:00,205.0,5.2,1546.0,8562,209.25,35.71,0.15,2.095,c
AMZN260227C00207500,2026-02-25 18:42:29+00:00,207.5,3.32,2638.0,7523,209.235,35.7,0.1,2.095,c
AMZN260227C00210000,2026-02-25 18:43:32+00:00,210.0,1.97,12258.0,16742,209.35,35.66,0.03,2.095,c
AMZN260227C00212500,2026-02-25 18:43:45+00:00,212.5,1.02,18853.0,16098,209.35,35.66,0.02,2.095,c
AMZN260227C00215000,2026-02-25 18:42:51+00:00,215.0,0.45,23941.0,28827,209.25,35.71,0.01,2.095,c
AMZN260227C00217500,2026-02-25 18:44:04+00:00,217.5,0.21,4085.0,6107,209.35,35.66,0.01,2.094,c
AMZN260227C00220000,2026-02-25 18:44:06+00:00,220.0,0.09,5684.0,23028,209.35,35.66,0.01,2.094,c
AMZN260227C00222500,2026-02-25 18:43:23+00:00,222.5,0.05,1000.0,8385,209.25,35.71,0.01,2.095,c
AMZN260227C00225000,2026-02-25 18:41:15+00:00,225.0,0.03,377.0,7560,209.22,35.74,0.01,2.096,c
AMZN260227C00227500,2026-02-25 18:18:32+00:00,227.5,0.02,96.0,2304,209.247,35.66,0.01,2.112,c
AMZN260227C00230000,2026-02-25 18:24:02+00:00,230.0,0.02,638.0,3255,209.09,35.73,0.01,2.108,c
AMZN260227C00232500,2026-02-25 17:35:15+00:00,232.5,0.01,236.0,904,209.28,35.26,0.01,2.142,c
AMZN260227C00235000,2026-02-25 17:23:54+00:00,235.0,0.01,1.0,3905,209.69,35.17,0.01,2.15,c
AMZN260227C00240000,2026-02-25 18:39:22+00:00,240.0,0.01,110.0,8058,209.15,35.75,0.01,2.098,c
AMZN260227C00245000,2026-02-25 16:32:58+00:00,245.0,0.01,20.0,13319,210.07,35.03,0.01,2.185,c
AMZN260227C00250000,2026-02-25 16:53:34+00:00,250.0,0.03,54.0,10053,209.86,34.98,0.01,2.171,c
AMZN260227C00255000,2026-02-25 16:09:26+00:00,255.0,0.01,5.0,2407,210.12,35.31,0.04,2.202,c
AMZN260227C00260000,2026-02-25 17:55:28+00:00,260.0,0.01,3.0,2867,209.35,35.31,0.01,2.128,c
AMZN260227C00265000,2026-02-25 16:12:33+00:00,265.0,0.01,3.0,2232,209.9,35.29,0.01,2.2,c
AMZN260227C00270000,2026-02-25 16:55:15+00:00,270.0,0.01,2.0,1854,209.79,34.98,0.01,2.17,c
AMZN260227C00275000,2026-02-24 20:43:19+00:00,275.0,0.01,20.0,631,208.36,36.6,0.01,3.012,c
AMZN260227C00280000,2026-02-25 17:21:14+00:00,280.0,0.01,942.0,3004,209.47,35.21,0.04,2.152,c
AMZN260227C00285000,2026-02-23 18:20:38+00:00,285.0,0.01,1.0,2162,204.46,37.19,0.01,4.111,c
AMZN260227C00290000,2026-02-23 18:20:54+00:00,290.0,0.01,104.0,402,204.46,37.19,0.03,4.11,c
AMZN260227C00295000,2026-02-23 14:57:24+00:00,295.0,0.01,3.0,962,205.845,37.45,0.04,4.252,c
AMZN260227C00300000,2026-02-23 15:00:14+00:00,300.0,0.01,1.0,381,205.705,37.59,0.01,4.25,c
AMZN260227C00305000,2026-02-11 14:49:46+00:00,305.0,0.01,1.0,68,204.663,36.66,0.19,16.257,c
AMZN260227C00310000,2026-02-23 14:36:51+00:00,310.0,0.01,3.0,60,206.6,37.13,0.19,4.266,c
AMZN260227C00315000,2026-02-23 14:36:00+00:00,315.0,0.01,31.0,66,206.81,37.05,0.19,4.267,c
AMZN260227C00320000,2026-02-23 14:34:45+00:00,320.0,0.01,20.0,64,207.08,36.94,0.19,4.268,c
AMZN260227C00325000,2026-02-23 14:36:43+00:00,325.0,0.01,43.0,68,206.6,37.13,0.02,4.266,c
AMZN260227C00330000,2026-02-05 16:49:48+00:00,330.0,0.04,2.0,36,204.663,36.66,0.19,22.174,c
AMZN260227C00335000,2026-02-24 14:30:00+00:00,335.0,0.13,1.0,8,204.762,37.46,0.1,3.271,c
AMZN260227C00340000,2026-01-29 16:55:42+00:00,340.0,0.04,,1,204.663,36.66,0.19,29.17,c
AMZN260227C00345000,2026-02-23 20:18:49+00:00,345.0,0.01,6.0,284,204.67,38.15,0.01,4.029,c
AMZN260227P00125000,2026-02-23 20:49:16+00:00,125.0,0.01,1935.0,2248,205.03,37.69,0.01,4.007,p
AMZN260227P00130000,2026-02-23 20:49:42+00:00,130.0,0.01,400.0,464,205.02,37.68,0.01,4.007,p
AMZN260227P00135000,2026-02-24 16:03:47+00:00,135.0,0.01,36.0,416,208.43,35.91,0.01,3.206,p
AMZN260227P00140000,2026-02-24 17:08:42+00:00,140.0,0.01,2.0,378,209.46,35.78,0.01,3.161,p
AMZN260227P00145000,2026-02-25 16:12:11+00:00,145.0,0.01,1.0,328,209.97,35.29,0.01,2.2,p
AMZN260227P00150000,2026-02-24 17:25:10+00:00,150.0,0.01,518.0,1359,209.62,35.57,0.01,3.149,p
AMZN260227P00155000,2026-02-25 14:39:26+00:00,155.0,0.01,128.0,4736,209.89,35.68,0.01,2.264,p
AMZN260227P00160000,2026-02-25 16:21:08+00:00,160.0,0.01,23.0,1536,209.88,35.22,0.01,2.194,p
AMZN260227P00165000,2026-02-25 17:57:37+00:00,165.0,0.01,119.0,3954,209.32,35.33,0.01,2.127,p
AMZN260227P00170000,2026-02-25 18:40:06+00:00,170.0,0.01,52.0,2285,209.172,35.71,0.01,2.097,p
AMZN260227P00172500,2026-02-25 15:24:04+00:00,172.5,0.02,16.0,823,210.175,35.18,0.01,2.233,p
AMZN260227P00175000,2026-02-25 16:06:48+00:00,175.0,0.01,89.0,7125,210.4,35.25,0.01,2.204,p
AMZN260227P00177500,2026-02-25 17:34:28+00:00,177.5,0.02,36.0,1186,209.26,35.29,0.01,2.143,p
AMZN260227P00180000,2026-02-25 17:55:39+00:00,180.0,0.02,264.0,3055,209.384,35.3,0.01,2.128,p
AMZN260227P00182500,2026-02-25 18:41:04+00:00,182.5,0.01,48.0,1646,209.22,35.74,0.01,2.096,p
AMZN260227P00185000,2026-02-25 18:34:00+00:00,185.0,0.04,1414.0,3682,208.955,35.82,0.01,2.101,p
AMZN260227P00187500,2026-02-25 18:38:32+00:00,187.5,0.04,3389.0,5017,209.15,35.75,0.01,2.098,p
AMZN260227P00190000,2026-02-25 18:39:09+00:00,190.0,0.05,503.0,8279,209.15,35.75,0.01,2.098,p
AMZN260227P00192500,2026-02-25 18:41:04+00:00,192.5,0.07,199.0,3096,209.22,35.74,0.01,2.096,p
AMZN260227P00195000,2026-02-25 18:43:15+00:00,195.0,0.11,1440.0,10405,209.25,35.71,0.01,2.095,p
AMZN260227P00197500,2026-02-25 18:42:05+00:00,197.5,0.15,672.0,3980,209.235,35.7,0.01,2.096,p
AMZN260227P00200000,2026-02-25 18:43:30+00:00,200.0,0.26,2127.0,8242,209.35,35.66,0.01,2.095,p
AMZN260227P00202500,2026-02-25 18:43:27+00:00,202.5,0.46,2986.0,4274,209.25,35.71,0.01,2.095,p
AMZN260227P00205000,2026-02-25 18:43:46+00:00,205.0,0.85,3753.0,6391,209.35,35.66,0.01,2.095,p
AMZN260227P00207500,2026-02-25 18:41:37+00:00,207.5,1.57,3318.0,3878,209.235,35.7,0.02,2.096,p
AMZN260227P00210000,2026-02-25 18:43:28+00:00,210.0,2.64,6024.0,4868,209.25,35.71,0.03,2.095,p
AMZN260227P00212500,2026-02-25 18:30:55+00:00,212.5,4.25,664.0,1782,209.215,35.71,0.15,2.104,p
AMZN260227P00215000,2026-02-25 18:29:01+00:00,215.0,6.22,363.0,1647,209.16,35.74,0.2,2.105,p
AMZN260227P00217500,2026-02-25 17:46:17+00:00,217.5,8.46,33.0,231,209.19,35.32,1.25,2.135,p
AMZN260227P00220000,2026-02-25 18:37:59+00:00,220.0,11.01,330.0,2289,209.105,35.74,0.65,2.099,p
AMZN260227P00222500,2026-02-25 18:37:59+00:00,222.5,13.5,224.0,86,209.105,35.74,0.8,2.099,p
AMZN260227P00225000,2026-02-25 17:48:39+00:00,225.0,15.62,20.0,19,209.305,35.28,1.05,2.133,p
AMZN260227P00227500,2026-02-24 19:53:35+00:00,227.5,18.31,15.0,0,209.101,36.44,2.2,3.046,p
AMZN260227P00230000,2026-02-23 15:48:45+00:00,230.0,25.4,4.0,13,204.98,37.57,2.15,4.216,p
AMZN260227P00235000,2026-02-25 16:24:59+00:00,235.0,24.94,1.0,18,210.05,35.13,2.75,2.191,p
AMZN260227P00240000,2026-02-25 17:17:34+00:00,240.0,30.25,2.0,4,209.54,35.09,2.25,2.154,p
AMZN260227P00245000,2026-02-24 20:48:58+00:00,245.0,36.5,1.0,1,208.44,36.48,3.15,3.008,p
AMZN260227P00250000,2026-02-24 20:33:44+00:00,250.0,41.53,6.0,5,208.425,36.63,3.0,3.018,p
AMZN260227P00255000,2026-02-24 20:48:58+00:00,255.0,46.5,1.0,0,208.44,36.48,3.25,3.008,p
AMZN260227P00260000,2026-02-19 20:17:17+00:00,260.0,57.05,260.0,0,204.01,36.26,3.0,8.03,p
AMZN260227P00265000,2026-02-24 20:34:16+00:00,265.0,56.56,1.0,1,208.425,36.63,3.25,3.018,p
AMZN260227P00270000,2026-02-18 20:23:54+00:00,270.0,64.9,115.0,0,204.663,36.66,3.0,9.025,p
AMZN260227P00275000,2026-02-05 17:25:33+00:00,275.0,51.03,1.0,0,204.663,36.66,3.3,22.149,p
AMZN260227P00280000,2026-02-03 18:13:52+00:00,280.0,44.15,1.0,0,204.663,36.66,3.0,24.115,p
AMZN260227P00290000,2026-02-03 14:55:07+00:00,290.0,48.0,1.0,0,204.663,36.66,2.8,24.253,p
AMZN260227P00310000,2026-01-22 15:53:07+00:00,310.0,76.09,,0,204.663,36.66,3.0,36.213,p
AMZN260227P00315000,2026-01-22 15:53:07+00:00,315.0,80.99,,0,204.663,36.66,3.0,36.213,p
AMZN260302C00160000,2026-02-20 18:24:05+00:00,160.0,48.9,2.0,2,209.22,36.21,3.65,10.108,c
AMZN260302C00170000,2026-02-23 14:35:00+00:00,170.0,37.55,4.0,4,207.08,36.94,3.25,7.267,c
AMZN260302C00175000,2026-02-17 15:27:59+00:00,175.0,24.28,,1,204.663,36.66,3.6,13.231,c
AMZN260302C00177500,2026-02-24 16:43:32+00:00,177.5,31.4,2.0,7,208.68,36.22,1.5,6.178,c
AMZN260302C00180000,2026-02-25 14:37:18+00:00,180.0,30.8,5.0,18,209.94,35.55,0.85,5.266,c
AMZN260302C00185000,2026-02-24 18:49:30+00:00,185.0,25.11,3.0,9,210.105,36.02,0.9,6.091,c
AMZN260302C00190000,2026-02-25 18:13:18+00:00,190.0,19.6,1.0,69,209.265,35.63,0.8,5.116,c
AMZN260302C00192500,2026-02-25 16:05:33+00:00,192.5,18.05,1400.0,5,210.38,35.27,0.8,5.204,c
AMZN260302C00195000,2026-02-25 14:39:25+00:00,195.0,15.0,1.0,200,209.89,35.68,0.45,5.264,c
AMZN260302C00197500,2026-02-25 17:18:02+00:00,197.5,12.55,5.0,38,209.54,35.09,0.25,5.154,c
AMZN260302C00200000,2026-02-25 18:11:05+00:00,200.0,10.05,51.0,170,209.454,35.57,0.2,5.117,c
AMZN260302C00202500,2026-02-25 17:49:55+00:00,202.5,7.7,53.0,116,209.384,35.29,0.2,5.132,c
AMZN260302C00205000,2026-02-25 18:38:04+00:00,205.0,5.64,223.0,715,209.105,35.74,0.1,5.099,c
AMZN260302C00207500,2026-02-25 18:36:15+00:00,207.5,3.82,374.0,753,209.035,35.78,0.1,5.1,c
AMZN260302C00210000,2026-02-25 18:40:57+00:00,210.0,2.53,1984.0,1070,209.22,35.74,0.03,5.097,c
AMZN260302C00212500,2026-02-25 18:43:15+00:00,212.5,1.5,2124.0,1375,209.25,35.71,0.04,5.095,c
AMZN260302C00215000,2026-02-25 18:41:27+00:00,215.0,0.81,3101.0,1720,209.22,35.74,0.01,5.096,c
AMZN260302C00217500,2026-02-25 18:37:28+00:00,217.5,0.41,966.0,812,209.13,35.76,0.02,5.099,c
AMZN260302C00220000,2026-02-25 18:43:13+00:00,220.0,0.23,993.0,1158,209.25,35.71,0.01,5.095,c
AMZN260302C00222500,2026-02-25 18:04:23+00:00,222.5,0.12,207.0,555,209.27,35.43,0.01,5.122,c
AMZN260302C00225000,2026-02-25 18:32:48+00:00,225.0,0.07,120.0,2713,209.025,35.78,0.03,5.102,c
AMZN260302C00230000,2026-02-25 18:17:35+00:00,230.0,0.03,421.0,3057,209.28,35.64,0.03,5.113,c
AMZN260302C00235000,2026-02-24 19:18:57+00:00,235.0,0.02,22.0,126,208.87,36.57,0.03,6.07,c
AMZN260302C00240000,2026-02-25 18:22:10+00:00,240.0,0.01,2.0,120,209.19,35.65,0.01,5.11,c
AMZN260302C00245000,2026-02-23 15:09:55+00:00,245.0,0.02,1.0,42,204.75,37.75,0.01,7.243,c
AMZN260302C00250000,2026-02-25 16:31:43+00:00,250.0,0.01,1.0,10,210.06,35.03,0.01,5.186,c
AMZN260302C00255000,2026-02-23 14:36:23+00:00,255.0,0.01,11.0,35,206.81,37.05,0.01,7.266,c
AMZN260302C00275000,2026-02-18 15:14:20+00:00,275.0,0.01,,1,204.663,36.66,0.12,12.24,c
AMZN260302P00130000,2026-02-20 18:09:07+00:00,130.0,0.03,128.0,112,209.65,35.46,1.11,10.119,p
AMZN260302P00155000,2026-02-17 14:30:10+00:00,155.0,0.12,,5,204.663,36.66,0.11,13.271,p
AMZN260302P00160000,2026-02-18 18:16:30+00:00,160.0,0.07,,202,204.663,36.66,0.11,12.114,p
AMZN260302P00165000,2026-02-19 19:25:47+00:00,165.0,0.06,,4,204.66,35.7,0.03,11.065,p
AMZN260302P00170000,2026-02-25 18:40:12+00:00,170.0,0.01,6.0,33,209.172,35.71,0.03,5.097,p
AMZN260302P00175000,2026-02-25 14:48:36+00:00,175.0,0.02,17.0,25,210.5,35.49,0.03,5.258,p
AMZN260302P00177500,2026-02-25 15:11:33+00:00,177.5,0.03,1.0,1867,210.795,35.15,0.03,5.242,p
AMZN260302P00180000,2026-02-25 17:32:09+00:00,180.0,0.05,12.0,78,209.14,35.32,0.04,5.144,p
AMZN260302P00185000,2026-02-24 20:33:12+00:00,185.0,0.11,13.0,67,208.42,36.61,0.02,6.019,p
AMZN260302P00187500,2026-02-24 20:53:42+00:00,187.5,0.07,1.0,54,208.68,36.34,0.02,6.004,p
AMZN260302P00190000,2026-02-25 17:44:50+00:00,190.0,0.1,74.0,485,209.13,35.28,0.02,5.136,p
AMZN260302P00192500,2026-02-25 18:29:06+00:00,192.5,0.17,134.0,173,209.16,35.74,0.02,5.105,p
AMZN260302P00195000,2026-02-25 18:32:26+00:00,195.0,0.24,64.0,1244,209.16,35.73,0.01,5.102,p
AMZN260302P00197500,2026-02-25 17:58:28+00:00,197.5,0.34,56.0,251,209.32,35.33,0.02,5.126,p
AMZN260302P00200000,2026-02-25 18:42:56+00:00,200.0,0.54,2133.0,1013,209.25,35.71,0.02,5.095,p
AMZN260302P00202500,2026-02-25 18:33:44+00:00,202.5,0.91,1513.0,547,208.955,35.82,0.02,5.102,p
AMZN260302P00205000,2026-02-25 18:40:10+00:00,205.0,1.39,309.0,502,209.172,35.71,0.04,5.097,p
AMZN260302P00207500,2026-02-25 18:43:15+00:00,207.5,2.1,599.0,523,209.25,35.71,0.04,5.095,p
AMZN260302P00210000,2026-02-25 18:43:19+00:00,210.0,3.1,2140.0,464,209.25,35.71,0.05,5.095,p
AMZN260302P00212500,2026-02-25 17:35:23+00:00,212.5,4.6,235.0,84,209.28,35.26,0.15,5.142,p
AMZN260302P00215000,2026-02-25 17:45:24+00:00,215.0,6.35,105.0,38,209.13,35.28,0.15,5.135,p
AMZN260302P00217500,2026-02-25 16:12:15+00:00,217.5,7.95,2.0,1,209.97,35.29,1.1,5.2,p
AMZN260302P00220000,2026-02-25 16:22:36+00:00,220.0,10.1,7.0,14,210.055,35.13,0.4,5.193,p
AMZN260302P00222500,2026-02-24 19:07:18+00:00,222.5,12.5,15.0,9,209.865,36.14,1.2,6.078,p
AMZN260302P00225000,2026-02-25 14:48:36+00:00,225.0,14.58,15.0,75,210.5,35.49,1.25,5.258,p
AMZN260302P00230000,2026-02-25 14:35:21+00:00,230.0,19.77,1.0,0,210.15,35.55,1.0,5.267,p
AMZN260302P00235000,2026-02-20 14:42:18+00:00,235.0,28.46,1.0,0,206.72,35.28,3.7,10.262,p
AMZN260302P00250000,2026-02-19 14:30:15+00:00,250.0,45.95,,0,204.663,36.66,3.7,11.271,p
AMZN260302P00260000,2026-02-19 14:30:18+00:00,260.0,56.0,,0,204.663,36.66,3.8,11.271,p
AMZN260304C00140000,2026-02-17 14:50:05+00:00,140.0,57.51,,0,204.663,36.66,3.55,15.257,c
AMZN260304C00145000,2026-02-17 14:50:05+00:00,145.0,52.53,,0,204.663,36.66,3.65,15.257,c
AMZN260304C00160000,2026-02-20 18:34:49+00:00,160.0,49.9,5.0,5,209.409,36.04,1.45,12.101,c
AMZN260304C00165000,2026-02-23 14:35:00+00:00,165.0,42.6,7.0,7,207.08,36.94,3.15,9.267,c
AMZN260304C00177500,2026-02-20 15:01:10+00:00,177.5,29.75,1.0,1,207.6,35.1,1.0,12.249,c
