contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260306C00170000,2026-03-03 16:48:06+00:00,170.0,132.0,5.0,6,301.705,37.05,131.5,135.5,4.0,3.175,c
GOOG260306C00180000,2026-03-02 19:34:41+00:00,180.0,126.81,2.0,20,307.28,34.86,121.7,125.55,3.85,4.059,c
GOOG260306C00185000,2026-02-23 18:38:53+00:00,185.0,129.7,1.0,1,303.39,34.41,116.7,120.5,3.8,11.098,c
GOOG260306C00190000,2026-03-04 17:42:47+00:00,190.0,113.71,1.0,10,303.625,34.3,112.0,115.5,3.5,2.137,c
GOOG260306C00195000,2026-03-03 19:42:46+00:00,195.0,107.02,1.0,4,302.49,36.26,107.0,110.55,3.55,3.054,c
GOOG260306C00200000,2026-03-03 19:41:18+00:00,200.0,101.91,1.0,12,302.34,36.32,101.65,105.5,3.85,3.055,c
GOOG260306C00205000,2026-02-27 16:02:37+00:00,205.0,103.42,6.0,5,308.54,33.65,96.6,100.6,4.0,7.207,c
GOOG260306C00210000,2026-03-03 19:41:53+00:00,210.0,91.96,1.0,33,302.34,36.32,92.05,95.5,3.45,3.054,c
GOOG260306C00215000,2026-03-04 18:31:37+00:00,215.0,88.92,2.0,10,303.73,34.42,87.0,90.6,3.6,2.103,c
GOOG260306C00220000,2026-03-02 17:35:32+00:00,220.0,87.37,1.0,4,307.62,34.98,82.2,85.7,3.5,4.142,c
GOOG260306C00225000,2026-03-02 14:41:27+00:00,225.0,78.97,2.0,74,304.35,37.4,77.2,80.7,3.5,4.263,c
GOOG260306C00230000,2026-01-28 16:49:23+00:00,230.0,104.76,,1,309.25,34.22,72.2,75.7,3.5,37.174,c
GOOG260306C00235000,2026-02-26 16:24:47+00:00,235.0,70.91,18.0,45,306.45,34.42,66.55,70.55,4.0,8.191,c
GOOG260306C00240000,2026-03-04 15:06:06+00:00,240.0,62.8,1.0,8,303.105,35.96,62.2,65.5,3.3,2.246,c
GOOG260306C00250000,2026-03-04 15:06:37+00:00,250.0,53.2,1.0,11,303.55,35.33,52.2,55.55,3.35,2.245,c
GOOG260306C00255000,2026-03-02 18:57:09+00:00,255.0,51.41,2.0,6,305.82,35.27,47.25,50.55,3.3,4.085,c
GOOG260306C00260000,2026-03-04 15:33:58+00:00,260.0,44.45,1.0,38,304.605,33.9,42.0,45.6,3.6,2.226,c
GOOG260306C00262500,2026-02-20 15:01:12+00:00,262.5,48.95,1.0,1,309.25,34.22,40.15,43.05,2.9,14.249,c
GOOG260306C00265000,2026-03-02 20:06:28+00:00,265.0,42.53,4.0,35,306.435,35.34,37.55,40.6,3.05,4.037,c
GOOG260306C00267500,2026-02-24 19:52:35+00:00,267.5,44.5,,0,309.25,34.22,35.2,38.05,2.85,10.047,c
GOOG260306C00270000,2026-03-04 18:21:54+00:00,270.0,33.65,15.0,49,303.58,34.39,32.45,35.6,3.15,2.11,c
GOOG260306C00272500,2026-02-27 20:55:00+00:00,272.5,38.71,2.0,1,310.89,33.64,30.5,33.1,2.6,7.003,c
GOOG260306C00275000,2026-03-04 16:57:58+00:00,275.0,28.81,4.0,40,304.355,34.06,28.15,29.6,1.45,2.168,c
GOOG260306C00277500,2026-03-04 16:26:46+00:00,277.5,26.5,3.0,2,304.362,34.24,24.8,28.1,3.3,2.19,c
GOOG260306C00280000,2026-03-04 18:23:25+00:00,280.0,23.48,11.0,164,303.57,34.42,23.1,24.65,1.55,2.109,c
GOOG260306C00282500,2026-03-04 15:24:03+00:00,282.5,21.8,3.0,63,304.29,34.38,20.55,22.45,1.9,2.233,c
GOOG260306C00285000,2026-03-04 14:47:21+00:00,285.0,18.84,6.0,91,303.0,36.22,17.0,20.7,3.7,2.259,c
GOOG260306C00287500,2026-03-04 14:43:30+00:00,287.5,15.89,5.0,42,302.175,36.46,14.6,18.3,3.7,2.261,c
GOOG260306C00290000,2026-03-04 18:33:34+00:00,290.0,14.08,46.0,377,303.31,34.53,13.45,14.4,0.95,2.102,c
GOOG260306C00292500,2026-03-04 17:42:47+00:00,292.5,11.8,9.0,57,303.625,34.3,11.45,11.8,0.35,2.137,c
GOOG260306C00295000,2026-03-04 18:13:03+00:00,295.0,9.48,163.0,273,303.53,34.23,9.1,9.6,0.5,2.116,c
GOOG260306C00297500,2026-03-04 18:17:33+00:00,297.5,7.4,504.0,1605,303.42,34.32,7.35,7.45,0.1,2.113,c
GOOG260306C00300000,2026-03-04 18:35:05+00:00,300.0,5.55,1660.0,2427,303.504,34.52,5.55,5.7,0.15,2.101,c
GOOG260306C00302500,2026-03-04 18:36:05+00:00,302.5,4.05,2161.0,1128,303.38,34.48,3.95,4.05,0.1,2.1,c
GOOG260306C00305000,2026-03-04 18:34:55+00:00,305.0,2.63,7535.0,3549,303.31,34.53,2.65,2.69,0.04,2.101,c
GOOG260306C00307500,2026-03-04 18:34:13+00:00,307.5,1.71,1810.0,1384,303.31,34.53,1.65,1.68,0.03,2.101,c
