contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AAPL260304C00210000,2026-03-04 17:37:21+00:00,210.0,54.53,43.0,1,264.52,29.64,53.4,54.7,1.3,0.141,c
AAPL260304C00215000,2026-03-04 15:00:53+00:00,215.0,47.11,1.0,5,262.665,30.61,48.1,50.1,2.0,0.249,c
AAPL260304C00220000,2026-03-04 15:00:53+00:00,220.0,42.25,1.0,5,262.665,30.61,42.85,45.1,2.25,0.249,c
AAPL260304C00225000,2026-03-04 17:59:24+00:00,225.0,39.97,22.0,23,264.62,29.58,38.2,40.25,2.05,0.125,c
AAPL260304C00230000,2026-03-03 20:54:10+00:00,230.0,33.14,1.0,1,263.36,31.39,33.1,35.05,1.95,1.004,c
AAPL260304C00232500,2026-03-04 16:19:13+00:00,232.5,31.33,2.0,4,263.545,29.53,30.45,32.5,2.05,0.195,c
AAPL260304C00235000,2026-03-04 17:37:21+00:00,235.0,29.42,3.0,4,264.52,29.64,28.15,29.6,1.45,0.141,c
AAPL260304C00237500,2026-02-20 18:50:12+00:00,237.5,26.95,107.0,5,274.72,27.03,25.55,27.55,2.0,12.09,c
AAPL260304C00240000,2026-03-04 17:59:01+00:00,240.0,25.05,1.0,16,264.62,29.58,22.95,25.05,2.1,0.126,c
AAPL260304C00242500,2026-03-04 15:22:16+00:00,242.5,21.7,2.0,4,264.25,29.57,20.65,22.5,1.85,0.235,c
AAPL260304C00245000,2026-03-04 18:34:28+00:00,245.0,19.05,4.0,26,263.985,29.89,19.05,19.25,0.2,0.101,c
AAPL260304C00247500,2026-03-04 18:16:20+00:00,247.5,16.35,7.0,4,263.76,29.9,16.5,16.65,0.15,0.114,c
AAPL260304C00250000,2026-03-03 18:51:44+00:00,250.0,13.15,4.0,18,263.02,31.28,14.0,14.2,0.2,1.089,c
AAPL260304C00252500,2026-03-04 18:34:22+00:00,252.5,11.55,1.0,39,263.985,29.89,11.45,11.6,0.15,0.101,c
AAPL260304C00255000,2026-03-04 18:34:22+00:00,255.0,9.05,28.0,105,263.985,29.89,9.05,9.25,0.2,0.101,c
