contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AMZN260304C00140000,2026-02-17 14:50:05+00:00,140.0,57.51,,0,211.12,35.51,66.05,69.75,3.7,15.257,c
AMZN260304C00145000,2026-02-17 14:50:05+00:00,145.0,52.53,,0,211.12,35.51,61.05,64.9,3.85,15.257,c
AMZN260304C00160000,2026-02-20 18:34:49+00:00,160.0,49.9,5.0,5,208.629,37.71,46.05,49.85,3.8,12.101,c
AMZN260304C00165000,2026-02-23 14:35:00+00:00,165.0,42.6,7.0,7,211.12,35.51,41.05,44.95,3.9,9.267,c
AMZN260304C00177500,2026-02-20 15:01:10+00:00,177.5,29.75,1.0,1,211.12,35.51,28.55,32.25,3.7,12.249,c
AMZN260304C00180000,2026-03-03 18:27:40+00:00,180.0,27.01,3.0,8,207.685,38.26,26.05,29.75,3.7,1.106,c
AMZN260304C00182500,2026-02-27 15:07:31+00:00,182.5,23.75,1.0,6,206.34,36.01,23.55,27.1,3.55,5.245,c
AMZN260304C00185000,2026-02-27 15:07:31+00:00,185.0,21.27,1.0,25,206.34,36.01,21.05,24.85,3.8,5.245,c
AMZN260304C00187500,2026-02-24 15:54:08+00:00,187.5,20.35,18.0,49,211.12,35.51,18.55,22.15,3.6,8.212,c
AMZN260304C00190000,2026-03-03 16:07:24+00:00,190.0,15.5,69.0,70,205.24,39.38,16.0,19.65,3.65,1.203,c
AMZN260304C00192500,2026-03-02 19:12:46+00:00,192.5,13.9,8.0,1421,209.15,36.65,14.3,16.95,2.65,2.074,c
AMZN260304C00195000,2026-03-03 15:55:28+00:00,195.0,8.4,16.0,1141,203.17,41.02,11.75,14.5,2.75,1.211,c
AMZN260304C00197500,2026-03-03 18:33:25+00:00,197.5,10.3,65.0,888,208.071,37.85,9.95,11.35,1.4,1.102,c
AMZN260304C00200000,2026-03-03 18:53:54+00:00,200.0,8.3,641.0,669,208.06,37.48,7.4,8.65,1.25,1.088,c
AMZN260304C00202500,2026-03-03 19:01:27+00:00,202.5,6.16,8098.0,609,208.23,37.41,5.6,5.8,0.2,1.082,c
AMZN260304C00205000,2026-03-03 19:13:52+00:00,205.0,3.7,10296.0,903,207.785,37.88,3.65,3.7,0.05,1.074,c
AMZN260304C00207500,2026-03-03 19:13:34+00:00,207.5,2.0,13462.0,3006,207.87,37.84,2.03,2.05,0.02,1.074,c
AMZN260304C00210000,2026-03-03 19:14:25+00:00,210.0,0.9,14391.0,3582,207.87,37.84,0.88,0.91,0.03,1.073,c
AMZN260304C00212500,2026-03-03 19:13:52+00:00,212.5,0.28,6983.0,3693,207.785,37.88,0.28,0.29,0.01,1.074,c
AMZN260304C00215000,2026-03-03 19:13:13+00:00,215.0,0.08,7180.0,6623,207.785,37.88,0.07,0.08,0.01,1.074,c
AMZN260304C00217500,2026-03-03 19:12:53+00:00,217.5,0.03,2065.0,1999,207.7,37.88,0.02,0.03,0.01,1.074,c
AMZN260304C00220000,2026-03-03 19:10:13+00:00,220.0,0.01,543.0,1886,207.67,37.86,0.01,0.02,0.01,1.076,c
AMZN260304C00222500,2026-03-03 18:55:33+00:00,222.5,0.01,118.0,456,208.235,37.5,0.0,0.01,0.01,1.086,c
AMZN260304C00225000,2026-03-03 19:13:29+00:00,225.0,0.06,30.0,571,207.785,37.88,0.0,0.01,0.01,1.074,c
AMZN260304C00227500,2026-03-03 19:11:56+00:00,227.5,0.02,6.0,343,207.921,37.86,0.0,0.01,0.01,1.075,c
AMZN260304C00230000,2026-03-03 15:07:52+00:00,230.0,0.01,4.0,1186,203.46,40.8,0.0,0.01,0.01,1.245,c
AMZN260304C00235000,2026-03-03 17:14:32+00:00,235.0,0.01,17.0,71,206.19,39.09,0.0,0.01,0.01,1.157,c
AMZN260304C00240000,2026-03-02 16:14:40+00:00,240.0,0.01,12.0,468,207.59,36.75,0.0,0.05,0.05,2.198,c
AMZN260304C00245000,2026-02-27 17:58:30+00:00,245.0,0.02,302.0,643,208.01,35.5,0.0,0.5,0.5,5.126,c
AMZN260304C00250000,2026-02-27 20:59:38+00:00,250.0,0.01,5.0,38,210.01,35.71,0.0,0.24,0.24,5.0,c
AMZN260304C00255000,2026-03-03 15:17:37+00:00,255.0,0.08,30.0,6,203.61,40.61,0.0,0.05,0.05,1.238,c
AMZN260304C00260000,2026-03-03 16:42:56+00:00,260.0,0.03,30.0,1,205.93,39.1,0.0,0.03,0.03,1.179,c
AMZN260304C00270000,2026-03-03 19:13:06+00:00,270.0,0.01,76.0,53,207.785,37.88,0.0,0.01,0.01,1.074,c
AMZN260304P00130000,2026-03-02 20:23:02+00:00,130.0,0.01,29.0,132,207.886,37.62,0.0,0.05,0.05,2.026,p
AMZN260304P00150000,2026-02-24 15:51:54+00:00,150.0,0.07,,1,208.629,37.71,0.0,0.5,0.5,8.214,p
AMZN260304P00160000,2026-03-03 15:01:33+00:00,160.0,0.01,5.0,755,203.458,41.17,0.0,0.01,0.01,1.249,p
AMZN260304P00165000,2026-03-02 20:54:12+00:00,165.0,0.01,120.0,138,208.465,37.3,0.0,0.5,0.5,2.004,p
