contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260306C00170000,2026-03-03 16:48:06+00:00,170.0,132.0,5.0,8,301.705,37.05,130.2,134.2,4.0,3.175,c
GOOG260306C00180000,2026-03-02 19:34:41+00:00,180.0,126.81,2.0,20,307.28,34.86,119.7,124.05,4.35,4.059,c
GOOG260306C00185000,2026-02-23 18:38:53+00:00,185.0,129.7,1.0,1,302.86,36.48,114.7,119.05,4.35,11.098,c
GOOG260306C00190000,2026-03-02 19:38:04+00:00,190.0,116.87,9.0,10,307.1,34.84,110.15,114.15,4.0,4.057,c
GOOG260306C00195000,2026-02-27 20:41:49+00:00,195.0,112.15,1.0,3,306.92,34.46,105.15,109.2,4.05,7.013,c
GOOG260306C00200000,2026-02-27 20:51:32+00:00,200.0,108.43,11.0,11,308.76,34.12,99.8,104.15,4.35,7.006,c
GOOG260306C00205000,2026-02-27 16:02:37+00:00,205.0,103.42,6.0,5,308.54,33.65,94.95,99.05,4.1,7.207,c
GOOG260306C00210000,2026-03-02 18:22:17+00:00,210.0,96.52,2.0,32,306.31,35.05,89.8,94.0,4.2,4.11,c
GOOG260306C00215000,2026-03-02 18:22:17+00:00,215.0,91.51,2.0,9,306.31,35.05,85.05,89.3,4.25,4.11,c
GOOG260306C00220000,2026-03-02 17:35:32+00:00,220.0,87.37,1.0,4,307.62,34.98,80.55,84.2,3.65,4.142,c
GOOG260306C00225000,2026-03-02 14:41:27+00:00,225.0,78.97,2.0,74,304.35,37.4,75.55,79.45,3.9,4.263,c
GOOG260306C00230000,2026-01-28 16:49:23+00:00,230.0,104.76,,1,311.52,34.69,69.85,74.25,4.4,37.174,c
GOOG260306C00235000,2026-02-26 16:24:47+00:00,235.0,70.91,18.0,45,306.45,34.42,65.1,69.35,4.25,8.191,c
GOOG260306C00240000,2026-02-27 18:07:58+00:00,240.0,66.6,4.0,8,306.305,33.81,59.85,64.2,4.35,7.119,c
GOOG260306C00250000,2026-03-03 16:14:03+00:00,250.0,51.22,5.0,16,300.57,37.89,50.7,54.0,3.3,3.199,c
GOOG260306C00255000,2026-03-02 18:57:09+00:00,255.0,51.41,2.0,6,305.82,35.27,45.7,49.2,3.5,4.085,c
GOOG260306C00260000,2026-02-27 19:31:25+00:00,260.0,46.81,21.0,38,306.555,34.42,40.75,44.45,3.7,7.062,c
GOOG260306C00262500,2026-02-20 15:01:12+00:00,262.5,48.95,1.0,1,311.52,34.69,38.25,41.5,3.25,14.249,c
GOOG260306C00265000,2026-03-02 20:06:28+00:00,265.0,42.53,4.0,35,306.435,35.34,35.7,39.25,3.55,4.037,c
GOOG260306C00267500,2026-02-24 19:52:35+00:00,267.5,44.5,,0,311.52,34.69,33.25,36.3,3.05,10.047,c
GOOG260306C00270000,2026-03-03 15:21:57+00:00,270.0,28.65,4.0,53,298.18,39.54,30.25,34.4,4.15,3.235,c
GOOG260306C00272500,2026-02-27 20:55:00+00:00,272.5,38.71,2.0,1,310.89,33.64,27.8,31.95,4.15,7.003,c
GOOG260306C00275000,2026-03-03 15:53:51+00:00,275.0,23.0,8.0,40,297.42,39.42,26.0,29.35,3.35,3.213,c
GOOG260306C00277500,2026-03-02 19:35:47+00:00,277.5,29.45,1.0,2,307.165,34.86,23.5,26.95,3.45,4.058,c
GOOG260306C00280000,2026-03-03 19:10:36+00:00,280.0,22.1,17.0,161,301.8,36.44,21.1,24.15,3.05,3.076,c
GOOG260306C00282500,2026-03-03 16:24:34+00:00,282.5,19.35,12.0,48,301.44,37.37,18.8,21.95,3.15,3.191,c
GOOG260306C00285000,2026-03-03 17:31:03+00:00,285.0,17.03,14.0,88,300.99,37.3,16.45,19.7,3.25,3.145,c
GOOG260306C00287500,2026-03-03 16:02:58+00:00,287.5,13.0,16.0,35,298.87,39.08,14.0,17.6,3.6,3.206,c
