contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AMZN270115P00085000,2026-03-04 17:06:44+00:00,85.0,0.53,0.5,0.56,1.0,3087,0,50.2,215.52,51.6442,0.0365,34.8
AMZN270115P00090000,2026-02-27 14:46:25+00:00,90.0,0.84,0.62,0.68,10.0,383,0,49.34,206.51,50.4631,0.0365,36.63
AMZN270115P00095000,2026-03-03 15:20:19+00:00,95.0,1.11,0.77,0.84,42.0,981,0,48.32,203.37,49.7307,0.0365,40.9
AMZN270115P00100000,2026-03-04 19:03:20+00:00,100.0,0.99,0.98,1.0,59.0,3341,0,47.1,216.795,48.8407,0.0365,35.29
AMZN270115P00105000,2026-02-24 14:57:51+00:00,105.0,1.18,1.16,1.19,11.0,199,0,45.95,,47.2111,0.0365,
AMZN270115P00110000,2026-03-04 20:54:34+00:00,110.0,1.44,1.39,1.43,3.0,1394,0,45.01,216.875,47.0424,0.0365,35.22
AMZN270115P00115000,2026-03-03 20:44:10+00:00,115.0,2.08,1.66,1.75,122.0,1282,0,44.34,208.69,46.1782,0.0365,37.71
AMZN270115P00120000,2026-03-04 18:23:20+00:00,120.0,2.05,1.99,2.05,102.0,2678,0,43.34,215.68,45.1337,0.0365,35.65
AMZN270115P00125000,2026-03-04 20:44:14+00:00,125.0,2.44,2.36,2.43,144.0,2031,0,42.54,217.4,44.8646,0.0365,35.37
AMZN270115P00130000,2026-03-04 19:54:00+00:00,130.0,2.87,2.79,2.85,200.0,2747,0,41.71,216.75,43.9808,0.0365,35.4
AMZN270115P00135000,2026-03-04 19:58:19+00:00,135.0,3.35,3.25,3.4,6.0,1699,0,41.16,216.81,43.2732,0.0365,35.48
AMZN270115P00140000,2026-03-04 17:52:01+00:00,140.0,3.85,3.8,3.95,511.0,11910,0,40.4,215.25,42.0155,0.0365,35.27
AMZN270115P00145000,2026-03-04 18:22:56+00:00,145.0,4.6,4.45,4.6,43.0,5499,0,39.75,215.6,41.8533,0.0365,35.65
AMZN270115P00150000,2026-03-04 20:41:39+00:00,150.0,5.22,5.2,5.3,48.0,10795,0,39.04,217.245,41.4906,0.0365,35.42
AMZN270115P00155000,2026-03-04 20:05:31+00:00,155.0,6.01,5.95,6.1,3.0,6696,0,38.39,216.8638,40.8218,0.0365,35.48
AMZN270115P00160000,2026-03-04 20:05:31+00:00,160.0,6.94,6.85,7.35,115.0,16829,0,38.51,216.8638,40.4006,0.0365,35.48
AMZN270115P00165000,2026-03-04 20:50:34+00:00,165.0,7.9,7.85,8.0,319.0,6919,0,37.18,216.93,39.873,0.0365,35.46
AMZN270115P00170000,2026-03-04 20:53:16+00:00,170.0,9.14,8.95,9.15,140.0,15114,0,36.69,216.615,39.5865,0.0365,35.46
AMZN270115P00175000,2026-03-04 20:02:20+00:00,175.0,10.3,10.2,10.4,2656.0,9092,0,36.18,217.13,39.2266,0.0365,35.41
AMZN270115P00180000,2026-03-04 20:42:12+00:00,180.0,11.6,11.55,11.75,207.0,18887,0,35.65,217.245,38.8133,0.0365,35.42
AMZN270115P00185000,2026-03-04 20:47:02+00:00,185.0,13.1,13.05,13.25,2707.0,9277,0,35.18,217.38,38.5634,0.0365,35.38
AMZN270115P00190000,2026-03-04 20:25:42+00:00,190.0,15.0,14.7,14.9,57.0,12014,0,34.74,216.39,38.3005,0.0365,35.59
AMZN270115P00195000,2026-03-04 20:35:33+00:00,195.0,16.54,16.45,16.65,10.0,3584,0,34.26,216.9601,37.9192,0.0365,35.38
AMZN270115P00200000,2026-03-04 20:49:23+00:00,200.0,18.35,18.35,18.6,547.0,19487,0,33.87,217.345,37.7111,0.0365,35.33
AMZN270115P00205000,2026-03-04 20:38:49+00:00,205.0,20.45,20.4,20.65,31.0,3229,0,33.43,217.075,37.4549,0.0365,35.42
AMZN270115P00210000,2026-03-04 19:33:30+00:00,210.0,23.0,22.6,22.8,75.0,12604,0,32.95,216.44,37.4359,0.0365,35.38
AMZN270115P00215000,2026-03-04 18:36:02+00:00,215.0,25.1,24.95,25.6,85.0,2717,0,33.11,216.67,37.0555,0.0365,35.45
AMZN270115P00220000,2026-03-04 20:28:03+00:00,220.0,27.78,27.4,28.1,23.0,9317,1,32.7,216.65,37.1511,0.0365,35.51
AMZN270115P00225000,2026-03-04 20:09:08+00:00,225.0,30.28,30.05,30.75,27.0,4128,1,32.31,216.9299,37.0191,0.0365,35.51
AMZN270115P00230000,2026-03-04 19:25:03+00:00,230.0,32.97,32.8,33.55,44.0,5007,1,31.92,216.835,36.7746,0.0365,35.15
AMZN270115P00235000,2026-03-04 20:12:50+00:00,235.0,36.23,35.7,36.0,142.0,6367,1,30.93,216.5701,36.9867,0.0365,35.61
AMZN270115P00240000,2026-03-04 17:52:30+00:00,240.0,39.77,38.75,39.05,26.0,1965,1,30.51,215.59,36.9231,0.0365,35.27
AMZN270115P00245000,2026-03-04 18:41:54+00:00,245.0,42.3,41.85,42.9,16.0,955,1,30.93,216.555,36.7214,0.0365,35.5
AMZN270115P00250000,2026-03-04 20:13:09+00:00,250.0,45.8,45.25,46.2,31.0,5102,1,30.5,216.5362,36.9667,0.0365,35.6
AMZN270115P00255000,2026-03-04 19:45:57+00:00,255.0,49.25,48.65,49.65,94.0,874,1,30.08,216.6599,37.1278,0.0365,35.46
