contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AAPL260302C00190000,2026-02-17 20:54:49+00:00,190.0,73.25,,29,264.72,30.24,74.45,76.9,2.45,13.004,c
AAPL260302C00205000,2026-03-02 17:26:53+00:00,205.0,60.6,4.0,3,265.915,29.99,59.4,62.05,2.65,0.148,c
AAPL260302C00220000,2026-03-02 17:27:06+00:00,220.0,45.88,87.0,5,265.98,29.98,44.8,45.9,1.1,0.148,c
AAPL260302C00225000,2026-03-02 17:27:06+00:00,225.0,41.01,87.0,2,265.98,29.98,39.8,40.9,1.1,0.148,c
AAPL260302C00235000,2026-03-02 16:29:05+00:00,235.0,29.61,15.0,1,264.36,30.63,29.8,31.35,1.55,0.188,c
AAPL260302C00237500,2026-03-02 18:13:27+00:00,237.5,28.45,4.0,3,265.77,29.86,26.45,29.45,3.0,0.116,c
AAPL260302C00240000,2026-03-02 17:49:04+00:00,240.0,25.92,113.0,10,265.6,29.88,25.0,25.8,0.8,0.133,c
AAPL260302C00242500,2026-03-02 16:22:52+00:00,242.5,22.17,111.0,1,264.9,30.25,22.55,23.3,0.75,0.192,c
AAPL260302C00245000,2026-02-24 19:20:52+00:00,245.0,27.18,2.0,3,272.165,28.83,19.3,21.55,2.25,6.069,c
AAPL260302C00250000,2026-03-02 18:03:19+00:00,250.0,16.0,17.0,22,265.905,29.76,15.25,15.4,0.15,0.123,c
AAPL260302C00252500,2026-03-02 18:03:19+00:00,252.5,13.5,27.0,25,265.905,29.76,12.75,12.9,0.15,0.123,c
AAPL260302C00255000,2026-03-02 17:08:44+00:00,255.0,10.75,31.0,64,265.82,30.12,10.3,10.45,0.15,0.161,c
AAPL260302C00257500,2026-03-02 18:20:16+00:00,257.5,7.9,50.0,34,265.37,29.86,7.7,7.85,0.15,0.111,c
AAPL260302C00260000,2026-03-02 18:28:42+00:00,260.0,5.6,1702.0,302,265.59,29.88,5.2,5.35,0.15,0.105,c
AAPL260302C00262500,2026-03-02 18:31:49+00:00,262.5,2.85,13603.0,346,265.27,29.99,2.84,2.94,0.1,0.103,c
AAPL260302C00265000,2026-03-02 18:33:57+00:00,265.0,0.75,44017.0,3314,265.27,29.99,0.76,0.8,0.04,0.101,c
AAPL260302C00267500,2026-03-02 18:33:55+00:00,267.5,0.06,33771.0,3782,265.27,29.99,0.06,0.07,0.01,0.101,c
AAPL260302C00270000,2026-03-02 18:30:53+00:00,270.0,0.01,18642.0,7444,265.32,29.94,0.0,0.01,0.01,0.104,c
AAPL260302C00272500,2026-03-02 17:58:17+00:00,272.5,0.01,4203.0,6489,265.99,29.74,0.0,0.01,0.01,0.126,c
AAPL260302C00275000,2026-03-02 18:31:00+00:00,275.0,0.01,835.0,10026,265.27,29.99,0.0,0.01,0.01,0.103,c
AAPL260302C00277500,2026-03-02 18:32:46+00:00,277.5,0.01,422.0,10618,265.29,30.03,0.0,0.01,0.01,0.102,c
AAPL260302C00280000,2026-03-02 17:32:03+00:00,280.0,0.01,49.0,7683,265.71,29.97,0.0,0.01,0.01,0.144,c
AAPL260302C00282500,2026-03-02 17:17:02+00:00,282.5,0.01,117.0,8866,266.025,30.01,0.0,0.01,0.01,0.155,c
AAPL260302C00285000,2026-03-02 18:28:20+00:00,285.0,0.01,6.0,1238,265.59,29.88,0.0,0.01,0.01,0.105,c
AAPL260302C00287500,2026-02-27 16:07:53+00:00,287.5,0.01,71.0,600,269.01,27.82,0.0,0.01,0.01,3.203,c
AAPL260302C00290000,2026-03-02 16:38:04+00:00,290.0,0.01,2.0,759,265.32,30.39,0.0,0.01,0.01,0.182,c
AAPL260302C00292500,2026-02-27 14:44:30+00:00,292.5,0.05,2.0,215,269.14,29.22,0.0,0.01,0.01,3.261,c
AAPL260302C00295000,2026-03-02 16:59:33+00:00,295.0,0.01,4.0,138,265.855,30.19,0.0,0.01,0.01,0.167,c
AAPL260302C00300000,2026-03-02 15:10:36+00:00,300.0,0.01,1.0,275,263.595,30.27,0.0,0.01,0.01,0.243,c
AAPL260302C00305000,2026-02-26 14:30:03+00:00,305.0,0.1,1.0,45,274.72,27.03,0.0,0.01,0.01,4.271,c
AAPL260302C00310000,2026-03-02 15:04:39+00:00,310.0,0.02,1.0,2,263.735,30.59,0.0,0.01,0.01,0.247,c
AAPL260302C00335000,2026-03-02 14:30:04+00:00,335.0,0.01,3.0,4,260.65,32.13,0.0,0.01,0.01,0.271,c
AAPL260302P00190000,2026-02-17 14:42:55+00:00,190.0,0.05,,6,264.72,30.24,0.0,0.01,0.01,13.262,p
AAPL260302P00195000,2026-02-27 20:58:51+00:00,195.0,0.01,2.0,3,263.7,30.17,0.0,0.01,0.01,3.001,p
AAPL260302P00200000,2026-02-20 14:30:00+00:00,200.0,0.03,1.0,1,269.78,29.07,0.0,0.01,0.01,10.271,p
AAPL260302P00215000,2026-02-25 20:45:15+00:00,215.0,0.01,1.0,13,274.135,27.53,0.0,0.01,0.01,5.01,p
AAPL260302P00220000,2026-03-02 15:15:55+00:00,220.0,0.01,3.0,9,264.0,30.09,0.0,0.01,0.01,0.239,p
AAPL260302P00225000,2026-02-24 20:21:35+00:00,225.0,0.01,19.0,149,271.995,28.86,0.0,0.01,0.01,6.027,p
AAPL260302P00230000,2026-03-02 14:32:14+00:00,230.0,0.01,102.0,167,262.38,32.15,0.0,0.01,0.01,0.269,p
AAPL260302P00232500,2026-02-27 20:52:00+00:00,232.5,0.03,520.0,518,265.05,29.3,0.0,0.01,0.01,3.006,p
AAPL260302P00235000,2026-03-02 14:30:02+00:00,235.0,0.03,109.0,53,260.65,32.13,0.0,0.01,0.01,0.271,p
AAPL260302P00237500,2026-02-27 20:59:55+00:00,237.5,0.01,107.0,142,264.17,30.22,0.0,0.01,0.01,3.0,p
AAPL260302P00240000,2026-03-02 15:44:41+00:00,240.0,0.01,218.0,242,263.83,30.23,0.0,0.01,0.01,0.219,p
AAPL260302P00242500,2026-03-02 16:31:18+00:00,242.5,0.01,80.0,245,264.03,30.69,0.0,0.01,0.01,0.187,p
AAPL260302P00245000,2026-03-02 15:56:10+00:00,245.0,0.01,862.0,457,262.72,30.88,0.0,0.01,0.01,0.211,p
AAPL260302P00247500,2026-03-02 15:58:39+00:00,247.5,0.01,868.0,149,262.72,30.89,0.0,0.01,0.01,0.209,p
AAPL260302P00250000,2026-03-02 17:57:25+00:00,250.0,0.01,1083.0,784,265.59,29.82,0.0,0.01,0.01,0.127,p
AAPL260302P00252500,2026-03-02 18:26:20+00:00,252.5,0.01,1265.0,719,265.49,29.92,0.0,0.01,0.01,0.107,p
AAPL260302P00255000,2026-03-02 18:20:24+00:00,255.0,0.01,4796.0,957,265.37,29.86,0.0,0.01,0.01,0.111,p
AAPL260302P00257500,2026-03-02 18:28:33+00:00,257.5,0.02,8414.0,1754,265.5,29.9,0.01,0.02,0.01,0.105,p
AAPL260302P00260000,2026-03-02 18:26:44+00:00,260.0,0.03,19019.0,6188,265.49,29.92,0.02,0.03,0.01,0.106,p
AAPL260302P00262500,2026-03-02 18:30:58+00:00,262.5,0.07,17571.0,3096,265.32,29.94,0.07,0.09,0.02,0.103,p
AAPL260302P00265000,2026-03-02 18:34:09+00:00,265.0,0.45,13425.0,2244,265.24,30.0,0.45,0.49,0.04,0.101,p
AAPL260302P00267500,2026-03-02 18:33:13+00:00,267.5,2.24,5011.0,6994,265.27,29.99,2.22,2.33,0.11,0.102,p
AAPL260302P00270000,2026-03-02 18:28:00+00:00,270.0,4.52,348.0,1516,265.59,29.88,4.6,4.75,0.15,0.106,p
AAPL260302P00272500,2026-03-02 18:30:14+00:00,272.5,6.95,95.0,954,265.32,29.94,7.15,7.3,0.15,0.104,p
AAPL260302P00275000,2026-03-02 17:59:35+00:00,275.0,8.85,32.0,423,266.12,29.72,9.55,9.75,0.2,0.125,p
AAPL260302P00277500,2026-02-27 19:18:42+00:00,277.5,11.3,80.0,0,266.17,28.97,12.1,12.25,0.15,3.07,p
AAPL260302P00280000,2026-03-02 14:54:07+00:00,280.0,17.36,1.0,12,262.71,31.05,14.6,14.75,0.15,0.254,p
AAPL260302P00282500,2026-03-02 17:24:42+00:00,282.5,16.87,2.0,0,266.16,29.99,15.95,18.5,2.55,0.15,p
AAPL260302P00285000,2026-03-02 17:24:42+00:00,285.0,19.32,2.0,0,266.16,29.99,18.45,20.3,1.85,0.15,p
AAPL260302P00287500,2026-02-26 17:50:32+00:00,287.5,21.85,1.0,0,271.09,27.77,21.05,23.55,2.5,4.132,p
