contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AMZN260302C00130000,2026-03-02 16:16:20+00:00,130.0,78.05,1.0,6,207.3,36.91,77.4,80.25,2.85,0.197,c
AMZN260302C00135000,2026-02-27 15:16:53+00:00,135.0,72.8,20.0,20,207.94,35.77,72.0,75.15,3.15,3.238,c
AMZN260302C00150000,2026-02-23 15:04:12+00:00,150.0,55.45,,5,204.762,37.46,57.45,60.05,2.6,7.247,c
AMZN260302C00155000,2026-02-27 20:52:34+00:00,155.0,54.2,1.0,1,209.27,35.84,52.55,54.65,2.1,3.005,c
AMZN260302C00160000,2026-02-20 18:24:05+00:00,160.0,48.9,2.0,2,204.762,37.46,47.4,50.05,2.65,10.108,c
AMZN260302C00170000,2026-02-23 14:35:00+00:00,170.0,37.55,4.0,4,204.762,37.46,36.95,40.4,3.45,7.267,c
AMZN260302C00175000,2026-02-25 20:25:37+00:00,175.0,31.63,1.0,1,210.3,35.19,32.15,35.2,3.05,5.024,c
AMZN260302C00177500,2026-02-24 16:43:32+00:00,177.5,29.23,1.0,7,208.68,36.22,29.6,32.6,3.0,6.178,c
AMZN260302C00180000,2026-03-02 16:22:40+00:00,180.0,27.68,5.0,17,206.96,36.99,27.1,29.7,2.6,0.193,c
AMZN260302C00182500,2026-03-02 16:22:40+00:00,182.5,25.25,2.0,4,206.96,36.99,24.45,27.75,3.3,0.193,c
AMZN260302C00185000,2026-02-24 18:49:30+00:00,185.0,25.11,3.0,9,210.105,36.02,22.45,25.15,2.7,6.091,c
AMZN260302C00187500,2026-03-02 16:19:04+00:00,187.5,20.15,2.0,10,207.16,36.9,19.5,22.8,3.3,0.195,c
AMZN260302C00190000,2026-03-02 18:07:50+00:00,190.0,18.79,28.0,69,208.77,36.21,18.7,18.85,0.15,0.12,c
AMZN260302C00192500,2026-03-02 16:27:43+00:00,192.5,13.9,1402.0,1400,206.285,37.59,16.2,16.35,0.15,0.189,c
AMZN260302C00195000,2026-03-02 16:11:00+00:00,195.0,12.88,26.0,192,208.035,36.73,13.75,13.9,0.15,0.201,c
AMZN260302C00197500,2026-03-02 18:10:43+00:00,197.5,10.98,735.0,731,208.51,36.26,11.25,11.4,0.15,0.118,c
AMZN260302C00200000,2026-03-02 18:10:10+00:00,200.0,8.59,148.0,185,208.51,36.26,8.75,8.9,0.15,0.118,c
AMZN260302C00202500,2026-03-02 18:31:17+00:00,202.5,6.08,1278.0,472,208.745,36.61,6.25,6.4,0.15,0.103,c
AMZN260302C00205000,2026-03-02 18:16:27+00:00,205.0,3.75,6652.0,984,208.7,36.29,3.75,3.85,0.1,0.114,c
AMZN260302C00207500,2026-03-02 18:34:05+00:00,207.5,1.47,15948.0,2879,208.795,36.7,1.41,1.46,0.05,0.101,c
AMZN260302C00210000,2026-03-02 18:33:32+00:00,210.0,0.15,35355.0,4307,208.795,36.7,0.13,0.15,0.02,0.102,c
AMZN260302C00212500,2026-03-02 18:30:19+00:00,212.5,0.01,9605.0,6349,208.61,36.57,0.01,0.02,0.01,0.104,c
AMZN260302C00215000,2026-03-02 18:31:48+00:00,215.0,0.01,3104.0,4640,208.745,36.61,0.0,0.01,0.01,0.103,c
AMZN260302C00217500,2026-03-02 18:09:02+00:00,217.5,0.01,1166.0,1783,208.505,36.25,0.0,0.01,0.01,0.119,c
AMZN260302C00220000,2026-03-02 17:52:39+00:00,220.0,0.01,112.0,1908,208.445,36.43,0.0,0.01,0.01,0.13,c
AMZN260302C00222500,2026-03-02 17:22:53+00:00,222.5,0.01,85.0,830,209.12,36.45,0.0,0.01,0.01,0.151,c
AMZN260302C00225000,2026-03-02 16:30:01+00:00,225.0,0.01,105.0,2726,206.76,37.48,0.0,0.01,0.01,0.187,c
AMZN260302C00227500,2026-02-27 19:54:01+00:00,227.5,0.01,1.0,38,208.66,36.12,0.0,0.01,0.01,3.046,c
AMZN260302C00230000,2026-02-27 20:32:05+00:00,230.0,0.01,614.0,3634,209.331,35.71,0.0,0.01,0.01,3.019,c
AMZN260302C00235000,2026-02-27 20:59:35+00:00,235.0,0.01,23.0,215,210.01,35.71,0.0,0.01,0.01,3.0,c
AMZN260302C00240000,2026-02-27 15:00:30+00:00,240.0,0.01,101.0,222,206.03,36.48,0.0,0.01,0.01,3.25,c
AMZN260302C00245000,2026-02-23 15:09:55+00:00,245.0,0.02,1.0,42,208.44,36.95,0.0,0.01,0.01,7.243,c
AMZN260302C00250000,2026-03-02 15:01:38+00:00,250.0,0.01,1.0,12,207.41,37.7,0.0,0.01,0.01,0.249,c
AMZN260302C00255000,2026-02-23 14:36:23+00:00,255.0,0.01,11.0,35,204.762,37.46,0.0,0.01,0.01,7.266,c
AMZN260302C00270000,2026-02-27 20:00:29+00:00,270.0,0.01,1.0,1,209.23,36.0,0.0,0.01,0.01,3.041,c
AMZN260302C00275000,2026-02-18 15:14:20+00:00,275.0,0.01,,1,204.762,37.46,0.0,0.01,0.01,12.24,c
AMZN260302P00130000,2026-02-20 18:09:07+00:00,130.0,0.03,128.0,112,204.762,37.46,0.0,0.01,0.01,10.119,p
AMZN260302P00145000,2026-02-23 19:09:18+00:00,145.0,0.12,,1,204.762,37.46,0.0,0.01,0.01,7.077,p
AMZN260302P00155000,2026-02-17 14:30:10+00:00,155.0,0.12,,5,204.762,37.46,0.0,0.01,0.01,13.271,p
AMZN260302P00160000,2026-02-18 18:16:30+00:00,160.0,0.07,,202,204.762,37.46,0.0,0.01,0.01,12.114,p
AMZN260302P00165000,2026-02-19 19:25:47+00:00,165.0,0.06,,4,208.44,36.95,0.0,0.01,0.01,11.065,p
AMZN260302P00170000,2026-03-02 14:30:00+00:00,170.0,0.09,1.0,38,204.425,39.35,0.0,0.01,0.01,0.271,p
AMZN260302P00175000,2026-02-27 18:42:57+00:00,175.0,0.01,4.0,21,208.84,35.54,0.0,0.01,0.01,3.095,p
AMZN260302P00177500,2026-03-02 14:30:01+00:00,177.5,0.01,100.0,1870,204.425,39.35,0.0,0.01,0.01,0.271,p
AMZN260302P00180000,2026-03-02 15:43:10+00:00,180.0,0.01,106.0,326,208.125,37.11,0.0,0.01,0.01,0.22,p
AMZN260302P00182500,2026-03-02 16:15:07+00:00,182.5,0.02,50.0,1907,207.36,36.87,0.0,0.01,0.01,0.198,p
AMZN260302P00185000,2026-03-02 14:37:30+00:00,185.0,0.01,2.0,208,206.61,38.16,0.0,0.01,0.01,0.266,p
AMZN260302P00187500,2026-03-02 17:36:44+00:00,187.5,0.01,106.0,1370,208.66,36.51,0.0,0.01,0.01,0.141,p
AMZN260302P00190000,2026-03-02 18:01:08+00:00,190.0,0.01,734.0,736,208.415,36.35,0.0,0.01,0.01,0.124,p
AMZN260302P00192500,2026-03-02 16:44:03+00:00,192.5,0.01,613.0,352,208.755,36.68,0.0,0.01,0.01,0.178,p
AMZN260302P00195000,2026-03-02 16:59:57+00:00,195.0,0.01,1250.0,1565,209.36,36.49,0.0,0.01,0.01,0.167,p
AMZN260302P00197500,2026-03-02 17:13:21+00:00,197.5,0.01,2016.0,975,208.73,36.56,0.0,0.01,0.01,0.157,p
AMZN260302P00200000,2026-03-02 18:25:18+00:00,200.0,0.02,2923.0,1817,208.53,36.63,0.01,0.02,0.01,0.107,p
AMZN260302P00202500,2026-03-02 18:32:20+00:00,202.5,0.02,6847.0,1757,208.88,36.67,0.01,0.03,0.02,0.103,p
AMZN260302P00205000,2026-03-02 18:33:32+00:00,205.0,0.03,24950.0,1706,208.795,36.7,0.02,0.04,0.02,0.102,p
AMZN260302P00207500,2026-03-02 18:33:58+00:00,207.5,0.14,14308.0,1882,208.84,36.69,0.15,0.16,0.01,0.101,p
AMZN260302P00210000,2026-03-02 18:34:22+00:00,210.0,1.36,7306.0,1582,208.795,36.7,1.33,1.39,0.06,0.101,p
AMZN260302P00212500,2026-03-02 18:29:15+00:00,212.5,3.84,1323.0,654,208.631,36.56,3.65,3.8,0.15,0.105,p
