contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260306C00170000,2026-03-02 17:39:41+00:00,170.0,137.36,3.0,9,307.45,34.94,135.05,138.9,3.85,4.139,c
GOOG260306C00180000,2026-03-02 15:02:00+00:00,180.0,124.42,1.0,20,304.49,36.58,125.1,128.65,3.55,4.249,c
GOOG260306C00185000,2026-02-23 18:38:53+00:00,185.0,129.7,1.0,1,306.145,35.23,120.1,123.65,3.55,11.098,c
GOOG260306C00190000,2026-03-02 17:40:36+00:00,190.0,117.61,4.0,1,307.225,34.9,115.0,118.65,3.65,4.138,c
GOOG260306C00195000,2026-02-27 20:41:49+00:00,195.0,112.15,1.0,3,306.92,34.46,110.05,113.65,3.6,7.013,c
GOOG260306C00200000,2026-02-27 20:51:32+00:00,200.0,108.43,11.0,11,308.76,34.12,105.05,108.65,3.6,7.006,c
GOOG260306C00205000,2026-02-27 16:02:37+00:00,205.0,103.42,6.0,5,308.54,33.65,100.05,103.7,3.65,7.207,c
GOOG260306C00210000,2026-03-02 18:22:17+00:00,210.0,96.52,2.0,32,306.31,35.05,95.1,98.7,3.6,4.11,c
GOOG260306C00215000,2026-03-02 18:22:17+00:00,215.0,91.51,4.0,7,306.31,35.05,90.05,93.35,3.3,4.11,c
GOOG260306C00220000,2026-03-02 17:35:32+00:00,220.0,87.37,1.0,4,307.62,34.98,85.05,88.7,3.65,4.142,c
GOOG260306C00225000,2026-03-02 14:41:27+00:00,225.0,78.97,2.0,76,304.35,37.4,80.05,83.7,3.65,4.263,c
GOOG260306C00230000,2026-01-28 16:49:23+00:00,230.0,104.76,,1,309.88,37.04,75.1,78.1,3.0,37.174,c
GOOG260306C00235000,2026-02-26 16:24:47+00:00,235.0,70.91,18.0,45,306.45,34.42,70.2,73.75,3.55,8.191,c
GOOG260306C00240000,2026-02-27 18:07:58+00:00,240.0,66.6,4.0,8,306.305,33.81,65.15,68.7,3.55,7.119,c
GOOG260306C00250000,2026-02-27 17:25:44+00:00,250.0,57.55,1.0,16,307.34,33.81,55.7,58.7,3.0,7.149,c
GOOG260306C00255000,2026-02-27 18:08:40+00:00,255.0,51.7,3.0,8,306.125,33.77,50.65,53.1,2.45,7.119,c
GOOG260306C00260000,2026-02-27 19:31:25+00:00,260.0,46.81,21.0,38,306.555,34.42,45.6,48.15,2.55,7.062,c
GOOG260306C00262500,2026-02-20 15:01:12+00:00,262.5,48.95,1.0,1,309.88,37.04,43.2,46.15,2.95,14.249,c
GOOG260306C00265000,2026-02-27 20:54:20+00:00,265.0,38.09,2.0,38,310.76,33.86,40.7,43.2,2.5,7.004,c
GOOG260306C00267500,2026-02-24 19:52:35+00:00,267.5,44.5,,0,311.2,35.09,37.9,41.25,3.35,10.047,c
GOOG260306C00270000,2026-02-27 20:17:52+00:00,270.0,35.4,1.0,53,307.69,34.6,36.2,38.15,1.95,7.029,c
GOOG260306C00272500,2026-02-27 20:55:00+00:00,272.5,38.71,2.0,1,310.89,33.64,33.25,35.7,2.45,7.003,c
GOOG260306C00275000,2026-02-27 18:32:38+00:00,275.0,30.44,15.0,40,305.445,34.18,31.25,33.25,2.0,7.102,c
GOOG260306C00277500,2026-02-27 15:06:00+00:00,277.5,31.4,1.0,1,308.14,34.22,28.8,30.8,2.0,7.246,c
GOOG260306C00280000,2026-03-02 18:22:10+00:00,280.0,26.77,11.0,150,306.31,35.05,26.3,27.25,0.95,4.11,c
GOOG260306C00282500,2026-03-02 17:40:36+00:00,282.5,25.31,7.0,40,307.225,34.9,23.95,25.9,1.95,4.138,c
GOOG260306C00285000,2026-03-02 16:36:40+00:00,285.0,21.5,38.0,104,306.19,35.78,21.05,23.5,2.45,4.183,c
GOOG260306C00287500,2026-03-02 17:20:52+00:00,287.5,20.15,39.0,24,307.344,35.12,19.25,21.1,1.85,4.152,c
GOOG260306C00290000,2026-03-02 18:16:49+00:00,290.0,17.74,101.0,316,306.686,34.84,16.8,18.15,1.35,4.113,c
GOOG260306C00292500,2026-03-02 14:46:11+00:00,292.5,14.16,12.0,33,305.22,36.95,14.4,15.85,1.45,4.26,c
GOOG260306C00295000,2026-03-02 18:16:49+00:00,295.0,13.28,148.0,161,306.686,34.84,12.8,13.35,0.55,4.113,c
GOOG260306C00297500,2026-03-02 17:25:09+00:00,297.5,11.8,448.0,175,307.452,35.08,10.95,11.1,0.15,4.149,c
GOOG260306C00300000,2026-03-02 18:28:27+00:00,300.0,9.04,584.0,773,306.67,35.01,9.0,9.1,0.1,4.105,c
GOOG260306C00302500,2026-03-02 18:32:10+00:00,302.5,7.24,885.0,477,306.63,35.05,7.2,7.35,0.15,4.103,c
GOOG260306C00305000,2026-03-02 18:34:02+00:00,305.0,5.7,6981.0,1450,306.535,35.04,5.65,5.75,0.1,4.101,c
GOOG260306C00307500,2026-03-02 18:31:21+00:00,307.5,4.3,1787.0,872,306.595,35.01,4.25,4.35,0.1,4.103,c
GOOG260306C00310000,2026-03-02 18:32:10+00:00,310.0,3.12,4164.0,2769,306.63,35.05,3.1,3.2,0.1,4.103,c
