contractSymbol,lastTradeDate,strike,lastPrice,volume,underlyingPriceAtTrade,volatilityIndex,bid_ask_spread,optionType
AMZN260304P00165000,2026-02-25 15:11:43+00:00,165.0,0.03,2.0,210.795,35.15,0.03,p
AMZN260304P00170000,2026-02-25 15:12:34+00:00,170.0,0.02,10.0,210.69,35.12,0.04,p
AMZN260304P00175000,2026-02-25 15:12:34+00:00,175.0,0.05,10.0,210.69,35.12,0.02,p
AMZN260304P00177500,2026-02-23 20:34:42+00:00,177.5,0.23,14.0,204.98,37.73,0.02,p
AMZN260304P00180000,2026-02-24 16:44:56+00:00,180.0,0.09,2.0,208.86,36.16,0.02,p
AMZN260304P00182500,2026-02-25 16:12:36+00:00,182.5,0.11,8.0,209.9,35.29,0.02,p
AMZN260304P00185000,2026-02-25 14:30:00+00:00,185.0,0.12,2.0,211.12,35.51,0.02,p
AMZN260304P00187500,2026-02-25 15:10:31+00:00,187.5,0.16,1.0,210.71,35.15,0.01,p
AMZN260304P00190000,2026-02-25 15:50:41+00:00,190.0,0.2,17.0,210.835,35.29,0.02,p
AMZN260304P00192500,2026-02-25 15:25:10+00:00,192.5,0.3,3.0,210.2,35.15,0.03,p
AMZN260304P00195000,2026-02-25 16:19:14+00:00,195.0,0.44,8.0,209.8,35.29,0.03,p
AMZN260304P00197500,2026-02-25 16:44:33+00:00,197.5,0.6,70.0,209.9,35.03,0.02,p
AMZN260304P00200000,2026-02-25 16:34:07+00:00,200.0,0.82,42.0,209.85,35.04,0.03,p
AMZN260304P00202500,2026-02-25 16:26:58+00:00,202.5,1.17,61.0,209.97,35.12,0.04,p
AMZN260304P00205000,2026-02-25 16:31:00+00:00,205.0,1.76,123.0,210.12,35.09,0.04,p
AMZN260304P00207500,2026-02-25 16:38:28+00:00,207.5,2.58,199.0,209.815,35.1,0.05,p
AMZN260304P00210000,2026-02-25 16:36:48+00:00,210.0,3.6,332.0,209.83,35.14,0.1,p
AMZN260304P00212500,2026-02-25 16:04:38+00:00,212.5,4.8,48.0,210.245,35.3,0.15,p
AMZN260304P00215000,2026-02-25 15:47:14+00:00,215.0,5.9,7.0,210.85,35.27,0.15,p
AMZN260304P00217500,2026-02-25 16:07:23+00:00,217.5,8.15,4.0,210.4,35.25,0.15,p
AMZN260304P00220000,2026-02-25 15:17:25+00:00,220.0,10.15,3.0,210.46,35.2,0.15,p
AMZN260304P00222500,2026-02-25 16:12:15+00:00,222.5,12.75,3.0,209.97,35.29,0.25,p
AMZN260304P00225000,2026-02-20 17:00:21+00:00,225.0,16.02,7.0,209.191,34.59,0.25,p
AMZN260304P00235000,2026-02-20 15:37:16+00:00,235.0,26.46,1.0,208.89,35.18,0.35,p
AMZN260304P00245000,2026-02-23 14:30:28+00:00,245.0,36.65,1.0,207.935,37.05,0.35,p
AMZN260304P00250000,2026-02-19 14:30:18+00:00,250.0,46.05,,204.663,36.66,0.35,p
AMZN260304P00255000,2026-02-19 14:30:07+00:00,255.0,50.8,,204.663,36.66,0.35,p
AMZN260304P00260000,2026-02-20 14:30:38+00:00,260.0,54.95,1.0,204.5,36.45,0.35,p
AMZN260304P00270000,2026-02-20 20:49:59+00:00,270.0,60.05,1.0,210.015,35.0,0.35,p
AMZN260306C00130000,2026-02-12 17:04:31+00:00,130.0,68.98,1.0,204.663,36.66,3.8,c
AMZN260306C00140000,2026-02-10 18:30:13+00:00,140.0,69.11,,204.663,36.66,3.6,c
AMZN260306C00150000,2026-02-25 14:59:00+00:00,150.0,60.73,1.0,210.833,35.13,2.7,c
AMZN260306C00155000,2026-02-17 20:30:53+00:00,155.0,46.62,5.0,204.663,36.66,2.8,c
AMZN260306C00160000,2026-02-24 15:47:38+00:00,160.0,47.31,1.0,207.555,35.74,2.8,c
AMZN260306C00165000,2026-02-23 16:08:25+00:00,165.0,39.65,10.0,203.63,38.41,2.75,c
AMZN260306C00170000,2026-02-25 14:51:13+00:00,170.0,41.0,1.0,210.74,35.27,2.3,c
AMZN260306C00175000,2026-02-25 15:30:34+00:00,175.0,36.0,3.0,210.67,35.01,2.4,c
AMZN260306C00180000,2026-02-24 18:44:50+00:00,180.0,30.25,24.0,209.73,36.01,3.05,c
AMZN260306C00182500,2026-02-24 20:47:55+00:00,182.5,26.5,51.0,208.5,36.51,1.85,c
AMZN260306C00185000,2026-02-25 14:31:52+00:00,185.0,26.2,1.0,210.883,35.42,1.65,c
AMZN260306C00187500,2026-02-24 20:54:10+00:00,187.5,21.7,16.0,208.68,36.34,2.1,c
AMZN260306C00190000,2026-02-25 15:42:04+00:00,190.0,21.25,1.0,210.5,35.24,1.0,c
AMZN260306C00192500,2026-02-25 15:56:09+00:00,192.5,18.45,15.0,210.07,35.49,1.15,c
AMZN260306C00195000,2026-02-25 15:56:45+00:00,195.0,16.0,39.0,210.17,35.43,0.5,c
AMZN260306C00197500,2026-02-25 15:22:00+00:00,197.5,13.71,6.0,210.11,35.18,0.5,c
AMZN260306C00200000,2026-02-25 16:22:50+00:00,200.0,11.5,182.0,210.055,35.13,0.2,c
AMZN260306C00202500,2026-02-25 16:34:53+00:00,202.5,9.4,75.0,209.79,35.09,0.15,c
AMZN260306C00205000,2026-02-25 16:23:58+00:00,205.0,7.65,194.0,210.05,35.13,0.1,c
AMZN260306C00207500,2026-02-25 16:50:54+00:00,207.5,5.75,274.0,209.905,35.01,0.1,c
AMZN260306C00210000,2026-02-25 16:49:33+00:00,210.0,4.3,2276.0,209.79,35.03,0.1,c
AMZN260306C00212500,2026-02-25 16:50:53+00:00,212.5,3.09,1174.0,209.905,35.01,0.05,c
AMZN260306C00215000,2026-02-25 16:48:41+00:00,215.0,2.12,3627.0,209.81,35.03,0.02,c
AMZN260306C00217500,2026-02-25 16:48:50+00:00,217.5,1.4,1282.0,209.81,35.03,0.02,c
AMZN260306C00220000,2026-02-25 16:49:38+00:00,220.0,0.92,2677.0,209.79,35.03,0.02,c
AMZN260306C00222500,2026-02-25 16:50:05+00:00,222.5,0.59,10594.0,209.79,35.03,0.01,c
AMZN260306C00225000,2026-02-25 16:47:37+00:00,225.0,0.38,389.0,209.74,35.03,0.01,c
AMZN260306C00227500,2026-02-25 16:46:05+00:00,227.5,0.25,92.0,209.81,35.01,0.01,c
AMZN260306C00230000,2026-02-25 16:39:09+00:00,230.0,0.16,198.0,209.82,35.05,0.02,c
AMZN260306C00232500,2026-02-25 16:18:13+00:00,232.5,0.13,230.0,209.79,35.24,0.01,c
AMZN260306C00235000,2026-02-25 16:44:30+00:00,235.0,0.09,201.0,209.9,35.03,0.02,c
AMZN260306C00240000,2026-02-25 16:46:54+00:00,240.0,0.05,63.0,209.775,35.0,0.01,c
AMZN260306C00245000,2026-02-25 16:32:58+00:00,245.0,0.03,41.0,210.07,35.03,0.01,c
AMZN260306C00250000,2026-02-25 15:58:06+00:00,250.0,0.03,11.0,210.35,35.4,0.02,c
AMZN260306C00255000,2026-02-25 16:31:13+00:00,255.0,0.01,1.0,210.12,35.09,0.01,c
AMZN260306C00260000,2026-02-25 15:27:50+00:00,260.0,0.02,3.0,210.54,35.01,0.02,c
AMZN260306C00265000,2026-02-25 15:23:01+00:00,265.0,0.01,1.0,210.07,35.21,0.01,c
AMZN260306C00270000,2026-02-25 15:23:43+00:00,270.0,0.01,41.0,210.175,35.18,0.04,c
AMZN260306C00275000,2026-02-25 14:55:04+00:00,275.0,0.01,17.0,210.65,35.17,0.01,c
AMZN260306C00280000,2026-02-24 18:31:39+00:00,280.0,0.01,1.0,209.54,36.0,0.5,c
AMZN260306C00285000,2026-02-23 20:22:41+00:00,285.0,0.02,1.0,204.5,38.19,0.7,c
AMZN260306C00290000,2026-02-20 19:59:10+00:00,290.0,0.01,1.0,209.331,35.32,0.6,c
AMZN260306C00295000,2026-02-20 20:26:09+00:00,295.0,0.01,13.0,209.481,35.3,0.71,c
AMZN260306C00300000,2026-02-24 16:21:32+00:00,300.0,0.01,70.0,208.67,35.93,0.71,c
AMZN260306C00305000,2026-02-18 19:21:15+00:00,305.0,0.01,8.0,204.663,36.66,0.33,c
AMZN260306C00310000,2026-02-11 20:36:01+00:00,310.0,0.02,12.0,204.663,36.66,0.7,c
AMZN260306C00315000,2026-02-18 18:21:33+00:00,315.0,0.01,9.0,204.663,36.66,0.7,c
AMZN260306C00320000,2026-02-11 14:37:18+00:00,320.0,0.01,2.0,204.663,36.66,0.7,c
AMZN260306C00325000,2026-02-10 15:52:01+00:00,325.0,0.01,1.0,204.663,36.66,0.7,c
AMZN260306C00330000,2026-02-09 17:54:50+00:00,330.0,0.01,1.0,204.663,36.66,0.71,c
AMZN260306C00335000,2026-01-27 16:31:06+00:00,335.0,0.07,,204.663,36.66,0.71,c
AMZN260306C00345000,2026-02-24 15:21:48+00:00,345.0,0.01,10.0,207.19,36.53,0.03,c
AMZN260306P00125000,2026-02-23 18:01:56+00:00,125.0,0.12,2.0,204.15,37.54,0.3,p
AMZN260306P00130000,2026-02-25 16:33:05+00:00,130.0,0.01,2.0,210.07,35.03,0.1,p
AMZN260306P00135000,2026-02-13 20:13:21+00:00,135.0,0.05,1.0,204.663,36.66,0.68,p
AMZN260306P00140000,2026-02-25 14:46:28+00:00,140.0,0.05,8.0,210.44,35.53,0.01,p
AMZN260306P00145000,2026-02-25 15:16:21+00:00,145.0,0.03,3.0,210.34,35.16,0.04,p
AMZN260306P00150000,2026-02-25 16:46:44+00:00,150.0,0.02,2.0,209.775,35.0,0.02,p
AMZN260306P00155000,2026-02-24 15:04:14+00:00,155.0,0.04,3.0,205.25,37.17,0.02,p
AMZN260306P00160000,2026-02-25 16:40:44+00:00,160.0,0.03,1.0,209.87,35.03,0.01,p
AMZN260306P00165000,2026-02-25 16:09:53+00:00,165.0,0.05,2307.0,210.13,35.31,0.01,p
AMZN260306P00170000,2026-02-25 16:00:27+00:00,170.0,0.06,139.0,210.27,35.33,0.01,p
AMZN260306P00172500,2026-02-25 16:11:13+00:00,172.5,0.08,1.0,209.87,35.29,0.01,p
AMZN260306P00175000,2026-02-25 16:14:28+00:00,175.0,0.09,196.0,210.03,35.28,0.01,p
AMZN260306P00177500,2026-02-25 15:01:10+00:00,177.5,0.1,11.0,211.53,34.99,0.02,p
AMZN260306P00180000,2026-02-25 16:40:53+00:00,180.0,0.14,502.0,209.87,35.03,0.01,p
AMZN260306P00182500,2026-02-25 16:39:49+00:00,182.5,0.19,3.0,209.85,35.03,0.01,p
AMZN260306P00185000,2026-02-25 15:48:22+00:00,185.0,0.23,171.0,210.85,35.28,0.01,p
AMZN260306P00187500,2026-02-25 16:44:57+00:00,187.5,0.32,167.0,209.9,35.03,0.01,p
AMZN260306P00190000,2026-02-25 16:48:08+00:00,190.0,0.42,519.0,209.74,35.03,0.01,p
AMZN260306P00192500,2026-02-25 16:19:44+00:00,192.5,0.56,261.0,209.89,35.18,0.01,p
AMZN260306P00195000,2026-02-25 16:42:41+00:00,195.0,0.74,263.0,209.94,35.03,0.02,p
AMZN260306P00197500,2026-02-25 16:51:20+00:00,197.5,0.98,90.0,209.905,35.01,0.01,p
AMZN260306P00200000,2026-02-25 16:47:56+00:00,200.0,1.33,1421.0,209.74,35.03,0.01,p
AMZN260306P00202500,2026-02-25 16:44:03+00:00,202.5,1.77,264.0,209.835,35.04,0.02,p
AMZN260306P00205000,2026-02-25 16:44:15+00:00,205.0,2.37,428.0,209.835,35.04,0.03,p
AMZN260306P00207500,2026-02-25 16:39:36+00:00,207.5,3.2,470.0,209.85,35.03,0.05,p
AMZN260306P00210000,2026-02-25 16:49:20+00:00,210.0,4.28,539.0,209.81,35.03,0.1,p
AMZN260306P00212500,2026-02-25 16:00:11+00:00,212.5,5.35,53.0,210.27,35.33,0.1,p
AMZN260306P00215000,2026-02-25 16:31:31+00:00,215.0,7.0,209.0,210.06,35.03,0.1,p
AMZN260306P00217500,2026-02-25 16:28:34+00:00,217.5,8.95,12.0,209.94,35.12,0.15,p
AMZN260306P00220000,2026-02-25 16:47:08+00:00,220.0,10.9,17.0,209.775,35.0,0.4,p
AMZN260306P00222500,2026-02-25 15:00:39+00:00,222.5,12.54,16.0,211.53,34.99,1.05,p
AMZN260306P00225000,2026-02-25 16:44:08+00:00,225.0,15.06,19.0,209.835,35.04,1.0,p
AMZN260306P00227500,2026-02-23 17:30:02+00:00,227.5,24.1,1.0,203.51,38.09,1.7,p
AMZN260306P00230000,2026-02-24 20:28:27+00:00,230.0,21.35,141.0,208.34,36.67,1.1,p
AMZN260306P00235000,2026-02-24 17:27:17+00:00,235.0,25.05,20.0,209.85,35.53,2.15,p
AMZN260306P00240000,2026-02-24 15:22:16+00:00,240.0,32.65,2.0,207.19,36.53,2.3,p
AMZN260306P00245000,2026-02-23 14:42:20+00:00,245.0,39.3,1.0,205.85,37.48,2.4,p
AMZN260306P00250000,2026-02-20 17:11:36+00:00,250.0,41.85,1.0,208.11,35.42,2.3,p
AMZN260306P00255000,2026-02-17 14:31:36+00:00,255.0,56.09,1.0,204.663,36.66,2.45,p
AMZN260306P00260000,2026-02-11 16:48:00+00:00,260.0,56.5,3.0,204.663,36.66,2.3,p
AMZN260306P00265000,2026-02-11 14:38:57+00:00,265.0,58.85,1.0,204.663,36.66,2.45,p
AMZN260306P00270000,2026-02-06 15:18:17+00:00,270.0,66.37,4.0,204.663,36.66,2.3,p
AMZN260306P00275000,2026-02-03 17:56:35+00:00,275.0,38.12,1.0,204.663,36.66,2.4,p
AMZN260306P00280000,2026-02-05 15:53:17+00:00,280.0,58.03,1.0,204.663,36.66,2.3,p
AMZN260306P00295000,2026-02-02 18:18:58+00:00,295.0,51.0,,204.663,36.66,2.45,p
AMZN260306P00310000,2026-02-05 16:20:43+00:00,310.0,86.5,,204.663,36.66,2.3,p
AMZN260313C00125000,2026-02-24 20:26:15+00:00,125.0,83.8,1.0,208.5,36.62,3.65,c
AMZN260313C00130000,2026-02-13 15:07:40+00:00,130.0,68.5,,204.663,36.66,3.85,c
AMZN260313C00135000,2026-02-20 15:25:07+00:00,135.0,74.62,20.0,209.0,35.31,3.6,c
AMZN260313C00150000,2026-02-20 17:39:25+00:00,150.0,58.09,1.0,208.45,35.73,2.65,c
AMZN260313C00160000,2026-02-24 15:11:44+00:00,160.0,47.3,1.0,206.795,36.61,1.95,c
AMZN260313C00165000,2026-02-20 15:07:19+00:00,165.0,44.29,1.0,208.433,35.23,2.45,c
AMZN260313C00170000,2026-02-24 20:03:15+00:00,170.0,42.0,1.0,209.405,36.43,2.5,c
AMZN260313C00175000,2026-02-24 15:04:36+00:00,175.0,30.8,1.0,205.396,37.15,2.1,c
AMZN260313C00180000,2026-02-25 16:22:36+00:00,180.0,30.8,10.0,210.055,35.13,1.5,c
AMZN260313C00185000,2026-02-25 15:18:51+00:00,185.0,26.53,8.0,210.23,35.2,0.85,c
AMZN260313C00190000,2026-02-25 15:18:51+00:00,190.0,21.86,8.0,210.23,35.2,0.55,c
AMZN260313C00195000,2026-02-25 16:00:51+00:00,195.0,17.0,56.0,210.23,35.35,0.55,c
AMZN260313C00200000,2026-02-25 16:48:30+00:00,200.0,12.41,200.0,209.81,35.03,0.15,c
AMZN260313C00205000,2026-02-25 16:38:28+00:00,205.0,8.78,123.0,209.815,35.1,0.1,c
AMZN260313C00210000,2026-02-25 16:46:42+00:00,210.0,5.79,1115.0,209.775,35.0,0.05,c
AMZN260313C00215000,2026-02-25 16:46:19+00:00,215.0,3.46,444.0,209.81,35.01,0.1,c
AMZN260313C00220000,2026-02-25 16:49:50+00:00,220.0,1.88,1435.0,209.79,35.03,0.03,c
AMZN260313C00225000,2026-02-25 16:48:13+00:00,225.0,0.95,565.0,209.74,35.03,0.03,c
AMZN260313C00230000,2026-02-25 16:39:51+00:00,230.0,0.49,113.0,209.85,35.03,0.02,c
AMZN260313C00235000,2026-02-25 16:36:07+00:00,235.0,0.26,96.0,209.83,35.1,0.02,c
AMZN260313C00240000,2026-02-25 16:49:59+00:00,240.0,0.15,52.0,209.79,35.03,0.01,c
AMZN260313C00245000,2026-02-25 16:07:51+00:00,245.0,0.09,14.0,210.26,35.29,0.02,c
AMZN260313C00250000,2026-02-25 16:16:54+00:00,250.0,0.06,42.0,209.87,35.29,0.01,c
AMZN260313C00255000,2026-02-25 16:16:54+00:00,255.0,0.04,3.0,209.87,35.29,0.01,c
AMZN260313C00260000,2026-02-25 16:09:16+00:00,260.0,0.03,46.0,210.12,35.31,0.02,c
AMZN260313C00265000,2026-02-24 18:56:34+00:00,265.0,0.04,36.0,210.08,36.06,0.01,c
AMZN260313C00270000,2026-02-24 17:50:46+00:00,270.0,0.03,1.0,209.59,35.7,0.02,c
AMZN260313C00275000,2026-02-25 14:49:27+00:00,275.0,0.02,1.0,210.5,35.49,0.03,c
AMZN260313C00280000,2026-02-25 15:23:57+00:00,280.0,0.01,1.0,210.175,35.18,0.02,c
AMZN260313C00285000,2026-02-23 14:44:51+00:00,285.0,0.01,1.0,205.675,37.48,0.02,c
AMZN260313C00290000,2026-02-13 18:04:27+00:00,290.0,0.06,2.0,204.663,36.66,0.75,c
AMZN260313C00295000,2026-02-18 20:01:08+00:00,295.0,0.03,3.0,204.663,36.66,0.37,c
AMZN260313C00300000,2026-02-20 20:25:44+00:00,300.0,0.04,12.0,209.481,35.3,0.75,c
AMZN260313C00305000,2026-02-12 19:50:54+00:00,305.0,0.04,1.0,204.663,36.66,0.75,c
AMZN260313C00310000,2026-02-05 16:04:53+00:00,310.0,0.16,,204.663,36.66,0.75,c
AMZN260313C00315000,2026-02-17 14:48:00+00:00,315.0,0.01,1.0,204.663,36.66,0.75,c
AMZN260313C00335000,2026-02-06 20:59:16+00:00,335.0,0.04,1.0,204.663,36.66,0.75,c
AMZN260313C00340000,2026-02-25 14:49:12+00:00,340.0,0.01,100.0,210.5,35.49,0.09,c
AMZN260313C00345000,2026-02-02 20:06:33+00:00,345.0,0.05,,204.663,36.66,0.75,c
AMZN260313P00125000,2026-02-12 16:20:15+00:00,125.0,0.06,5.0,204.663,36.66,0.73,p
AMZN260313P00130000,2026-02-23 20:47:21+00:00,130.0,0.04,6.0,204.905,37.73,0.04,p
AMZN260313P00135000,2026-02-24 18:31:56+00:00,135.0,0.02,4.0,209.54,36.0,0.68,p
AMZN260313P00140000,2026-02-25 16:32:48+00:00,140.0,0.06,5.0,210.07,35.03,0.14,p
AMZN260313P00145000,2026-02-25 16:32:52+00:00,145.0,0.02,5.0,210.07,35.03,0.01,p
AMZN260313P00150000,2026-02-25 16:40:44+00:00,150.0,0.03,2.0,209.87,35.03,0.01,p
AMZN260313P00155000,2026-02-25 15:20:02+00:00,155.0,0.06,2.0,210.07,35.28,0.02,p
AMZN260313P00160000,2026-02-25 16:08:34+00:00,160.0,0.08,2.0,210.12,35.31,0.01,p
AMZN260313P00165000,2026-02-25 15:33:36+00:00,165.0,0.1,39.0,210.145,35.21,0.01,p
AMZN260313P00170000,2026-02-25 16:41:51+00:00,170.0,0.16,10.0,209.92,35.02,0.01,p
AMZN260313P00175000,2026-02-25 15:04:08+00:00,175.0,0.23,35.0,211.34,35.06,0.01,p
AMZN260313P00180000,2026-02-25 16:45:51+00:00,180.0,0.36,58.0,209.81,35.01,0.01,p
AMZN260313P00185000,2026-02-25 16:37:21+00:00,185.0,0.55,113.0,209.83,35.14,0.01,p
AMZN260313P00190000,2026-02-25 16:45:51+00:00,190.0,0.88,107.0,209.81,35.01,0.01,p
AMZN260313P00195000,2026-02-25 16:47:37+00:00,195.0,1.41,70.0,209.74,35.03,0.03,p
AMZN260313P00200000,2026-02-25 16:30:52+00:00,200.0,2.22,275.0,210.12,35.09,0.03,p
AMZN260313P00205000,2026-02-25 16:44:25+00:00,205.0,3.55,276.0,209.835,35.04,0.05,p
AMZN260313P00210000,2026-02-25 16:20:42+00:00,210.0,5.45,166.0,209.88,35.22,0.1,p
AMZN260313P00215000,2026-02-25 16:20:42+00:00,215.0,8.15,18.0,209.88,35.22,0.1,p
AMZN260313P00220000,2026-02-25 16:21:41+00:00,220.0,11.75,19.0,210.06,35.15,0.1,p
AMZN260313P00225000,2026-02-25 14:48:02+00:00,225.0,15.45,3.0,210.58,35.55,0.95,p
AMZN260313P00230000,2026-02-24 20:28:27+00:00,230.0,21.53,5.0,208.34,36.67,1.4,p
AMZN260313P00235000,2026-02-25 15:54:56+00:00,235.0,24.52,1.0,210.171,35.41,2.3,p
AMZN260313P00240000,2026-02-20 15:37:36+00:00,240.0,28.68,13.0,209.0,35.14,2.3,p
AMZN260313P00245000,2026-02-23 18:38:24+00:00,245.0,40.73,1.0,204.28,37.09,2.8,p
AMZN260313P00250000,2026-02-20 17:45:10+00:00,250.0,41.3,1.0,208.94,35.59,2.55,p
AMZN260313P00255000,2026-02-13 14:44:57+00:00,255.0,56.3,1.0,204.663,36.66,2.8,p
AMZN260313P00260000,2026-02-06 16:24:21+00:00,260.0,54.49,2.0,204.663,36.66,2.55,p
AMZN260313P00265000,2026-02-06 16:24:21+00:00,265.0,59.49,2.0,204.663,36.66,2.65,p
AMZN260313P00275000,2026-01-30 20:41:45+00:00,275.0,36.7,1.0,204.663,36.66,2.8,p
AMZN260313P00285000,2026-02-09 15:22:21+00:00,285.0,77.92,1.0,204.663,36.66,2.8,p
AMZN260320C00085000,2026-02-24 20:06:21+00:00,85.0,124.62,1.0,209.36,36.41,3.6,c
AMZN260320C00090000,2026-02-09 15:49:47+00:00,90.0,118.99,5.0,204.663,36.66,3.8,c
AMZN260320C00095000,2026-02-06 16:23:53+00:00,95.0,111.08,20.0,204.663,36.66,3.75,c
AMZN260320C00100000,2026-02-23 15:55:05+00:00,100.0,104.69,2.0,204.175,37.92,3.8,c
AMZN260320C00105000,2026-02-24 18:16:41+00:00,105.0,104.57,1.0,209.07,35.67,3.8,c
AMZN260320C00110000,2026-02-24 20:54:39+00:00,110.0,98.95,2.0,208.43,36.41,3.15,c
AMZN260320C00115000,2026-02-23 19:17:56+00:00,115.0,89.51,1.0,204.22,37.6,3.55,c
AMZN260320C00120000,2026-02-24 20:32:16+00:00,120.0,88.85,1.0,208.28,36.72,3.6,c
AMZN260320C00125000,2026-02-20 19:07:07+00:00,125.0,85.5,10.0,210.233,35.06,2.1,c
AMZN260320C00130000,2026-02-20 17:06:27+00:00,130.0,79.42,2.0,208.96,34.72,2.05,c
AMZN260320C00135000,2026-02-20 17:14:29+00:00,135.0,73.83,1.0,207.91,35.49,2.1,c
AMZN260320C00140000,2026-02-20 16:24:28+00:00,140.0,69.0,1.0,208.31,35.17,2.7,c
AMZN260320C00145000,2026-02-23 17:21:47+00:00,145.0,59.67,1.0,203.57,38.16,2.35,c
AMZN260320C00150000,2026-02-25 15:04:07+00:00,150.0,60.8,3.0,211.34,35.06,0.85,c
AMZN260320C00155000,2026-02-23 19:20:33+00:00,155.0,49.82,11.0,204.14,37.7,2.45,c
AMZN260320C00160000,2026-02-23 15:12:51+00:00,160.0,45.5,1.0,204.485,37.71,1.45,c
AMZN260320C00165000,2026-02-25 14:30:09+00:00,165.0,45.65,1.0,211.12,35.51,1.85,c
AMZN260320C00170000,2026-02-24 20:08:01+00:00,170.0,41.25,2.0,209.23,36.46,2.0,c
AMZN260320C00175000,2026-02-25 15:55:01+00:00,175.0,36.25,1.0,210.171,35.41,2.3,c
AMZN260320C00180000,2026-02-25 15:05:57+00:00,180.0,32.0,3.0,210.88,35.1,0.35,c
AMZN260320C00185000,2026-02-25 15:32:10+00:00,185.0,27.1,21.0,210.58,35.07,0.85,c
AMZN260320C00190000,2026-02-25 16:35:08+00:00,190.0,21.8,64.0,209.79,35.09,0.35,c
AMZN260320C00195000,2026-02-25 16:40:29+00:00,195.0,17.45,41.0,209.85,35.03,0.25,c
AMZN260320C00200000,2026-02-25 16:47:59+00:00,200.0,13.5,156.0,209.74,35.03,0.1,c
AMZN260320C00205000,2026-02-25 16:45:30+00:00,205.0,10.0,398.0,209.81,35.01,0.1,c
AMZN260320C00210000,2026-02-25 16:50:19+00:00,210.0,6.97,1678.0,209.79,35.03,0.05,c
AMZN260320C00215000,2026-02-25 16:48:32+00:00,215.0,4.58,967.0,209.81,35.03,0.1,c
AMZN260320C00220000,2026-02-25 16:50:21+00:00,220.0,2.87,1848.0,209.79,35.03,0.03,c
AMZN260320C00225000,2026-02-25 16:48:15+00:00,225.0,1.68,2968.0,209.74,35.03,0.03,c
AMZN260320C00230000,2026-02-25 16:50:35+00:00,230.0,0.97,1655.0,209.905,35.01,0.01,c
AMZN260320C00235000,2026-02-25 16:49:18+00:00,235.0,0.57,524.0,209.81,35.03,0.02,c
AMZN260320C00240000,2026-02-25 16:45:33+00:00,240.0,0.35,1510.0,209.81,35.01,0.01,c
AMZN260320C00245000,2026-02-25 16:45:19+00:00,245.0,0.21,164.0,209.9,35.03,0.01,c
AMZN260320C00250000,2026-02-25 16:48:31+00:00,250.0,0.14,476.0,209.81,35.03,0.01,c
AMZN260320C00255000,2026-02-25 16:31:47+00:00,255.0,0.11,74.0,210.06,35.03,0.01,c
AMZN260320C00260000,2026-02-25 15:44:47+00:00,260.0,0.07,84.0,210.733,35.27,0.01,c
AMZN260320C00265000,2026-02-25 16:17:23+00:00,265.0,0.05,32.0,209.87,35.29,0.01,c
AMZN260320C00270000,2026-02-25 16:42:48+00:00,270.0,0.05,16.0,209.94,35.03,0.01,c
AMZN260320C00275000,2026-02-25 16:12:31+00:00,275.0,0.03,59.0,209.9,35.29,0.01,c
AMZN260320C00280000,2026-02-25 16:40:04+00:00,280.0,0.03,24.0,209.85,35.03,0.01,c
AMZN260320C00285000,2026-02-25 16:31:44+00:00,285.0,0.03,1050.0,210.06,35.03,0.01,c
AMZN260320C00290000,2026-02-25 16:02:20+00:00,290.0,0.02,10.0,210.14,35.33,0.01,c
AMZN260320C00295000,2026-02-25 15:07:47+00:00,295.0,0.02,652.0,210.67,35.19,0.02,c
AMZN260320C00300000,2026-02-25 15:09:44+00:00,300.0,0.02,726.0,210.63,35.17,0.01,c
AMZN260320C00305000,2026-02-23 18:21:12+00:00,305.0,0.02,11.0,204.46,37.19,0.06,c
AMZN260320C00310000,2026-02-24 17:48:45+00:00,310.0,0.01,27.0,209.64,35.67,0.07,c
AMZN260320C00315000,2026-02-23 18:21:25+00:00,315.0,0.03,1.0,204.46,37.19,0.26,c
AMZN260320C00320000,2026-02-24 19:40:24+00:00,320.0,0.01,91.0,209.01,36.55,0.24,c
AMZN260320C00325000,2026-02-24 15:41:49+00:00,325.0,0.02,1.0,207.725,35.75,0.02,c
AMZN260320C00330000,2026-02-24 19:06:48+00:00,330.0,0.01,28.0,209.865,36.14,0.02,c
AMZN260320C00335000,2026-02-19 20:16:21+00:00,335.0,0.01,1.0,204.1,36.31,0.31,c
AMZN260320C00340000,2026-02-23 14:30:00+00:00,340.0,0.02,3.0,207.935,37.05,0.26,c
AMZN260320C00345000,2026-02-20 19:02:11+00:00,345.0,0.02,13.0,210.3,35.14,0.02,c
AMZN260320C00350000,2026-02-24 18:22:24+00:00,350.0,0.01,3.0,209.11,35.67,0.07,c
AMZN260320C00355000,2026-02-24 20:22:27+00:00,355.0,0.01,1.0,208.52,36.69,0.27,c
AMZN260320C00360000,2026-02-25 14:51:26+00:00,360.0,0.01,25.0,210.74,35.27,0.03,c
AMZN260320C00370000,2026-02-24 20:27:17+00:00,370.0,0.01,1.0,208.44,36.64,0.03,c
AMZN260320P00085000,2026-02-24 20:07:08+00:00,85.0,0.01,300.0,209.35,36.4,0.01,p
AMZN260320P00090000,2026-02-23 18:25:38+00:00,90.0,0.01,550.0,204.51,37.04,0.02,p
AMZN260320P00095000,2026-02-24 15:10:25+00:00,95.0,0.01,400.0,206.47,36.72,0.02,p
AMZN260320P00100000,2026-02-23 17:53:29+00:00,100.0,0.01,10.0,204.23,37.75,0.01,p
