contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260327P00355000,2026-02-06 15:00:01,355.0,35.75,1.0,1,297.77,38.71,51.65,56.0,4.35,49.208,p
GOOG260327P00370000,2026-02-09 14:30:06,370.0,50.49,,0,297.77,38.71,66.8,71.2,4.4,46.229,p
GOOG260327P00360000,2026-02-12 16:50:34,360.0,46.0,19.0,20,297.77,38.71,56.65,61.0,4.35,43.132,p
GOOG260327C00215000,2026-02-12 16:53:35,215.0,100.14,,4,297.77,38.71,84.7,87.85,3.15,43.129,c
GOOG260327P00195000,2026-02-17 15:43:38,195.0,0.17,11.0,12,297.77,38.71,0.0,2.14,2.14,38.178,p
GOOG260327C00430000,2026-02-17 16:11:04,430.0,0.05,20.0,22,297.77,38.71,0.0,2.14,2.14,38.159,c
GOOG260327C00435000,2026-02-17 16:12:07,435.0,0.05,,40,297.77,38.71,0.0,2.14,2.14,38.158,c
GOOG260327C00450000,2026-02-18 19:03:11,450.0,0.03,1.0,1,297.77,38.71,0.0,2.13,2.13,37.039,c
GOOG260327P00350000,2026-02-18 20:59:35,350.0,46.02,1.0,59,297.77,38.71,46.9,50.9,4.0,36.959,p
GOOG260327C00245000,2026-02-19 18:45:09,245.0,61.48,,3,297.77,38.71,55.1,58.25,3.15,36.052,c
GOOG260327C00220000,2026-02-19 20:53:11,220.0,84.82,,51,297.77,38.71,79.75,82.9,3.15,35.963,c
GOOG260327C00415000,2026-02-23 16:48:31,415.0,0.08,1.0,1,297.77,38.71,0.0,2.14,2.14,32.133,c
GOOG260327C00185000,2026-02-23 18:38:53,185.0,129.96,1.0,3,297.77,38.71,114.5,118.7,4.2,32.056,c
GOOG260327P00345000,2026-02-23 19:43:10,345.0,34.94,2.0,5,297.77,38.71,42.8,45.9,3.1,32.012,p
GOOG260327P00180000,2026-02-24 19:01:35,180.0,0.05,,1,297.77,38.71,0.0,2.13,2.13,31.041,p
GOOG260327P00340000,2026-02-25 14:45:08,340.0,29.35,15.0,18,297.77,38.71,37.85,41.0,3.15,30.219,p
GOOG260327C00445000,2026-02-25 15:10:18,445.0,0.03,2.0,3,297.77,38.71,0.0,2.13,2.13,30.201,c
GOOG260327C00410000,2026-02-26 16:22:02,410.0,0.07,3.0,6,297.77,38.71,0.0,0.08,0.08,29.151,c
GOOG260327C00235000,2026-02-26 16:25:50,235.0,72.7,5.0,28,297.77,38.71,65.0,67.9,2.9,29.149,c
GOOG260327C00180000,2026-02-26 16:39:39,180.0,127.19,6.0,7,297.77,38.71,119.5,123.8,4.3,29.139,c
GOOG260327C00405000,2026-02-27 15:09:27,405.0,0.06,3.0,5,297.77,38.71,0.0,0.22,0.22,28.202,c
GOOG260327C00400000,2026-02-27 16:32:03,400.0,0.06,1.0,11,297.77,38.71,0.0,0.04,0.04,28.144,c
GOOG260327C00175000,2026-02-27 18:35:37,175.0,131.05,10.0,35,297.77,38.71,124.2,128.7,4.5,28.059,c
GOOG260327C00195000,2026-02-27 19:43:16,195.0,112.15,3.0,3,297.77,38.71,104.5,108.85,4.35,28.012,c
GOOG260327C00170000,2026-03-02 20:44:20,170.0,135.72,,4,297.77,38.71,129.15,133.65,4.5,24.969,c
GOOG260327P00335000,2026-03-03 15:00:07,335.0,36.32,4.0,37,299.845,38.86,32.7,36.0,3.3,24.208,p
GOOG260327C00230000,2026-03-03 16:04:23,230.0,70.55,1.0,10,299.78,38.6,70.0,72.95,2.95,24.164,c
GOOG260327C00250000,2026-03-03 17:40:31,250.0,52.34,4.0,11,300.71,37.74,50.25,53.25,3.0,24.097,c
GOOG260327C00260000,2026-03-03 17:55:16,260.0,42.55,7.0,26,300.82,37.81,40.75,43.65,2.9,24.087,c
GOOG260327C00425000,2026-03-04 14:46:41,425.0,0.01,1.0,2,303.0,36.22,0.0,2.0,2.0,23.218,c
