contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AMZN260227C00125000,2026-02-26 20:50:47+00:00,125.0,82.56,1.0,19,207.99,34.91,82.35,84.6,2.25,1.006,c
AMZN260227C00135000,2026-02-27 15:14:20+00:00,135.0,72.5,20.0,26,207.39,35.58,72.05,74.6,2.55,0.24,c
AMZN260227C00140000,2026-02-26 20:51:37+00:00,140.0,68.12,106.0,77,207.96,34.93,67.2,69.95,2.75,1.006,c
AMZN260227C00145000,2026-02-26 20:47:11+00:00,145.0,62.76,4.0,19,207.74,34.97,62.2,64.95,2.75,1.009,c
AMZN260227C00150000,2026-02-27 15:05:09+00:00,150.0,56.57,8.0,35,206.73,36.11,57.15,59.95,2.8,0.246,c
AMZN260227C00155000,2026-02-26 20:45:42+00:00,155.0,52.79,30.0,20,207.78,35.01,52.15,54.95,2.8,1.01,c
AMZN260227C00160000,2026-02-26 20:03:19+00:00,160.0,48.33,155.0,93,208.26,34.81,47.2,49.95,2.75,1.039,c
AMZN260227C00165000,2026-02-27 15:01:28+00:00,165.0,41.02,1.0,20,206.03,36.48,42.2,44.95,2.75,0.249,c
AMZN260227C00170000,2026-02-25 20:24:44+00:00,170.0,40.27,7.0,56,210.24,35.18,37.2,39.95,2.75,2.024,c
AMZN260227C00175000,2026-02-27 14:58:54+00:00,175.0,31.25,1.0,81,206.07,36.57,32.25,34.6,2.35,0.251,c
AMZN260227C00177500,2026-02-24 16:03:01+00:00,177.5,30.82,4.0,4,208.22,35.96,29.7,32.3,2.6,3.206,c
AMZN260227C00180000,2026-02-27 16:04:05+00:00,180.0,29.0,13.0,188,208.85,35.49,27.65,28.55,0.9,0.205,c
AMZN260227C00182500,2026-02-24 16:55:29+00:00,182.5,26.33,34.0,76,209.035,35.96,24.7,27.1,2.4,3.17,c
AMZN260227C00185000,2026-02-27 15:28:43+00:00,185.0,23.54,102.0,288,208.29,35.74,22.5,24.15,1.65,0.23,c
AMZN260227C00187500,2026-02-27 15:53:12+00:00,187.5,21.31,1018.0,1046,208.51,35.59,19.9,21.55,1.65,0.213,c
AMZN260227C00190000,2026-02-27 16:24:19+00:00,190.0,18.15,621.0,1187,208.26,35.19,17.8,18.55,0.75,0.191,c
AMZN260227C00192500,2026-02-26 17:38:37+00:00,192.5,13.91,11.0,189,206.35,36.03,14.65,16.95,2.3,1.14,c
AMZN260227C00195000,2026-02-27 15:50:08+00:00,195.0,13.86,5.0,1498,208.685,35.27,12.5,14.15,1.65,0.215,c
AMZN260227C00197500,2026-02-27 16:22:55+00:00,197.5,10.76,46.0,1395,208.155,35.16,9.95,10.75,0.8,0.192,c
AMZN260227C00200000,2026-02-27 16:21:33+00:00,200.0,8.25,160.0,11522,208.155,35.16,8.0,8.4,0.4,0.193,c
AMZN260227C00202500,2026-02-27 16:14:07+00:00,202.5,5.86,1687.0,2414,208.27,35.43,5.4,5.75,0.35,0.199,c
AMZN260227C00205000,2026-02-27 16:24:25+00:00,205.0,3.15,4027.0,8957,208.26,35.19,3.1,3.5,0.4,0.191,c
AMZN260227C00207500,2026-02-27 16:25:00+00:00,207.5,1.25,23813.0,8139,208.35,35.12,1.23,1.26,0.03,0.191,c
AMZN260227C00210000,2026-02-27 16:25:10+00:00,210.0,0.2,38282.0,17974,208.35,35.12,0.2,0.21,0.01,0.191,c
AMZN260227C00212500,2026-02-27 16:25:39+00:00,212.5,0.04,13587.0,18690,208.35,35.05,0.03,0.04,0.01,0.191,c
AMZN260227C00215000,2026-02-27 16:24:54+00:00,215.0,0.01,8336.0,35509,208.26,35.19,0.01,0.02,0.01,0.191,c
AMZN260227C00217500,2026-02-27 16:21:19+00:00,217.5,0.01,1125.0,8048,208.15,35.2,0.01,0.02,0.01,0.194,c
AMZN260227C00220000,2026-02-27 16:25:54+00:00,220.0,0.02,4574.0,20037,208.35,35.12,0.01,0.02,0.01,0.19,c
AMZN260227C00222500,2026-02-27 16:22:28+00:00,222.5,0.01,1165.0,8386,208.155,35.16,0.01,0.02,0.01,0.193,c
AMZN260227C00225000,2026-02-27 16:24:54+00:00,225.0,0.01,378.0,7214,208.26,35.19,0.0,0.01,0.01,0.191,c
AMZN260227C00227500,2026-02-27 16:02:15+00:00,227.5,0.01,577.0,3059,208.625,35.61,0.0,0.01,0.01,0.207,c
AMZN260227C00230000,2026-02-27 16:14:33+00:00,230.0,0.01,148.0,3557,208.309,35.26,0.0,0.01,0.01,0.198,c
AMZN260227C00232500,2026-02-27 15:21:37+00:00,232.5,0.01,14.0,1197,208.385,35.74,0.0,0.01,0.01,0.235,c
AMZN260227C00235000,2026-02-27 16:16:43+00:00,235.0,0.01,26.0,3877,208.24,35.26,0.0,0.01,0.01,0.197,c
AMZN260227C00240000,2026-02-27 14:32:08+00:00,240.0,0.01,3.0,7955,205.95,36.59,0.0,0.01,0.01,0.269,c
AMZN260227C00245000,2026-02-27 16:13:08+00:00,245.0,0.01,18.0,13273,208.31,35.46,0.0,0.01,0.01,0.199,c
AMZN260227C00250000,2026-02-27 15:57:17+00:00,250.0,0.01,3.0,10008,208.8,35.62,0.0,0.01,0.01,0.21,c
AMZN260227C00255000,2026-02-27 14:33:33+00:00,255.0,0.01,1.0,2397,206.6,36.3,0.0,0.01,0.01,0.268,c
AMZN260227C00260000,2026-02-27 14:41:35+00:00,260.0,0.01,5.0,2863,206.002,36.71,0.0,0.01,0.01,0.263,c
AMZN260227C00265000,2026-02-27 15:49:44+00:00,265.0,0.01,2.0,2227,208.815,35.23,0.0,0.01,0.01,0.215,c
AMZN260227C00270000,2026-02-27 15:51:10+00:00,270.0,0.01,1.0,1852,208.56,35.36,0.0,0.01,0.01,0.214,c
AMZN260227C00275000,2026-02-27 14:54:40+00:00,275.0,0.01,1.0,628,206.595,36.48,0.0,0.01,0.01,0.254,c
AMZN260227C00280000,2026-02-27 14:30:02+00:00,280.0,0.01,1.0,2426,206.76,36.38,0.0,0.01,0.01,0.271,c
AMZN260227C00285000,2026-02-27 16:16:39+00:00,285.0,0.01,2.0,2162,208.447,35.18,0.0,0.01,0.01,0.197,c
AMZN260227C00290000,2026-02-23 18:20:54+00:00,290.0,0.01,104.0,402,204.5,37.21,0.0,0.03,0.03,4.11,c
AMZN260227C00295000,2026-02-23 14:57:24+00:00,295.0,0.01,3.0,962,205.845,37.45,0.0,0.01,0.01,4.252,c
AMZN260227C00300000,2026-02-23 15:00:14+00:00,300.0,0.01,1.0,381,205.705,37.59,0.0,0.01,0.01,4.25,c
AMZN260227C00305000,2026-02-11 14:49:46+00:00,305.0,0.01,1.0,68,208.298,35.11,0.0,0.02,0.02,16.257,c
AMZN260227C00310000,2026-02-25 19:55:10+00:00,310.0,0.02,1.0,59,210.285,35.28,0.0,0.01,0.01,2.045,c
AMZN260227C00315000,2026-02-25 20:50:32+00:00,315.0,0.24,2.0,66,210.37,34.93,0.0,0.01,0.01,2.007,c
AMZN260227C00320000,2026-02-25 20:50:32+00:00,320.0,0.18,1.0,64,210.37,34.93,0.0,0.01,0.01,2.007,c
AMZN260227C00325000,2026-02-23 14:36:43+00:00,325.0,0.01,43.0,68,206.81,37.05,0.0,0.01,0.01,4.266,c
AMZN260227C00330000,2026-02-25 20:39:33+00:00,330.0,0.15,2.0,38,210.39,35.07,0.0,0.01,0.01,2.014,c
AMZN260227C00335000,2026-02-24 14:30:00+00:00,335.0,0.13,1.0,8,204.762,37.46,0.0,0.01,0.01,3.271,c
AMZN260227C00340000,2026-02-25 20:53:06+00:00,340.0,0.13,1.0,2,210.375,34.87,0.0,0.01,0.01,2.005,c
AMZN260227C00345000,2026-02-25 20:53:06+00:00,345.0,0.06,1.0,284,210.375,34.87,0.0,0.01,0.01,2.005,c
AMZN260227P00125000,2026-02-23 20:49:16+00:00,125.0,0.01,1935.0,2248,205.03,37.69,0.0,0.01,0.01,4.007,p
AMZN260227P00130000,2026-02-26 19:18:36+00:00,130.0,0.04,2.0,464,207.74,34.95,0.0,0.01,0.01,1.07,p
AMZN260227P00135000,2026-02-24 16:03:47+00:00,135.0,0.01,36.0,416,208.22,35.96,0.0,0.01,0.01,3.206,p
AMZN260227P00140000,2026-02-26 14:50:10+00:00,140.0,0.01,2.0,374,209.36,34.8,0.0,0.01,0.01,1.257,p
AMZN260227P00145000,2026-02-25 16:12:11+00:00,145.0,0.01,1.0,328,209.97,35.29,0.0,0.01,0.01,2.2,p
AMZN260227P00150000,2026-02-25 20:25:32+00:00,150.0,0.01,4.0,1359,210.3,35.19,0.0,0.01,0.01,2.024,p
AMZN260227P00155000,2026-02-25 14:39:26+00:00,155.0,0.01,128.0,4736,209.89,35.68,0.0,0.01,0.01,2.264,p
AMZN260227P00160000,2026-02-25 20:05:06+00:00,160.0,0.01,38.0,1530,210.46,35.09,0.0,0.01,0.01,2.038,p
AMZN260227P00165000,2026-02-26 20:53:06+00:00,165.0,0.01,140.0,3939,208.0,34.87,0.0,0.01,0.01,1.005,p
AMZN260227P00170000,2026-02-26 20:52:47+00:00,170.0,0.01,409.0,2614,207.96,34.93,0.0,0.01,0.01,1.005,p
AMZN260227P00172500,2026-02-26 20:52:36+00:00,172.5,0.01,67.0,853,208.0,34.87,0.0,0.01,0.01,1.005,p
AMZN260227P00175000,2026-02-27 15:11:30+00:00,175.0,0.01,37.0,7045,207.32,35.61,0.0,0.01,0.01,0.242,p
AMZN260227P00177500,2026-02-27 15:26:13+00:00,177.5,0.01,36.0,1163,208.33,35.72,0.0,0.01,0.01,0.232,p
AMZN260227P00180000,2026-02-27 16:18:47+00:00,180.0,0.01,23.0,2818,208.44,35.11,0.0,0.01,0.01,0.195,p
AMZN260227P00182500,2026-02-27 15:44:30+00:00,182.5,0.01,62.0,1633,209.04,35.24,0.0,0.01,0.01,0.219,p
AMZN260227P00185000,2026-02-27 15:52:19+00:00,185.0,0.01,96.0,2955,208.49,35.4,0.0,0.01,0.01,0.214,p
