contractSymbol,lastTradeDate,strike,lastPrice,volume,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
GLD260320P00135000,2026-01-29 18:02:37+00:00,135.0,0.01,1.0,0,163.2814,,101.7694,0.0365,
GLD260320P00140000,2025-10-17 14:51:30+00:00,140.0,0.04,1.0,0,134.3753,,63.0638,0.0365,
GLD260320P00145000,2025-10-06 16:31:17+00:00,145.0,0.05,1.0,0,135.9378,,60.4691,0.0365,
GLD260320P00150000,2026-02-20 16:33:30+00:00,150.0,0.01,201.0,0,129.6879,465.72,124.6004,0.0365,34.47
GLD260320P00155000,2026-01-29 15:36:45+00:00,155.0,0.04,5.0,0,169.3361,,101.3098,0.0365,
GLD260320P00160000,2026-02-02 15:46:16+00:00,160.0,0.07,13.0,0,122.6566,,108.1088,0.0365,
GLD260320P00165000,2026-02-02 19:35:41+00:00,165.0,0.05,6.0,0,161.5236,,102.1062,0.0365,
GLD260320P00170000,2026-02-20 18:19:50+00:00,170.0,0.15,1.0,0,131.2503,465.79,141.5649,0.0365,34.61
GLD260320P00175000,2026-02-02 18:42:32+00:00,175.0,0.02,1.0,0,144.1409,,89.327,0.0365,
GLD260320P00180000,2026-02-20 18:20:18+00:00,180.0,0.03,1.0,0,113.6723,465.79,114.9022,0.0365,34.61
GLD260320P00185000,2026-02-02 18:42:32+00:00,185.0,0.02,24.0,0,143.9456,,84.5055,0.0365,
GLD260320P00190000,2026-02-09 14:58:15+00:00,190.0,0.01,10.0,0,141.2112,,84.5257,0.0365,
GLD260320P00195000,2026-02-12 16:49:17+00:00,195.0,0.13,1.0,0,120.7035,,107.3946,0.0365,
GLD260320P00200000,2026-02-17 20:55:29+00:00,200.0,0.03,4.0,0,110.5473,448.78,93.9413,0.0365,33.3
GLD260320P00205000,2025-12-26 15:33:02+00:00,205.0,0.06,2.0,0,149.9026,,61.5537,0.0365,
GLD260320P00210000,2026-02-18 15:14:08+00:00,210.0,0.06,1.0,0,100.3911,459.835,98.186,0.0365,34.5
GLD260320P00215000,2025-12-26 16:46:54+00:00,215.0,0.05,2.0,0,140.137,,57.263,0.0365,
GLD260320P00220000,2026-02-20 19:13:46+00:00,220.0,0.1,100.0,0,109.9614,466.1001,102.9008,0.0365,34.64
