contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260618P00470000,2025-11-26 20:46:41,470.0,149.97,1.0,0,302.45,37.47,149.55,153.35,3.8,203.968,p
GOOG260618C00090000,2025-12-17 14:46:09,90.0,211.3,5.0,221,302.45,37.47,247.9,251.0,3.1,183.218,c
GOOG260618P00440000,2025-12-17 14:47:34,440.0,140.0,2.0,0,302.45,37.47,102.85,104.45,1.6,183.217,p
GOOG260618P00430000,2026-01-20 15:14:06,430.0,106.55,12.0,0,302.45,37.47,128.75,132.35,3.6,149.199,p
GOOG260618C00080000,2026-01-20 15:54:44,80.0,246.69,1.0,12,302.45,37.47,218.5,222.35,3.85,149.17,c
GOOG260618P00125000,2026-01-21 14:56:35,125.0,0.12,21.0,773,302.45,37.47,0.11,0.16,0.05,148.211,p
GOOG260618P00405000,2026-01-30 15:56:20,405.0,72.4,2.0,34,302.45,37.47,103.6,107.4,3.8,139.169,p
GOOG260618P00450000,2026-02-02 14:38:38,450.0,112.0,1.0,0,302.45,37.47,148.75,151.55,2.8,136.223,p
GOOG260618P00460000,2026-02-04 17:27:02,460.0,127.65,,0,302.45,37.47,158.75,162.45,3.7,134.106,p
GOOG260618C00135000,2026-02-04 19:43:12,135.0,201.0,1.0,164,302.45,37.47,164.2,168.1,3.9,134.012,c
GOOG260618P00390000,2026-02-05 14:35:05,390.0,77.55,7.0,150,302.45,37.47,89.7,91.8,2.1,133.226,p
GOOG260618P00420000,2026-02-05 14:36:01,420.0,103.85,1.0,0,302.45,37.47,118.75,122.35,3.6,133.225,p
GOOG260618P00105000,2026-02-06 14:30:01,105.0,0.09,2.0,187,302.45,37.47,0.03,0.09,0.06,132.229,p
GOOG260618C00085000,2026-02-06 14:38:49,85.0,243.43,4.0,54,302.45,37.47,213.6,217.5,3.9,132.223,c
GOOG260618P00100000,2026-02-11 14:34:36,100.0,0.02,20.0,278,302.45,37.47,0.02,0.08,0.06,127.226,p
