contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AMZN260402P00270000,2026-02-13 14:46:10,270.0,71.05,,0,204.425,39.35,52.55,56.1,3.55,48.218,p
AMZN260402C00165000,2026-02-13 19:04:25,165.0,36.43,,1,204.425,39.35,50.7,52.9,2.2,48.039,c
AMZN260402C00305000,2026-02-23 18:12:22,305.0,0.04,1.0,6,204.425,39.35,0.0,1.5,1.5,38.075,c
AMZN260402C00285000,2026-02-25 20:35:35,285.0,0.04,3.0,8,204.425,39.35,0.0,0.03,0.03,35.975,c
AMZN260402C00280000,2026-02-26 15:20:19,280.0,0.04,1.0,7,204.425,39.35,0.01,0.03,0.02,35.194,c
AMZN260402C00300000,2026-03-02 14:31:15,300.0,0.08,1.0,15,205.33,39.35,0.0,0.63,0.63,31.228,c
AMZN260402P00135000,2026-03-02 14:43:03,135.0,0.1,1.0,8,206.75,38.38,0.04,0.07,0.03,31.22,p
AMZN260402P00245000,2026-03-03 14:38:48,245.0,41.38,11.0,29,203.7,41.18,27.95,30.65,2.7,30.223,p
AMZN260402P00250000,2026-03-03 14:39:02,250.0,45.69,3.0,11,203.7,41.18,32.9,35.5,2.6,30.223,p
AMZN260402P00130000,2026-03-03 16:12:34,130.0,0.05,1.0,7,205.07,39.38,0.02,0.05,0.03,30.158,p
AMZN260402C00175000,2026-03-03 16:13:08,175.0,31.95,21.0,24,205.07,39.38,41.05,42.8,1.75,30.158,c
AMZN260402C00270000,2026-03-04 19:32:40,270.0,0.05,5.0,315,216.36,35.35,0.02,0.05,0.03,29.019,c
AMZN260402P00255000,2026-03-04 19:52:47,255.0,38.18,2.0,2,216.755,35.4,37.6,40.45,2.85,29.005,p
AMZN260402P00230000,2026-03-05 14:53:13,230.0,14.45,6.0,106,218.51,35.48,16.05,16.3,0.25,28.213,p
AMZN260402P00160000,2026-03-05 14:59:19,160.0,0.15,22.0,351,219.26,35.24,0.22,0.24,0.02,28.209,p
AMZN260402C00150000,2026-03-05 15:14:48,150.0,68.75,1.0,3,217.82,35.51,65.45,67.65,2.2,28.198,c
AMZN260402C00190000,2026-03-05 15:49:05,190.0,28.6,21.0,91,216.6,35.83,27.7,28.65,0.95,28.174,c
AMZN260402P00240000,2026-03-05 16:49:05,240.0,22.75,10.0,41,217.8,35.63,23.45,25.95,2.5,28.133,p
AMZN260402C00185000,2026-03-05 17:40:10,185.0,33.06,1.0,28,217.87,36.28,32.4,32.8,0.4,28.097,c
AMZN260402P00165000,2026-03-05 20:04:56,165.0,0.29,21.0,560,218.02,36.9,0.32,0.33,0.01,27.997,p
AMZN260402C00260000,2026-03-05 20:25:55,260.0,0.1,1.0,126,219.07,36.05,0.07,0.1,0.03,27.982,c
AMZN260402C00290000,2026-03-05 20:48:21,290.0,0.1,1.0,11,219.47,35.52,0.0,0.24,0.24,27.966,c
AMZN260402P00150000,2026-03-05 20:48:21,150.0,0.1,1.0,100,219.47,35.52,0.11,0.13,0.02,27.966,p
AMZN260402C00295000,2026-03-06 14:30:01,295.0,0.06,2.0,1,216.13,38.56,0.0,0.06,0.06,27.229,c
AMZN260402C00180000,2026-03-06 14:37:21,180.0,37.67,5.0,45,216.24,39.27,36.3,38.0,1.7,27.224,c
AMZN260402P00225000,2026-03-06 14:43:21,225.0,13.85,3.0,352,216.235,38.65,12.6,12.8,0.2,27.22,p
AMZN260402P00235000,2026-03-06 14:56:16,235.0,21.45,55.0,62,214.56,39.2,18.8,20.5,1.7,27.211,p
AMZN260402P00170000,2026-03-06 14:57:03,170.0,0.6,22.0,312,214.52,39.26,0.44,0.46,0.02,27.21,p
AMZN260402P00185000,2026-03-06 15:11:29,185.0,1.44,53.0,782,214.77,38.61,1.15,1.19,0.04,27.2,p
AMZN260402C00205000,2026-03-06 15:39:08,205.0,15.05,21.0,872,215.35,37.1,15.45,15.6,0.15,27.181,c
AMZN260402C00255000,2026-03-06 15:43:27,255.0,0.16,26.0,109,214.55,37.44,0.15,0.16,0.01,27.178,c
AMZN260402C00240000,2026-03-06 15:43:52,240.0,0.77,49.0,1398,214.98,37.31,0.84,0.88,0.04,27.178,c
AMZN260402C00265000,2026-03-06 15:49:41,265.0,0.06,44.0,91,214.825,37.45,0.05,0.07,0.02,27.174,c
AMZN260402P00210000,2026-03-06 15:50:58,210.0,5.9,84.0,278,214.86,37.61,5.45,5.6,0.15,27.173,p
AMZN260402P00140000,2026-03-06 15:52:50,140.0,0.08,3.0,26,214.89,37.83,0.06,0.08,0.02,27.172,p
AMZN260402C00250000,2026-03-06 15:52:50,250.0,0.25,24.0,571,214.89,37.83,0.25,0.27,0.02,27.172,c
AMZN260402C00275000,2026-03-06 15:52:50,275.0,0.02,2.0,43,214.89,37.83,0.01,0.04,0.03,27.172,c
AMZN260402P00205000,2026-03-06 15:58:29,205.0,4.12,170.0,1392,216.09,37.33,4.0,4.1,0.1,27.168,p
AMZN260402P00175000,2026-03-06 16:01:46,175.0,0.61,36.0,5340,216.222,37.16,0.61,0.64,0.03,27.165,p
AMZN260402P00180000,2026-03-06 16:01:46,180.0,0.84,20.0,593,216.222,37.16,0.82,0.86,0.04,27.165,p
