contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260306C00170000,2026-03-03 16:48:06+00:00,170.0,132.0,5.0,6,301.705,37.05,126.85,130.6,3.75,3.175,c
GOOG260306C00180000,2026-03-02 19:34:41+00:00,180.0,126.81,2.0,20,307.28,34.86,116.9,120.6,3.7,4.059,c
GOOG260306C00185000,2026-02-23 18:38:53+00:00,185.0,129.7,1.0,1,299.075,36.17,111.9,115.7,3.8,11.098,c
GOOG260306C00190000,2026-03-04 17:42:47+00:00,190.0,110.85,1.0,11,303.625,34.3,106.9,110.5,3.6,2.137,c
GOOG260306C00195000,2026-03-03 19:42:46+00:00,195.0,105.42,1.0,4,302.49,36.26,101.75,105.6,3.85,3.054,c
GOOG260306C00200000,2026-03-03 19:41:18+00:00,200.0,101.91,1.0,12,302.34,36.32,96.65,100.6,3.95,3.055,c
GOOG260306C00205000,2026-02-27 16:02:37+00:00,205.0,103.42,6.0,5,308.54,33.65,91.75,95.65,3.9,7.207,c
GOOG260306C00210000,2026-03-03 19:41:53+00:00,210.0,91.24,1.0,33,302.34,36.32,86.7,90.5,3.8,3.054,c
GOOG260306C00215000,2026-03-04 20:58:55+00:00,215.0,88.91,5.0,5,303.34,34.92,81.8,85.65,3.85,2.001,c
GOOG260306C00220000,2026-03-02 17:35:32+00:00,220.0,87.37,1.0,4,307.62,34.98,76.9,80.5,3.6,4.142,c
GOOG260306C00225000,2026-03-02 14:41:27+00:00,225.0,78.97,2.0,74,304.35,37.4,72.0,75.5,3.5,4.263,c
GOOG260306C00230000,2026-01-28 16:49:23+00:00,230.0,104.76,,1,305.44,34.8,66.9,70.7,3.8,37.174,c
GOOG260306C00235000,2026-03-04 20:07:50+00:00,235.0,67.85,25.0,20,302.59,34.96,61.9,65.65,3.75,2.036,c
GOOG260306C00240000,2026-03-04 15:06:06+00:00,240.0,62.8,1.0,7,303.105,35.96,56.9,60.7,3.8,2.246,c
GOOG260306C00250000,2026-03-05 16:04:15+00:00,250.0,50.0,1.0,10,299.93,35.27,46.9,50.65,3.75,1.205,c
GOOG260306C00255000,2026-03-02 18:57:09+00:00,255.0,51.41,2.0,6,305.82,35.27,42.05,45.6,3.55,4.085,c
GOOG260306C00260000,2026-03-05 15:45:18+00:00,260.0,40.6,5.0,37,300.55,35.27,37.05,40.65,3.6,1.219,c
GOOG260306C00262500,2026-02-20 15:01:12+00:00,262.5,48.95,1.0,1,305.44,34.8,34.5,38.15,3.65,14.249,c
GOOG260306C00265000,2026-03-02 20:06:28+00:00,265.0,42.53,4.0,35,306.435,35.34,32.0,35.5,3.5,4.037,c
GOOG260306C00267500,2026-02-24 19:52:35+00:00,267.5,44.5,,0,305.44,34.8,29.55,33.05,3.5,10.047,c
GOOG260306C00270000,2026-03-05 17:01:06+00:00,270.0,30.12,2.0,37,299.67,35.36,26.85,30.65,3.8,1.166,c
GOOG260306C00272500,2026-02-27 20:55:00+00:00,272.5,38.71,2.0,1,310.89,33.64,24.35,28.15,3.8,7.003,c
GOOG260306C00275000,2026-03-05 18:19:33+00:00,275.0,25.09,7.0,40,299.185,36.13,21.85,25.7,3.85,1.111,c
GOOG260306C00277500,2026-03-04 20:38:01+00:00,277.5,25.62,4.0,2,302.97,34.96,19.35,23.0,3.65,2.015,c
GOOG260306C00280000,2026-03-05 17:11:05+00:00,280.0,19.5,7.0,163,299.62,35.36,17.0,20.7,3.7,1.159,c
GOOG260306C00282500,2026-03-05 14:58:13+00:00,282.5,18.5,36.0,61,301.535,35.08,14.25,18.25,4.0,1.251,c
GOOG260306C00285000,2026-03-04 18:54:34+00:00,285.0,18.71,7.0,91,303.29,34.43,11.9,15.75,3.85,2.087,c
GOOG260306C00287500,2026-03-05 18:34:35+00:00,287.5,11.4,1.0,42,298.48,36.44,9.3,13.25,3.95,1.101,c
GOOG260306C00290000,2026-03-05 18:54:24+00:00,290.0,9.0,90.0,387,298.21,36.44,8.65,9.4,0.75,1.087,c
GOOG260306C00292500,2026-03-05 18:53:27+00:00,292.5,6.98,18.0,70,298.46,36.37,6.75,6.95,0.2,1.088,c
GOOG260306C00295000,2026-03-05 18:53:33+00:00,295.0,5.1,778.0,264,298.21,36.44,4.9,5.05,0.15,1.088,c
GOOG260306C00297500,2026-03-05 18:54:40+00:00,297.5,3.28,2276.0,1466,298.21,36.44,3.3,3.4,0.1,1.087,c
GOOG260306C00300000,2026-03-05 18:54:13+00:00,300.0,2.11,9132.0,2170,298.21,36.44,2.03,2.07,0.04,1.087,c
GOOG260306C00302500,2026-03-05 18:54:58+00:00,302.5,1.13,5045.0,1168,298.21,36.44,1.14,1.17,0.03,1.087,c
GOOG260306C00305000,2026-03-05 18:53:32+00:00,305.0,0.62,8992.0,4480,298.21,36.44,0.59,0.61,0.02,1.088,c
GOOG260306C00307500,2026-03-05 18:54:58+00:00,307.5,0.3,3070.0,1679,298.21,36.44,0.29,0.31,0.02,1.087,c
GOOG260306C00310000,2026-03-05 18:52:02+00:00,310.0,0.16,5298.0,4131,298.53,36.34,0.15,0.17,0.02,1.089,c
GOOG260306C00312500,2026-03-05 18:36:20+00:00,312.5,0.09,1330.0,3740,298.48,36.41,0.09,0.1,0.01,1.1,c
GOOG260306C00315000,2026-03-05 18:48:55+00:00,315.0,0.07,932.0,4798,298.72,36.09,0.05,0.07,0.02,1.091,c
GOOG260306C00317500,2026-03-05 18:52:27+00:00,317.5,0.05,386.0,2939,298.53,36.34,0.03,0.05,0.02,1.089,c
GOOG260306C00320000,2026-03-05 18:47:56+00:00,320.0,0.03,715.0,6144,298.56,36.09,0.02,0.04,0.02,1.092,c
GOOG260306C00322500,2026-03-05 18:44:31+00:00,322.5,0.03,3114.0,7029,298.16,36.13,0.03,0.04,0.01,1.094,c
GOOG260306C00325000,2026-03-05 18:37:21+00:00,325.0,0.02,339.0,9350,298.486,36.41,0.02,0.03,0.01,1.099,c
GOOG260306C00327500,2026-03-05 18:04:09+00:00,327.5,0.02,58.0,1387,299.47,36.0,0.01,0.02,0.01,1.122,c
GOOG260306C00330000,2026-03-05 18:41:16+00:00,330.0,0.01,334.0,3511,298.46,36.2,0.01,0.02,0.01,1.096,c
GOOG260306C00332500,2026-03-05 17:14:15+00:00,332.5,0.01,17.0,556,299.19,35.32,0.0,0.01,0.01,1.157,c
GOOG260306C00335000,2026-03-05 17:39:13+00:00,335.0,0.01,11.0,3017,298.985,35.97,0.0,0.01,0.01,1.139,c
GOOG260306C00337500,2026-03-04 17:08:01+00:00,337.5,0.01,22.0,336,304.05,34.18,0.0,0.01,0.01,2.161,c
GOOG260306C00340000,2026-03-05 17:36:19+00:00,340.0,0.01,23.0,3672,298.67,36.14,0.0,0.01,0.01,1.141,c
GOOG260306C00342500,2026-03-04 17:36:42+00:00,342.5,0.01,46.0,409,303.94,34.33,0.0,0.01,0.01,2.141,c
GOOG260306C00345000,2026-03-05 14:49:11+00:00,345.0,0.01,5.0,1655,300.62,35.51,0.0,0.01,0.01,1.258,c
GOOG260306C00347500,2026-03-04 17:21:52+00:00,347.5,0.01,45.0,90,303.77,34.2,0.0,0.53,0.53,2.151,c
GOOG260306C00350000,2026-03-04 20:40:33+00:00,350.0,0.01,1.0,2051,302.92,34.98,0.0,0.01,0.01,2.014,c
GOOG260306C00352500,2026-03-03 17:44:51+00:00,352.5,0.01,228.0,231,301.19,37.59,0.0,0.01,0.01,3.136,c
GOOG260306C00355000,2026-03-04 19:52:47+00:00,355.0,0.01,2.0,608,303.34,34.91,0.0,0.01,0.01,2.047,c
GOOG260306C00360000,2026-03-04 20:57:53+00:00,360.0,0.02,10.0,1146,303.5,34.89,0.0,0.01,0.01,2.001,c
GOOG260306C00365000,2026-03-02 18:49:29+00:00,365.0,0.01,6.0,565,305.96,35.23,0.0,0.01,0.01,4.091,c
GOOG260306C00370000,2026-03-04 18:29:49+00:00,370.0,0.01,11.0,182,303.542,34.55,0.0,0.01,0.01,2.104,c
GOOG260306C00375000,2026-03-04 18:29:50+00:00,375.0,0.01,10.0,544,303.542,34.55,0.0,2.13,2.13,2.104,c
GOOG260306C00380000,2026-03-05 18:52:32+00:00,380.0,0.01,12.0,825,298.46,36.37,0.0,0.01,0.01,1.089,c
GOOG260306C00385000,2026-03-02 18:58:01+00:00,385.0,0.01,1.0,159,305.79,35.29,0.0,0.01,0.01,4.085,c
GOOG260306C00390000,2026-03-04 16:48:16+00:00,390.0,0.05,54.0,196,304.61,34.16,0.0,2.13,2.13,2.175,c
GOOG260306C00395000,2026-02-26 20:55:34+00:00,395.0,0.01,38.0,109,305.44,34.8,0.0,2.13,2.13,8.003,c
GOOG260306C00400000,2026-03-05 14:30:04+00:00,400.0,0.01,1.0,314,299.435,36.02,0.0,0.01,0.01,1.271,c
GOOG260306C00405000,2026-03-02 14:42:26+00:00,405.0,0.01,15.0,107,304.75,37.24,0.0,0.21,0.21,4.262,c
GOOG260306C00410000,2026-03-05 14:32:08+00:00,410.0,0.01,1.0,174,300.732,35.92,0.0,0.57,0.57,1.269,c
GOOG260306C00415000,2026-03-02 14:39:20+00:00,415.0,0.01,50.0,297,303.27,37.47,0.0,0.01,0.01,4.264,c
GOOG260306C00420000,2026-03-02 14:36:40+00:00,420.0,0.01,18.0,38,305.23,37.11,0.0,2.13,2.13,4.266,c
GOOG260306C00425000,2026-02-05 14:37:58+00:00,425.0,0.01,1.0,12,299.075,36.17,0.0,0.52,0.52,29.265,c
GOOG260306C00430000,2026-02-19 16:30:37+00:00,430.0,0.01,5.0,12,305.44,34.8,0.0,2.03,2.03,15.187,c
GOOG260306C00435000,2026-02-20 20:55:01+00:00,435.0,0.01,2.0,70,305.44,34.8,0.0,0.13,0.13,14.003,c
GOOG260306C00440000,2026-02-17 17:53:27+00:00,440.0,0.01,14.0,1001,305.44,34.8,0.0,0.01,0.01,17.13,c
GOOG260306C00445000,2026-02-20 18:42:41+00:00,445.0,0.01,43.0,55,299.075,36.17,0.0,0.01,0.01,14.095,c
GOOG260306C00450000,2026-03-03 19:23:06+00:00,450.0,0.02,2.0,30,301.98,36.3,0.0,0.04,0.04,3.067,c
GOOG260306P00170000,2026-03-02 14:34:18+00:00,170.0,0.01,11.0,1245,304.85,37.22,0.0,0.01,0.01,4.268,p
GOOG260306P00175000,2026-03-03 14:38:54+00:00,175.0,0.01,1.0,195,301.445,38.3,0.0,0.05,0.05,3.265,p
GOOG260306P00180000,2026-02-20 16:52:22+00:00,180.0,0.02,25.0,29,305.44,34.8,0.0,0.05,0.05,14.172,p
GOOG260306P00185000,2026-02-24 16:13:34+00:00,185.0,0.01,2.0,350,305.44,34.8,0.0,0.01,0.01,10.199,p
GOOG260306P00190000,2026-02-20 16:43:21+00:00,190.0,0.01,12.0,24,305.44,34.8,0.0,2.13,2.13,14.178,p
GOOG260306P00195000,2026-02-11 15:25:57+00:00,195.0,0.04,1.0,8,299.075,36.17,0.0,2.13,2.13,23.232,p
GOOG260306P00200000,2026-02-17 19:27:17+00:00,200.0,0.04,3.0,71,305.44,34.8,0.0,2.13,2.13,17.064,p
GOOG260306P00205000,2026-02-19 14:42:59+00:00,205.0,0.03,6.0,189,299.075,36.17,0.0,0.01,0.01,15.262,p
GOOG260306P00210000,2026-03-02 14:48:24+00:00,210.0,0.01,11.0,60,305.86,36.61,0.0,0.16,0.16,4.258,p
GOOG260306P00215000,2026-03-02 16:09:29+00:00,215.0,0.01,9.0,24,305.48,35.61,0.0,0.04,0.04,4.202,p
GOOG260306P00220000,2026-03-02 16:11:05+00:00,220.0,0.01,59.0,162,305.45,35.56,0.0,0.04,0.04,4.201,p
GOOG260306P00225000,2026-03-02 17:36:31+00:00,225.0,0.04,10.0,213,307.46,34.95,0.0,0.02,0.02,4.141,p
GOOG260306P00230000,2026-03-04 19:43:31+00:00,230.0,0.01,2.0,96,303.15,34.65,0.0,0.02,0.02,2.053,p
GOOG260306P00235000,2026-03-04 16:01:43+00:00,235.0,0.01,1.0,53,304.75,33.97,0.0,2.13,2.13,2.207,p
GOOG260306P00240000,2026-03-03 20:46:40+00:00,240.0,0.02,10.0,51,302.43,36.45,0.0,0.21,0.21,3.009,p
GOOG260306P00245000,2026-03-03 16:37:55+00:00,245.0,0.02,29.0,218,301.55,37.28,0.0,0.16,0.16,3.182,p
