contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AAPL260306C00110000,2026-01-28 15:31:05+00:00,110.0,146.3,,2,269.96,28.84,146.85,149.95,3.1,37.228,c
AAPL260306C00125000,2026-01-28 19:37:44+00:00,125.0,131.06,,1,257.95,32.7,131.85,134.95,3.1,37.057,c
AAPL260306C00135000,2026-03-03 18:25:02+00:00,135.0,126.78,30.0,6,261.586,32.3,121.65,124.4,2.75,3.108,c
AAPL260306C00145000,2026-03-05 16:09:46+00:00,145.0,115.13,1.0,2,260.44,30.89,111.7,114.4,2.7,1.202,c
AAPL260306C00150000,2026-03-05 16:09:46+00:00,150.0,110.27,1.0,0,260.44,30.89,107.0,109.95,2.95,1.202,c
AAPL260306C00165000,2026-02-12 17:37:09+00:00,165.0,99.65,1.0,1,269.96,28.84,91.9,95.25,3.35,22.141,c
AAPL260306C00175000,2026-02-20 19:21:01+00:00,175.0,89.26,2.0,2,269.96,28.84,81.7,85.05,3.35,14.069,c
AAPL260306C00180000,2026-02-17 18:41:29+00:00,180.0,84.8,1.0,1,269.96,28.84,76.7,80.15,3.45,17.096,c
AAPL260306C00185000,2026-02-24 19:21:30+00:00,185.0,87.34,1.0,0,269.96,28.84,71.85,75.15,3.3,10.068,c
AAPL260306C00190000,2026-02-26 15:09:04+00:00,190.0,83.95,1.0,0,269.96,28.84,66.9,70.25,3.35,8.244,c
AAPL260306C00195000,2026-02-19 18:51:10+00:00,195.0,67.25,,1,269.96,28.84,61.9,65.2,3.3,15.089,c
AAPL260306C00200000,2026-02-27 20:55:12+00:00,200.0,64.82,28.0,60,263.51,29.69,57.6,60.05,2.45,7.003,c
AAPL260306C00205000,2026-03-02 14:46:42+00:00,205.0,58.4,3.0,10,263.15,30.96,51.9,55.25,3.35,4.259,c
AAPL260306C00210000,2026-03-05 18:44:47+00:00,210.0,49.2,6.0,33,259.14,32.38,47.7,49.95,2.25,1.094,c
AAPL260306C00215000,2026-03-04 16:41:50+00:00,215.0,49.69,1.0,20,265.101,29.52,41.9,45.0,3.1,2.179,c
AAPL260306C00220000,2026-03-05 18:23:53+00:00,220.0,39.4,2.0,32,259.25,32.46,37.85,40.0,2.15,1.108,c
AAPL260306C00225000,2026-03-05 18:09:57+00:00,225.0,34.2,26.0,128,259.11,32.39,32.55,34.55,2.0,1.118,c
AAPL260306C00227500,2026-03-05 14:57:53+00:00,227.5,32.25,1.0,10,259.685,30.93,30.05,31.95,1.9,1.251,c
AAPL260306C00230000,2026-03-05 18:15:38+00:00,230.0,29.55,28.0,90,259.35,32.25,27.35,29.45,2.1,1.114,c
AAPL260306C00232500,2026-03-04 19:13:05+00:00,232.5,31.64,10.0,19,263.6,29.96,24.65,26.95,2.3,2.074,c
AAPL260306C00235000,2026-03-05 17:41:40+00:00,235.0,24.2,11.0,107,258.785,32.43,22.8,24.4,1.6,1.138,c
AAPL260306C00237500,2026-02-24 16:40:40+00:00,237.5,35.93,1.0,8,257.95,32.7,19.8,22.5,2.7,10.18,c
AAPL260306C00240000,2026-03-05 15:15:48+00:00,240.0,18.6,4.0,162,259.44,31.0,18.05,19.45,1.4,1.239,c
AAPL260306C00242500,2026-03-03 19:20:46+00:00,242.5,21.37,10.0,42,263.74,30.99,15.45,17.0,1.55,3.069,c
AAPL260306C00245000,2026-03-05 18:45:15+00:00,245.0,14.21,746.0,3251,258.62,32.46,12.8,13.6,0.8,1.094,c
AAPL260306C00247500,2026-03-04 16:29:05+00:00,247.5,12.25,1.0,751,264.53,29.57,10.25,11.1,0.85,2.188,c
AAPL260306C00250000,2026-03-05 18:50:16+00:00,250.0,8.6,521.0,1253,258.229,32.74,8.25,8.6,0.35,1.09,c
AAPL260306C00252500,2026-03-05 18:48:03+00:00,252.5,6.5,106.0,2032,258.42,32.64,6.0,6.25,0.25,1.092,c
AAPL260306C00255000,2026-03-05 18:53:49+00:00,255.0,4.1,2047.0,1764,258.05,32.94,4.05,4.1,0.05,1.088,c
AAPL260306C00257500,2026-03-05 18:55:17+00:00,257.5,2.4,3983.0,2019,257.965,32.98,2.35,2.39,0.04,1.087,c
AAPL260306C00260000,2026-03-05 18:55:09+00:00,260.0,1.19,35420.0,3892,257.965,32.98,1.18,1.19,0.01,1.087,c
AAPL260306C00262500,2026-03-05 18:55:34+00:00,262.5,0.48,34453.0,4114,257.99,32.96,0.47,0.48,0.01,1.086,c
AAPL260306C00265000,2026-03-05 18:55:07+00:00,265.0,0.18,35263.0,10093,257.965,32.98,0.17,0.18,0.01,1.087,c
AAPL260306C00267500,2026-03-05 18:55:07+00:00,267.5,0.06,18702.0,8699,257.965,32.98,0.06,0.07,0.01,1.087,c
AAPL260306C00270000,2026-03-05 18:54:28+00:00,270.0,0.04,33052.0,21032,257.99,32.96,0.03,0.04,0.01,1.087,c
AAPL260306C00272500,2026-03-05 18:54:38+00:00,272.5,0.01,5315.0,14243,257.965,32.98,0.01,0.02,0.01,1.087,c
AAPL260306C00275000,2026-03-05 18:50:02+00:00,275.0,0.01,8212.0,23247,258.229,32.74,0.0,0.01,0.01,1.09,c
AAPL260306C00277500,2026-03-05 18:23:45+00:00,277.5,0.01,973.0,6148,259.25,32.46,0.0,0.01,0.01,1.109,c
AAPL260306C00280000,2026-03-05 17:23:42+00:00,280.0,0.01,6113.0,16966,259.25,31.85,0.0,0.01,0.01,1.15,c
AAPL260306C00282500,2026-03-05 18:14:11+00:00,282.5,0.01,189.0,8826,259.325,32.26,0.0,0.01,0.01,1.115,c
AAPL260306C00285000,2026-03-05 18:47:29+00:00,285.0,0.01,275.0,8784,258.655,32.54,0.0,0.01,0.01,1.092,c
AAPL260306C00287500,2026-03-05 18:42:00+00:00,287.5,0.01,5.0,1574,259.07,32.45,0.0,0.01,0.01,1.096,c
AAPL260306C00290000,2026-03-05 16:39:21+00:00,290.0,0.01,35.0,5781,260.628,31.52,0.0,0.01,0.01,1.181,c
AAPL260306C00292500,2026-03-04 19:04:18+00:00,292.5,0.01,10.0,2743,263.36,29.92,0.0,0.01,0.01,2.08,c
AAPL260306C00295000,2026-03-05 18:28:57+00:00,295.0,0.02,5.0,3668,258.88,32.72,0.0,0.01,0.01,1.105,c
AAPL260306C00297500,2026-03-03 19:12:51+00:00,297.5,0.04,3.0,203,263.11,31.48,0.0,0.01,0.01,3.074,c
