contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
AMZN260306C00125000,2026-03-05 18:32:20+00:00,125.0,92.17,10.0,23,217.07,37.16,90.75,94.05,3.3,1.103,c
AMZN260306C00130000,2026-03-05 18:17:47+00:00,130.0,87.82,25.0,31,217.78,36.65,85.1,89.05,3.95,1.113,c
AMZN260306C00135000,2026-03-05 18:43:09+00:00,135.0,82.8,95.0,21,217.54,36.95,80.85,84.05,3.2,1.095,c
AMZN260306C00140000,2026-03-04 20:52:41+00:00,140.0,76.88,155.0,33,216.7,35.53,75.35,79.05,3.7,2.005,c
AMZN260306C00145000,2026-03-04 20:29:15+00:00,145.0,71.71,6.0,6,216.69,35.52,70.25,74.25,4.0,2.021,c
AMZN260306C00150000,2026-03-05 17:18:36+00:00,150.0,68.17,5.0,22,218.07,35.87,65.8,69.05,3.25,1.154,c
AMZN260306C00155000,2026-03-05 17:57:47+00:00,155.0,62.78,28.0,28,217.9,36.95,60.35,64.0,3.65,1.127,c
AMZN260306C00160000,2026-03-05 18:29:51+00:00,160.0,57.3,194.0,42,217.1,37.35,56.65,59.15,2.5,1.104,c
AMZN260306C00165000,2026-03-04 19:38:03+00:00,165.0,52.09,2.0,27,216.77,35.31,50.35,54.15,3.8,2.057,c
AMZN260306C00170000,2026-03-05 18:55:47+00:00,170.0,47.31,20.0,33,217.16,37.42,45.9,49.05,3.15,1.086,c
AMZN260306C00172500,2026-03-04 19:18:16+00:00,172.5,44.59,8.0,11,216.79,35.11,43.35,46.55,3.2,2.071,c
AMZN260306C00175000,2026-03-04 14:41:54+00:00,175.0,35.8,3.0,24,211.152,36.94,40.85,44.05,3.2,2.263,c
AMZN260306C00177500,2026-03-05 14:30:04+00:00,177.5,38.35,1.0,1,217.42,35.58,38.8,41.5,2.7,1.271,c
