contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,underlyingPriceAtTrade,volatilityIndex,bid,ask,bid_ask_spread,days_to_expire,optionType
GOOG260227C00165000,2026-02-27 16:09:13+00:00,165.0,142.53,8.0,26,307.56,33.98,139.65,142.3,2.65,0.202,c
GOOG260227C00170000,2026-02-27 17:26:03+00:00,170.0,137.3,2.0,43,307.53,33.8,134.7,137.3,2.6,0.149,c
GOOG260227C00175000,2026-02-24 18:41:35+00:00,175.0,136.27,25.0,44,310.51,34.76,129.3,132.3,3.0,3.096,c
GOOG260227C00180000,2026-02-27 17:37:47+00:00,180.0,127.35,10.0,32,307.53,33.5,124.55,127.3,2.75,0.14,c
GOOG260227C00190000,2026-02-24 20:47:14+00:00,190.0,121.25,9.0,9,311.185,35.21,114.3,117.3,3.0,3.009,c
GOOG260227C00195000,2026-02-27 15:47:57+00:00,195.0,113.7,1.0,13,308.61,33.71,109.35,112.3,2.95,0.217,c
GOOG260227C00200000,2026-02-27 18:21:41+00:00,200.0,106.12,1.0,20,305.371,34.01,104.25,107.25,3.0,0.11,c
GOOG260227C00205000,2026-02-24 20:47:58+00:00,205.0,106.31,11.0,13,311.185,35.21,99.1,102.3,3.2,3.008,c
GOOG260227C00210000,2026-02-27 18:13:24+00:00,210.0,96.22,1.0,114,305.59,33.85,94.15,97.3,3.15,0.116,c
GOOG260227C00215000,2026-02-24 20:42:39+00:00,215.0,96.17,3.0,7,311.1,35.32,89.4,92.25,2.85,3.012,c
GOOG260227C00220000,2026-02-27 17:45:13+00:00,220.0,87.08,1.0,77,306.58,33.84,84.15,87.25,3.1,0.135,c
GOOG260227C00225000,2026-02-27 17:17:30+00:00,225.0,82.93,1.0,2,307.41,33.47,79.2,82.3,3.1,0.155,c
GOOG260227C00230000,2026-02-18 16:08:20+00:00,230.0,74.79,,0,317.65,35.51,74.2,77.3,3.1,9.203,c
GOOG260227C00235000,2026-02-26 16:25:50+00:00,235.0,71.13,1.0,20,306.9,34.45,69.45,72.3,2.85,1.19,c
GOOG260227C00240000,2026-02-27 18:07:58+00:00,240.0,66.52,4.0,9,306.305,33.81,64.15,67.3,3.15,0.119,c
GOOG260227C00245000,2026-02-27 17:04:08+00:00,245.0,63.65,51.0,132,307.96,33.19,59.4,62.3,2.9,0.164,c
GOOG260227C00250000,2026-02-27 17:25:44+00:00,250.0,57.31,2.0,25,307.34,33.81,54.75,56.4,1.65,0.149,c
GOOG260227C00255000,2026-02-27 18:08:40+00:00,255.0,51.6,3.0,21,306.125,33.77,49.1,52.3,3.2,0.119,c
GOOG260227C00260000,2026-02-27 17:29:41+00:00,260.0,47.49,21.0,74,307.515,33.69,44.2,47.25,3.05,0.146,c
GOOG260227C00265000,2026-02-27 17:03:33+00:00,265.0,42.65,4.0,41,307.96,33.19,39.25,42.3,3.05,0.164,c
GOOG260227C00270000,2026-02-27 18:15:45+00:00,270.0,35.53,8.0,30,305.59,33.85,34.0,36.1,2.1,0.114,c
GOOG260227C00272500,2026-02-17 17:43:17+00:00,272.5,29.35,,2,317.65,35.51,32.05,34.8,2.75,10.137,c
GOOG260227C00275000,2026-02-27 15:04:25+00:00,275.0,33.13,4.0,61,308.36,34.67,29.25,30.85,1.6,0.247,c
GOOG260227C00277500,2026-02-18 20:54:40+00:00,277.5,28.05,,2,307.02,33.98,26.6,29.8,3.2,9.004,c
GOOG260227C00280000,2026-02-27 18:11:30+00:00,280.0,26.08,36.0,103,305.59,33.8,25.6,25.75,0.15,0.117,c
GOOG260227C00282500,2026-02-26 20:33:13+00:00,282.5,25.05,39.0,46,307.804,33.28,23.0,23.2,0.2,1.019,c
GOOG260227C00285000,2026-02-26 17:36:29+00:00,285.0,22.82,3.0,88,304.9,35.03,20.5,20.7,0.2,1.141,c
GOOG260227C00287500,2026-02-27 15:41:56+00:00,287.5,21.2,2.0,19,308.74,34.01,18.0,18.2,0.2,0.221,c
GOOG260227C00290000,2026-02-27 18:28:36+00:00,290.0,15.36,38.0,115,305.58,34.16,15.6,15.8,0.2,0.105,c
GOOG260227C00292500,2026-02-27 18:20:14+00:00,292.5,13.1,12.0,32,305.7,33.94,13.0,13.2,0.2,0.111,c
GOOG260227C00295000,2026-02-27 18:31:17+00:00,295.0,10.5,135.0,160,305.57,34.16,10.5,10.75,0.25,0.103,c
GOOG260227C00297500,2026-02-27 17:42:45+00:00,297.5,9.03,221.0,342,306.64,33.78,8.05,8.25,0.2,0.137,c
GOOG260227C00300000,2026-02-27 18:22:47+00:00,300.0,5.5,324.0,3179,305.52,34.09,5.55,5.7,0.15,0.109,c
GOOG260227C00302500,2026-02-27 18:29:47+00:00,302.5,3.27,336.0,484,305.58,34.16,3.15,3.3,0.15,0.104,c
GOOG260227C00305000,2026-02-27 18:31:38+00:00,305.0,1.2,2623.0,1981,305.38,34.21,1.17,1.23,0.06,0.103,c
GOOG260227C00307500,2026-02-27 18:30:50+00:00,307.5,0.24,7274.0,1829,305.635,34.15,0.24,0.25,0.01,0.104,c
GOOG260227C00310000,2026-02-27 18:31:04+00:00,310.0,0.03,18333.0,4659,305.57,34.16,0.03,0.04,0.01,0.103,c
GOOG260227C00312500,2026-02-27 18:30:49+00:00,312.5,0.02,14901.0,3610,305.635,34.15,0.01,0.02,0.01,0.104,c
GOOG260227C00315000,2026-02-27 18:31:11+00:00,315.0,0.01,7294.0,4263,305.57,34.16,0.01,0.02,0.01,0.103,c
GOOG260227C00317500,2026-02-27 18:28:02+00:00,317.5,0.01,1064.0,2758,305.39,34.22,0.0,0.01,0.01,0.106,c
