contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
GLD260930C00250000,2026-01-23 20:42:40+00:00,250.0,213.94,1.0,1,1,62.0975,,,0.0364,
GLD260930C00260000,2026-02-03 16:35:26+00:00,260.0,205.0,5.0,10,1,60.4191,,,0.0364,
GLD260930C00265000,2026-01-29 20:14:45+00:00,265.0,228.95,1.0,2,1,59.2655,,69.4741,0.0364,
GLD260930C00270000,2025-10-21 13:38:49+00:00,270.0,124.5,1.0,0,1,0.001,,,0.0364,
GLD260930C00280000,2026-02-25 15:27:51+00:00,280.0,203.42,1.0,38,1,55.6554,475.985,39.3308,0.0364,35.05
GLD260930C00285000,2025-10-30 20:08:26+00:00,285.0,96.0,1.0,1,1,0.001,,,0.0364,
GLD260930C00290000,2026-02-02 19:37:24+00:00,290.0,146.6,10.0,63,1,53.3696,,,0.0364,
GLD260930C00295000,2025-12-26 14:59:36+00:00,295.0,129.48,1.0,3,1,0.001,,,0.0364,
GLD260930C00300000,2026-02-25 15:45:43+00:00,300.0,184.85,1.0,35,1,51.1937,477.33,33.5647,0.0364,34.85
GLD260930C00305000,2026-01-26 14:30:09+00:00,305.0,169.43,1.0,10,1,50.089,,,0.0364,
GLD260930C00310000,2026-02-02 14:41:30+00:00,310.0,140.0,2.0,12,1,51.6576,,,0.0364,
GLD260930C00315000,2026-01-29 19:10:36+00:00,315.0,183.2,10.0,32,1,50.562,,57.727,0.0364,
GLD260930C00318000,2026-02-02 16:45:06+00:00,318.0,122.3,2.0,9,1,49.9059,,,0.0364,
GLD260930C00319000,2025-10-20 14:08:12+00:00,319.0,89.5,10.0,0,1,0.001,,,0.0364,
GLD260930C00320000,2026-02-20 20:12:26+00:00,320.0,155.67,1.0,141,1,49.5427,466.84,30.9515,0.0364,34.81
GLD260930C00321000,2025-12-04 16:20:39+00:00,321.0,79.1,52.0,27,1,0.001,,,0.0364,
GLD260930C00322000,2025-12-10 20:47:21+00:00,322.0,79.35,1.0,70,1,0.001,,,0.0364,
GLD260930C00323000,2026-02-02 16:33:30+00:00,323.0,116.1,6.0,62,1,48.9568,,,0.0364,
GLD260930C00324000,2026-01-21 15:11:56+00:00,324.0,132.31,1.0,127,1,48.7371,,,0.0364,
GLD260930C00325000,2026-02-02 16:33:30+00:00,325.0,114.35,12.0,34,1,48.5174,,,0.0364,
GLD260930C00326000,2025-12-04 16:19:22+00:00,326.0,74.97,124.0,62,1,0.001,,,0.0364,
GLD260930C00327000,2025-12-04 17:21:46+00:00,327.0,73.71,68.0,35,1,0.001,,,0.0364,
GLD260930C00328000,2026-02-02 16:33:30+00:00,328.0,111.7,10.0,57,1,47.3791,,,0.0364,
GLD260930C00329000,2025-12-04 16:22:51+00:00,329.0,72.52,113.0,94,1,0.001,,,0.0364,
GLD260930C00330000,2026-02-12 16:53:42+00:00,330.0,133.2,1.0,42,1,46.5307,,,0.0364,
GLD260930C00331000,2025-12-05 15:06:00+00:00,331.0,72.54,2.0,3,1,0.001,,,0.0364,
