contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
SPY280121P00050000,2026-02-25 15:50:55+00:00,50.0,0.1,2.0,1042,0,66.7972,690.68,68.6135,0.0364,18.71
SPY280121P00055000,2026-01-14 15:35:00+00:00,55.0,0.09,1.0,5,0,63.9652,,63.7038,0.0364,
SPY280121P00060000,2025-11-17 19:06:34+00:00,60.0,0.21,3.0,9,0,59.5707,,64.5655,0.0364,
SPY280121P00065000,2026-02-05 15:20:04+00:00,65.0,0.11,257.0,262,0,61.2309,,61.4685,0.0364,
SPY280121P00070000,2025-12-09 17:03:06+00:00,70.0,0.15,1.0,3,0,60.2543,,59.1718,0.0364,
SPY280121P00075000,2026-02-17 19:02:00+00:00,75.0,0.2,1.0,7,0,58.9848,,61.7926,0.0364,
SPY280121P00080000,2026-01-05 14:55:27+00:00,80.0,0.18,1.0,10,0,58.3989,,57.7227,0.0364,
SPY280121P00085000,2026-02-17 14:31:25+00:00,85.0,0.26,1.0,4,0,57.1293,,59.9766,0.0364,
SPY280121P00090000,2026-02-11 15:26:45+00:00,90.0,0.27,1.0,4,0,56.2016,,58.3703,0.0364,
SPY280121P00095000,2026-02-11 15:15:02+00:00,95.0,0.3,2.0,4,0,55.4204,,57.5112,0.0364,
SPY280121P00100000,2026-02-25 16:38:43+00:00,100.0,0.29,1.0,6526,0,54.688,691.66,56.3192,0.0364,18.48
SPY280121P00105000,2025-11-26 14:30:00+00:00,105.0,0.49,1.0,6,0,25.0008,,55.1806,0.0364,
SPY280121P00110000,2026-01-14 15:04:23+00:00,110.0,0.38,1.0,2,0,53.1987,,53.8368,0.0364,
SPY280121P00115000,2026-02-05 15:14:27+00:00,115.0,0.44,,2,0,52.5395,,54.2401,0.0364,
SPY280121P00125000,2026-02-09 15:06:32+00:00,125.0,0.5,,3,0,51.27,,52.7459,0.0364,
SPY280121P00130000,2026-01-20 18:10:13+00:00,130.0,0.55,1.0,13,0,50.6963,,51.5347,0.0364,
SPY280121P00135000,2026-02-17 16:35:14+00:00,135.0,0.68,54.0,55,0,50.0982,,52.7217,0.0364,
SPY280121P00140000,2026-02-25 20:29:26+00:00,140.0,0.69,3.0,73,0,49.8296,692.92,51.9715,0.0364,18.14
SPY280121P00145000,2026-02-25 16:48:41+00:00,145.0,0.76,3.0,233,0,49.3657,692.21,51.4998,0.0364,18.36
SPY280121P00150000,2026-02-25 21:11:56+00:00,150.0,0.78,7.0,231,0,48.792,693.1,50.6529,0.0364,17.93
SPY280121P00155000,2026-02-25 15:28:35+00:00,155.0,0.85,6.0,17,0,48.2915,691.15,50.121,0.0364,18.57
SPY280121P00160000,2026-02-23 15:04:52+00:00,160.0,0.97,3.0,788,0,47.7178,685.03,49.7195,0.0364,20.71
SPY280121P00165000,2026-02-11 15:55:25+00:00,165.0,0.99,3.0,18,0,47.2051,,48.7917,0.0364,
SPY280121P00175000,2026-02-23 19:20:52+00:00,175.0,1.19,3.0,52,0,46.0943,681.72,48.11,0.0364,21.22
SPY280121P00180000,2026-01-09 19:20:44+00:00,180.0,1.12,5.0,10,0,45.8868,,45.8945,0.0364,
SPY280121P00185000,2026-02-03 21:00:05+00:00,185.0,1.22,,3,0,45.0933,,46.3007,0.0364,
SPY280121P00190000,2026-01-15 17:38:18+00:00,190.0,1.33,5.0,5,0,44.605,,45.4754,0.0364,
SPY280121P00195000,2026-01-26 20:51:00+00:00,195.0,1.34,4.0,5,0,44.1168,,44.9975,0.0364,
SPY280121P00200000,2026-02-20 20:54:10+00:00,200.0,1.56,1.0,1243,0,43.6712,688.83,45.7466,0.0364,19.17
SPY280121P00205000,2026-01-29 17:34:45+00:00,205.0,1.55,1.0,26,0,43.2135,,44.4167,0.0364,
