contractSymbol,lastTradeDate,strike,lastPrice,volume,openInterest,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate,volatilityIndex
AMZN260320C00085000,2026-02-25 20:36:02+00:00,85.0,125.4,2.0,364,1,153.7112,210.23,,0.0364,35.14
AMZN260320C00090000,2026-02-09 15:49:47+00:00,90.0,118.99,5.0,139,1,133.9847,,,0.0364,
AMZN260320C00095000,2026-02-06 16:23:53+00:00,95.0,111.08,20.0,199,1,138.6722,,,0.0364,
AMZN260320C00100000,2026-02-23 15:55:05+00:00,100.0,104.69,2.0,485,1,127.93,204.175,129.5614,0.0364,37.92
AMZN260320C00105000,2026-02-24 18:16:41+00:00,105.0,104.57,1.0,44,1,122.4613,209.07,126.8243,0.0364,35.67
AMZN260320C00110000,2026-02-24 20:54:39+00:00,110.0,98.95,2.0,245,1,118.8481,208.43,119.4975,0.0364,36.41
AMZN260320C00115000,2026-02-23 19:17:56+00:00,115.0,89.51,1.0,70,1,107.813,204.22,75.5572,0.0364,37.6
AMZN260320C00120000,2026-02-24 20:32:16+00:00,120.0,88.85,1.0,168,1,102.7349,208.28,106.157,0.0364,36.72
AMZN260320C00125000,2026-02-20 19:07:07+00:00,125.0,85.5,10.0,1278,1,90.4298,210.2331,,0.0364,35.06
AMZN260320C00130000,2026-02-20 17:06:27+00:00,130.0,79.42,2.0,221,1,118.1156,208.96,74.4226,0.0364,34.72
AMZN260320C00135000,2026-02-20 17:14:29+00:00,135.0,73.83,1.0,106,1,88.2814,207.91,87.7345,0.0364,35.49
AMZN260320C00140000,2026-02-20 16:24:28+00:00,140.0,69.0,1.0,193,1,103.687,208.31,73.9321,0.0364,35.17
AMZN260320C00145000,2026-02-23 17:21:47+00:00,145.0,59.67,1.0,161,1,100.7573,203.57,80.7166,0.0364,38.16
AMZN260320C00150000,2026-02-25 20:20:42+00:00,150.0,60.92,5.0,2444,1,65.5277,210.39,66.5045,0.0364,35.1
AMZN260320C00155000,2026-02-23 19:20:33+00:00,155.0,49.82,11.0,256,1,62.9887,204.1401,57.437,0.0364,37.7
AMZN260320C00160000,2026-02-23 15:12:51+00:00,160.0,45.5,1.0,2101,1,68.9945,204.485,59.4993,0.0364,37.71
AMZN260320C00165000,2026-02-25 20:20:08+00:00,165.0,46.0,2.0,3570,1,55.3227,210.32,53.9332,0.0364,35.08
AMZN260320C00170000,2026-02-24 20:08:01+00:00,170.0,41.25,2.0,778,1,67.4076,209.23,67.0336,0.0364,36.46
AMZN260320C00175000,2026-02-25 18:38:08+00:00,175.0,35.15,14.0,917,1,62.5736,209.105,48.4643,0.0364,35.74
AMZN260320C00180000,2026-02-25 20:23:21+00:00,180.0,31.3,7.0,3910,1,53.0278,210.21,44.0778,0.0364,35.18
AMZN260320C00185000,2026-02-25 19:35:32+00:00,185.0,26.6,35.0,1142,1,46.6558,210.375,39.7465,0.0364,35.37
